gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998
KLK1,0.128959852850309,5.36278456332811,1.88499412891373,0.0665909219001166,0.330028669754656,-4.1586540831815,NS,NS,0.128306968394923,0.409427871589199,NS,0.249735698866845,0.0262578756732444,0.042893403680079,0.652536663314062
NUP205,-0.155031189119968,5.87062807292506,-1.88498935009172,0.0665915836605548,0.330028669754656,-4.15866158411295,NS,NS,-0.134200432981655,0.477967933335553,NS,-0.267644314863268,0.0960856969597003,-0.0598557071142807,0.441244958372305
PSMB9,0.239115005878906,7.00179562560164,1.88428279112056,0.0666894881735444,0.330320149511401,-4.15977044101046,NS,NS,0.237985246672083,0.423980107291929,NS,0.248539560140764,0.26089326801687,0.220325366527751,0.156039713440136
KCNJ4,0.151720657212636,5.54787359939944,1.88372432968775,0.0667669584718246,0.330420476297056,-4.16064663572899,NS,NS,0.138281606677231,0.453638648956017,NS,0.253980501054426,0.107062102264443,0.0860046373734873,0.341364015274079
ZC3H14,-0.120842218620857,7.26455241476876,-1.88357310639234,0.0667879495284463,0.330420476297056,-4.16088385993306,NS,NS,-0.11300136990227,0.437414390964843,NS,-0.217245609949915,0.0700793962390014,-0.0568533236015831,0.439913494366444
TLE4,-0.188812028936791,5.38727755491158,-1.88251238738684,0.0669353446416776,0.330790664855455,-4.16254737194739,NS,NS,-0.191526301611475,0.409494484241102,NS,-0.15731959752604,0.427227379886744,-0.198308613580449,0.0645916231219009
M6PR,0.174948377065807,8.23403844827665,1.88247122939668,0.0669410694559561,0.330790664855455,-4.16261190399107,NS,NS,0.178917502949478,0.405942148135865,NS,0.0614947427800061,0.679497106262409,0.238659859132323,0.0518723741911732
HAX1,-0.140839763223683,7.90637637287578,-1.88171152523054,0.0670468145638806,0.331115029870148,-4.16380284406293,NS,NS,-0.132551829200152,0.436867150976361,NS,-0.286304564300899,0.0531079791837459,-0.0471577368285292,0.58831637413343
SCYL3,-0.112034188413398,6.19786075012038,-1.88137672715218,0.0670934611913433,0.331115029870148,-4.16432756047582,NS,NS,-0.108043551422585,0.430887783520805,NS,-0.16270024556603,0.147290948229097,-0.0733735107966522,0.326669499686773
PSMD12,-0.191321007275557,6.66623911438332,-1.88115574120707,0.0671242658186465,0.331115029870148,-4.16467386141256,NS,NS,-0.143860835628376,0.532896231523293,NS,-0.490119874716108,0.0134274468742563,0.0165507971582999,0.857051744686574
CELA3A,-0.151063661403183,4.90084022357505,-1.88063914269512,0.0671963248542716,0.331150628356163,-4.16548327825255,NS,NS,-0.156540565312943,0.404911229800733,NS,-0.0851977177946859,0.551667442749749,-0.193401038775904,0.0607179986280504
ELAC2,0.193359068846927,7.34773833015096,1.88042301572733,0.0672264914503696,0.331150628356163,-4.16582185611556,NS,NS,0.191765810762353,0.416693939688637,NS,0.196873376351612,0.346590846359415,0.182033171279247,0.0544191728661564
ZNF76,0.12245732803875,7.36608389828687,1.87990087674212,0.067299418329295,0.331150628356163,-4.16663969110761,NS,NS,0.11576558663467,0.436467609087064,NS,0.201997877603331,0.117110129377927,0.0724887368877507,0.330083230421986
PLEC,0.242098414779318,7.53515933354928,1.87984485114311,0.0673072474051146,0.331150628356163,-4.16672743385312,NS,NS,0.166195657657894,0.559316234798494,NS,0.687759198033586,0.00720488953295886,-0.0678947587280891,0.511950819178582
ABHD11,0.145882904474981,6.41487069230936,1.87943461167674,0.0673645983857023,0.331150628356163,-4.16736985214802,NS,NS,0.142739022820154,0.424855567522405,NS,0.342964659372708,0.00778038898858119,0.00715250431566084,0.943429075418436
COBLL1,-0.206192746799786,8.30390426933327,-1.87914816918932,0.0674046674204235,0.331150628356163,-4.16781834112013,NS,NS,-0.163642599716235,0.483106675369717,NS,-0.338458317297018,0.163097525243524,-0.121073743686619,0.0821994950449976
BANP,0.215442877902581,6.3882609751117,1.87914001494427,0.0674058083754556,0.331150628356163,-4.16783110756936,NS,NS,0.179671609097311,0.488772155807694,NS,0.464628822718312,0.0331401914134616,0.025122997550282,0.820625515506581
ATP5PB,-0.179558500345012,7.20506580992805,-1.87851422978198,0.0674934184186205,0.331388370503976,-4.16881071355187,NS,NS,-0.143568666156553,0.500338776445106,NS,-0.384248677905871,0.059284444189949,-0.03128728268097,0.71308170264122
CTSA,0.237983644300527,9.41260132272245,1.87794414708938,0.0675733146668131,0.331455478667331,-4.16970288933576,NS,NS,0.187926104557258,0.485957089714603,NS,0.388831703543294,0.168462843520466,0.120452279151884,0.10903586086955
SGSH,0.219316698304154,6.4824162446947,1.87776066287986,0.0675990468687962,0.331455478667331,-4.16998999361479,NS,NS,0.178581618537622,0.498159458879018,NS,0.544147726212677,0.0115904843075642,-0.0140006732693596,0.902485095332402
UBXN6,0.297096111379976,7.03614926359451,1.87742927787214,0.0676455421683795,0.331455478667331,-4.17050846511765,NS,NS,0.167075739744447,0.610828749502919,NS,0.715451772151377,0.0373773120222628,-0.000971226390598545,0.989560054176583
CDC16,-0.159015989630981,7.52518521526639,-1.87722878117564,0.0676736863006102,0.331455478667331,-4.1708221175744,NS,NS,-0.132682724952573,0.488024750670071,NS,-0.310936550035247,0.0716663969642354,-0.0420704059764541,0.581264475317473
NMI,-0.209657532810613,6.04453046444859,-1.87664172368468,0.0677561502199429,0.331455478667331,-4.17174033857194,NS,NS,-0.209340040869884,0.403412211730092,NS,-0.203337108135988,0.165064191997137,-0.204490545554303,0.230459072778499
TGFB1I1,-0.304885321751054,5.55745446164059,-1.87628121087119,0.0678068339006959,0.331455478667331,-4.17230410233984,NS,NS,-0.257852247980865,0.478942970469078,NS,-0.479420390113024,0.154866310748578,-0.157053243617357,0.206153361724487
SMO,0.148216544485941,7.39694162933911,1.87618401964201,0.0678205033292829,0.331455478667331,-4.17245607308182,NS,NS,0.140305670867852,0.436467609087064,NS,0.269337206939575,0.0646162085577205,0.0641130350023209,0.494486507051943
TERF2,-0.129802915264137,6.54927106034364,-1.87618126883106,0.0678208902503923,0.331455478667331,-4.17246037422741,NS,NS,-0.110555296580579,0.483106675369717,NS,-0.347033799816614,0.00745747713949637,0.0143525380693852,0.849629577323957
UBE2H,0.138264771070056,7.55621933364379,1.87535651653741,0.0679369824698495,0.331759685640315,-4.17374971636851,NS,NS,0.148646310640236,0.380605149015705,NS,0.0878750626450122,0.570405048788722,0.16676546457772,0.0151091661112457
KCTD2,0.184717491419002,6.63071047117763,1.87513320942249,0.0679684443467641,0.331759685640315,-4.17409873405083,NS,NS,0.156328266966515,0.48634419526255,NS,0.504458484110065,0.00553151659924969,-0.0256666813954798,0.812233987047035
TMEM259,0.384880697456946,7.63322301309304,1.87490279798949,0.0680009201809498,0.331759685640315,-4.17445881959566,NS,NS,0.237747175927725,0.583118823408435,NS,0.909588237089878,0.026689885414409,-0.0333332628130147,0.564504641244128
PFN1,0.339920946533171,10.0250751539189,1.87407578159767,0.0681175948041347,0.331903641062695,-4.17575097590541,NS,NS,0.219096791608823,0.546061136093772,NS,0.648929348253896,0.117638783804848,0.114262001953058,0.0876968932234555
SS18,-0.175151252526113,6.80845426699108,-1.87384272121999,0.0681505055406463,0.331903641062695,-4.17611503204899,NS,NS,-0.135107620520723,0.509548944828098,NS,-0.339764185931613,0.0862620666875682,-0.06509345923903,0.386417361739759
RABGAP1L,-0.276058215576888,6.48462084621536,-1.87378459901396,0.0681587151594435,0.331903641062695,-4.1762058170815,NS,NS,-0.150883462768717,0.627473345614011,NS,-0.720907414555536,0.0213983481573412,0.0407502247318634,0.589283878140062
MEX3D,0.136189823995682,6.84319363032614,1.87350266359587,0.0681985498125183,0.331903641062695,-4.17664615834464,NS,NS,0.109621044989502,0.498159458879018,NS,0.262089287640533,0.0945314852107883,0.0460937479919812,0.484765808101209
LMTK2,0.142090345968989,6.26663942180618,1.87330266625063,0.0682268194705208,0.331903641062695,-4.17695849145659,NS,NS,0.123063171337205,0.480142568345378,NS,0.296775700758363,0.0470787651288647,0.0330791926317335,0.676248418402313
CAD,0.194185680445532,6.30053022481545,1.87261183615845,0.06832454529836,0.332123834678128,-4.17803714031254,NS,NS,0.149383192016427,0.519051089191665,NS,0.419830431738712,0.0466214927031395,0.033095752135722,0.711463815218086
SYNRG,-0.117517448140249,7.82122058509684,-1.8723868402379,0.0683563993020138,0.332123834678128,-4.17838837396139,NS,NS,-0.0978413511961156,0.489060626609879,NS,-0.338037765916591,0.00483114573391881,0.0291094892423551,0.636217688148627
TRA2A,0.195069743698754,7.65497201813492,1.8721206892247,0.0683940962220652,0.332123834678128,-4.17880380862183,NS,NS,0.140535346064235,0.546061136093772,NS,0.478728223308047,0.0218206342384623,-0.000958446415395997,0.990791405651027
CPD,-0.217614041019735,7.74835374377843,-1.87187151115281,0.0684294052026753,0.332123834678128,-4.17919270620154,NS,NS,-0.170138332315706,0.518991966787072,NS,-0.624656288384731,0.00347604230240397,0.056833520075557,0.614144720296439
AHSA1,0.226468102816148,7.63737653563308,1.87131017814095,0.0685090040382284,0.332123834678128,-4.18006863463812,NS,NS,0.165120553081956,0.518991966787072,NS,0.420606169906753,0.121446767075674,0.0934658969082287,0.215291294306807
CYBC1,0.146371311943425,5.9869736191859,1.87107274372085,0.0685426967526569,0.332123834678128,-4.18043907256201,NS,NS,0.136489503532295,0.438850981771804,NS,0.200944650328966,0.209110299206044,0.106348259175595,0.179221102228221
UBE2N,-0.212463976700249,7.21657670877937,-1.8710409101737,0.0685472151099001,0.332123834678128,-4.18048873534803,NS,NS,-0.112062700907081,0.645814231379094,NS,-0.726214352014522,0.00148076268752804,0.131555005504712,0.0762329790718443
CHMP7,0.182907991330249,6.26600240838336,1.87075595560408,0.0685876720075931,0.332129414592643,-4.18093325545458,NS,NS,0.177282370942307,0.43116957148851,NS,0.209194319081365,0.260685430896953,0.149349844923852,0.161669371170901
DOC2B,-0.185817839845353,5.21225936573044,-1.87007825007651,0.0686839721445057,0.332230270188113,-4.18199023073603,NS,NS,-0.176929092938805,0.427675867811703,NS,0.145923836761791,0.184154250745255,-0.412039565964694,0.00678808690212399
VPS9D1,0.218795100917873,6.11011287221962,1.87003730280038,0.0686897943324929,0.332230270188113,-4.18205408356367,NS,NS,0.139619023751628,0.583118823408435,NS,0.584056745701491,0.016226777924486,-0.0263817015320829,0.765088210915556
EML4,-0.182706998251008,7.76053270168873,-1.86977956434537,0.0687264511584404,0.332230270188113,-4.18245597225382,NS,NS,-0.148374478016485,0.494497109931195,NS,-0.349560269308376,0.0789324615326623,-0.0851370240334184,0.297752362677428
MCM7,0.174217512481559,6.54852589108163,1.8685378092785,0.0689032933883662,0.332894699332015,-4.18439158782519,NS,NS,0.156872898062879,0.448856130385137,NS,0.241207739589511,0.215950271461457,0.117094692623122,0.135412711191978
ZBED5,-0.205980976810481,6.63529024098994,-1.86788477489087,0.0689964495359816,0.333051316316335,-4.18540909600712,NS,NS,-0.149774635196438,0.527977887121985,NS,-0.401142225622108,0.0961081543121189,-0.072470472776911,0.343024972778863
C2CD5,-0.167055553027179,6.45726537144424,-1.86775805269387,0.0690145390378584,0.333051316316335,-4.18560651089545,NS,NS,-0.141969781528777,0.482106599446192,NS,-0.281120219292329,0.126712919668784,-0.0824581406756373,0.307583357335598
ORAI2,0.181545695761649,4.98180757295695,1.86664015598492,0.0691742931070644,0.333631721891949,-4.18734755463794,NS,NS,0.181301205445179,0.412625250359302,NS,0.319290910050356,0.0275472203629545,0.075927347917486,0.575060575448243
OSBPL9,-0.207270755996355,8.69290431745312,-1.86605387610797,0.0692582018340508,0.333845867368927,-4.18826030011845,NS,NS,-0.16254987614948,0.513046695336338,NS,-0.467299251272183,0.0406270233479919,-0.0539228768326279,0.569986397410793
CYP2C9,0.129046843392269,11.7317921643635,1.86546726866991,0.0693422441962338,0.333879795603248,-4.18917331911832,NS,NS,0.0986304104372504,0.519541030511781,NS,0.280897198241565,0.0626493912804387,0.0190720137361513,0.728848259744414
SMC1A,-0.289625859829891,6.75144821013335,-1.86545316943607,0.0693442652406745,0.333879795603248,-4.18919526081215,NS,NS,-0.143375627580435,0.66122047481043,NS,-0.886100225941806,0.00600278087827181,0.115080262191987,0.184606800247423
CA11,-0.155633862969661,5.89733536271805,-1.86502398322825,0.0694058106386109,0.333985819986482,-4.18986310918261,NS,NS,-0.155918295772809,0.409427871589199,NS,-0.0926298870678286,0.45588465540644,-0.185816725518033,0.127578634209691
HINT1,-0.145779801701872,9.21261482426101,-1.86385410483749,0.0695738077372756,0.33460368547523,-4.19168289122866,NS,NS,-0.118827101481001,0.492939027318807,NS,-0.273749397370732,0.10895457376129,-0.0521205834505762,0.416185113750166
CCL22,0.122110565857576,6.00508910291531,1.86342224229087,0.0696359115898733,0.334659206019247,-4.19235442892824,NS,NS,0.122976803195778,0.407114263189487,NS,0.210178167262887,0.0654513678974739,0.0641525527825548,0.500815031418542
RNPEP,0.23780449257701,7.71063257392402,1.86322312593357,0.0696645613476752,0.334659206019247,-4.19266400770714,NS,NS,0.22047872119249,0.442455654342122,NS,0.318564550589992,0.225146185108823,0.174329202319944,0.131869618191036
ONECUT2,-0.167178137136227,6.61702282174168,-1.86277828692333,0.0697286030446739,0.334776531663349,-4.19335552848724,NS,NS,-0.15783942969216,0.436867150976361,NS,-0.39575752816327,0.00854610766461308,-0.0160847109584656,0.88662459692306
F8,-0.24379245892794,7.17506780508386,-1.86185894491671,0.069861115894412,0.335222276722193,-4.19478425250384,NS,NS,-0.24623406552087,0.407259283230843,NS,-0.504592255740918,0.0073115908783725,-0.0721852867755883,0.696612685914745
SACM1L,-0.274984797691391,7.05729827349241,-1.86141343091356,0.0699254088239748,0.335340354462308,-4.19547640428786,NS,NS,-0.113213222164222,0.721373545303869,NS,-0.918089493060315,0.00279768844721757,0.148126535391104,0.0407311916453585
INTS1,0.19202893509221,6.88659360300933,1.86094949471147,0.0699924138200713,0.335471297095634,-4.19619703164775,NS,NS,0.114219978494877,0.600874833059821,NS,0.475452458584925,0.0348271162763604,0.00257774550522694,0.969188090499773
SRSF2,-0.171347758145066,8.59078366475356,-1.85985274718309,0.0701510313029639,0.33591535911137,-4.19790000918953,NS,NS,-0.117059071050949,0.55525246150834,NS,-0.377624197768013,0.0617072502796507,-0.019821927688719,0.741220092185122
CLASRP,-0.149837049949207,7.19710301631354,-1.85975923903449,0.0701645690924933,0.33591535911137,-4.19804516589051,NS,NS,-0.15140115644951,0.407625265521617,NS,-0.152062031768049,0.265399172048252,-0.136081892732247,0.23214192025756
RNMT,-0.147818918835156,6.23003190506783,-1.85914320614833,0.0702538118066868,0.336009989548831,-4.19900130959524,NS,NS,-0.142294014889182,0.433263501441608,NS,-0.232305669928105,0.0994275153600799,-0.0774093095777886,0.425403071428859
FTSJ3,0.160599078895904,6.00160639859541,1.85907385807234,0.0702638640867201,0.336009989548831,-4.1991089282709,NS,NS,0.151893138613469,0.438479340874552,NS,0.282908226568067,0.0692565487870947,0.0853882657304128,0.424111379586043
MRPL4,0.235663699329933,7.0837812930246,1.8586999887261,0.0703180790269363,0.336079054172857,-4.19968906500471,NS,NS,0.183560294519325,0.503254343976606,NS,0.427746131502337,0.120913266841786,0.0965402982667172,0.301419836918763
TCF15,0.232826426791804,5.95783860889437,1.85831820252064,0.0703734787225253,0.336153699946489,-4.20028138703942,NS,NS,0.15337607139297,0.555093323019867,NS,0.469002453068606,0.0952449146838668,0.0625773627901394,0.384519579582104
NID2,-0.24004873349823,5.77498858275823,-1.85727084722617,0.0705256475888181,0.336435386313438,-4.20190579029253,NS,NS,-0.235987455696534,0.430887783520805,NS,-0.279902416389118,0.193194746191629,-0.192915773861357,0.242547526802551
PPARD,0.123603683874801,5.67205465950495,1.85709985692967,0.0705505171038343,0.336435386313438,-4.20217091714892,NS,NS,0.12268739955773,0.427046826034703,NS,0.142994686278945,0.215423039202049,0.101572779309622,0.248124038022054
WTAP,-0.159845156508518,7.83192625028627,-1.85690238069733,0.0705792481224767,0.336435386313438,-4.20247708636636,NS,NS,-0.134803207089377,0.483106675369717,NS,-0.284518056010651,0.0994029636668162,-0.0954195678412812,0.172058417303006
MAP2K2,0.262625649168549,6.99161329726911,1.85681675580965,0.0705917088678965,0.336435386313438,-4.20260983173479,NS,NS,0.142807112481352,0.627473345614011,NS,0.65870394098027,0.036420398847027,-0.00261054075484957,0.972712499696812
ZNF274,-0.151817796079235,6.70532361249416,-1.85654073384053,0.07063189029741,0.336437132476389,-4.20303771775362,NS,NS,-0.107573922096723,0.55090972887039,NS,-0.371511237821009,0.0320855636374095,-0.0155074132691118,0.821000042184573
CLN3,0.178474756338262,6.9310722600923,1.85595614775237,0.0707170546622298,0.33665302078639,-4.2039437628489,NS,NS,0.136746624583478,0.51684129989963,NS,0.337942559485513,0.107198412407539,0.0646278544112207,0.384967936416831
NADSYN1,0.35272512463399,6.58686959748794,1.85563793237388,0.0707634499933039,0.33668420745688,-4.20443686317663,NS,NS,0.214293149282045,0.583439490872916,NS,0.778846066699254,0.0594670534423311,0.0370023222726816,0.663441127362854
RPS21,0.164998352798023,7.77198004042304,1.85506360231666,0.0708472519932829,0.336893235421069,-4.20532665707303,NS,NS,0.154017545470374,0.442455654342122,NS,0.2125375255526,0.272479421382062,0.136409543936384,0.110962891454544
ZC3H15,0.349110389340689,7.66488955961637,1.85423293664245,0.0709686058930895,0.337280494823738,-4.20661318231773,NS,NS,0.262456419753985,0.494497109931195,NS,0.629526364045321,0.135432193773053,0.192442126026005,0.0439035069778075
ROR1,-0.13529566765652,5.39759814950039,-1.8525904520749,0.0712090806560857,0.338233126219182,-4.20915564200292,NS,NS,-0.135899618375485,0.416701550387178,NS,-0.116694445744007,0.318800336451526,-0.147958508760207,0.155869708541309
TLK1,-0.256654071891138,7.59435719881966,-1.85206334469745,0.071286400676874,0.338410160516621,-4.20997117548773,NS,NS,-0.131351469326412,0.642193866439848,NS,-0.664493881341361,0.0282798212090302,0.00641860718157261,0.926036665835085
TSPAN6,-0.226299628824526,8.7430543145674,-1.85087299452839,0.0714612726641481,0.338773687789518,-4.21181216373351,NS,NS,-0.184710248518966,0.502170257966955,NS,-0.712955132427272,0.00107792609646848,0.0920080399846341,0.464311240466874
SDF4,0.21090098776283,8.44128539146159,1.85077663314013,0.0714754448634344,0.338773687789518,-4.2119611528608,NS,NS,0.136774395755548,0.559316234798494,NS,0.436884156337136,0.0929743664554366,0.0586898323280787,0.362008265476483
PLEKHM2,0.139011063173197,7.26013081263576,1.85059064677487,0.0715028052695989,0.338773687789518,-4.21224869748458,NS,NS,0.128023706138396,0.448856130385137,NS,0.189529938014751,0.227102571711135,0.100524403465774,0.147820771808373
DHPS,0.191368664888999,7.6568845745473,1.85045106970567,0.0715233442623076,0.338773687789518,-4.21246447522551,NS,NS,0.165079135212469,0.474622790269832,NS,0.278124723526338,0.191687456554623,0.104513074318835,0.148808748268756
LAMC3,0.212366637017275,5.60235195354906,1.84996182725346,0.0715953766778344,0.338924892396471,-4.21322070835248,NS,NS,0.210797979893637,0.430887783520805,NS,0.228563522032381,0.25854389400863,0.20527126681671,0.154140415547466
CANX,-0.200362123941138,10.8826522551021,-1.84946808961964,0.0716681334218143,0.339079354655281,-4.21398372217432,NS,NS,-0.121422665911968,0.611656856529114,NS,-0.681363613128347,0.0012701413935964,0.138500172685477,0.0446477468069283
IARS1,-0.194383307875734,7.7700927593588,-1.84918289132063,0.071710188612308,0.339088468815894,-4.21442438609195,NS,NS,-0.12276526794899,0.595920005468881,NS,-0.603599147272453,0.00351993546042296,0.0861910302631896,0.275539242848693
MPRIP,-0.131205238993976,8.56811043448975,-1.84854536259624,0.0718042740934435,0.339339784307921,-4.21540923751205,NS,NS,-0.119989951006335,0.455992801805605,NS,-0.302120068244788,0.0304522369869872,-0.0175894508301759,0.820918914548416
CLCN3,-0.270316104154149,7.04785856708117,-1.84812726532079,0.0718660331553717,0.339339784307921,-4.21605495976345,NS,NS,-0.170766500188605,0.593514022450118,NS,-0.768724076516199,0.00773587667988431,0.0858663640373241,0.394124247906121
TMEM94,0.125871668682151,7.09741443478909,1.84800696044974,0.0718838122971809,0.339339784307921,-4.21624073991416,NS,NS,0.118097339736083,0.446540076230774,NS,0.23569280857585,0.0588455326806764,0.0539033128582993,0.494564795903095
EFEMP1,-0.558760837913023,6.22888697811585,-1.84757447012383,0.0719477583372315,0.339452014488892,-4.21690852815924,NS,NS,-0.566282199978558,0.401469523204913,NS,-0.7788813598667,0.0329789708234107,-0.422549689830233,0.368310783159321
AP3D1,0.204840447438412,8.33504920820157,1.84695961641156,0.0720387509714597,0.339691654971448,-4.21785767269098,NS,NS,0.180542263165178,0.462939728144716,NS,0.301971266498555,0.211444994526038,0.138910702211007,0.114421937709001
CHST15,-0.296518171497428,6.71294410471757,-1.84584724079739,0.0722036206243079,0.340279193683994,-4.21957417345543,NS,NS,-0.291167058851265,0.428794708908731,NS,-0.589013073818832,0.0122309043334273,-0.0705303184469512,0.737559692411656
TFR2,0.222124662848357,10.9136353096367,1.84551549665475,0.072252851747818,0.340321403160012,-4.2200859203965,NS,NS,0.139183892035883,0.587618902373019,NS,0.545805506055682,0.0334228946648271,-0.0154590935669052,0.822420732764206
LPAR1,-0.296323491637005,6.10127561625173,-1.84479313129173,0.0723601500292621,0.340507634351312,-4.22119997444804,NS,NS,-0.292588266544194,0.400924341732765,NS,-0.233988197746486,0.174838908043184,-0.344468469841914,0.190883665261564
ZNF672,0.118730791807518,6.9585128549484,1.84470679271959,0.0723729835852019,0.340507634351312,-4.22133310429671,NS,NS,0.115656613849623,0.43116957148851,NS,0.246796332688493,0.031192178191507,0.0481543607464676,0.547902183975
CCL25,-0.193184814826427,5.18545883109315,-1.84400039555044,0.0724780566323256,0.340713788149962,-4.22242214041552,NS,NS,-0.155667080642558,0.498159458879018,NS,-0.339967505106982,0.117052810031333,-0.0737529384352715,0.362958946292156
PQBP1,0.18868437894188,6.56105693031896,1.84382048142712,0.0725048386442178,0.340713788149962,-4.22269945467733,NS,NS,0.109193366162298,0.619150727493962,NS,0.498235580282783,0.020306955467149,-0.0330661399142311,0.599259843383294
HPGD,0.32261819379937,9.5012464043409,1.84319729964639,0.0725976704333973,0.340713788149962,-4.22365983531289,NS,NS,0.364536869772143,0.375736492056063,NS,-0.186027792739125,0.514198141049717,0.66330022562456,0.00230308879236982
TAS2R3,0.128930518334461,4.84544941801883,1.8431648581447,0.0726025058183564,0.340713788149962,-4.22370982330092,NS,NS,0.120362941325834,0.44844446529685,NS,0.333702969086228,0.0072702322653266,-0.001964445933198,0.982115552592408
PANK4,0.185759824271371,5.56247823900178,1.8427714979628,0.0726611576597287,0.340713788149962,-4.22431588043654,NS,NS,0.151893023939572,0.491671675190916,NS,0.307220238225742,0.140003851575028,0.078488171161883,0.285820728335442
ACTA2,-0.578624080878657,7.8781953710991,-1.84262422685209,0.0726831268165588,0.340713788149962,-4.22454275614051,NS,NS,-0.506506895071357,0.482106599446192,NS,-1.26784477320132,0.0276784804572518,-0.132447877577625,0.700825994358206
FBXO11,-0.287623595886402,7.04097284793827,-1.84238528870743,0.0727187823914352,0.340713788149962,-4.22491081580719,NS,NS,-0.157293285514184,0.619150727493962,NS,-0.665151152933773,0.0557013588481133,-0.0252742366196248,0.712642197342887
SIAH1,-0.180998394595366,6.17034919767641,-1.84222976463945,0.072741998466473,0.340713788149962,-4.22515036342243,NS,NS,-0.155243161182728,0.483106675369717,NS,-0.306355681169952,0.129316228192147,-0.0864841122635758,0.336403630142053
CST2,0.117148548343238,5.18987168428001,1.84197735380601,0.0727796908415007,0.340713788149962,-4.22553910627486,NS,NS,0.11592450439433,0.428794708908731,NS,0.107635309878902,0.324100059555879,0.116276384439479,0.1850993997884
GJA4,0.190702355333603,6.01923944774651,1.84157723227436,0.0728394747437179,0.34072368391883,-4.22615525086966,NS,NS,0.189540600299154,0.424855567522405,NS,0.308323767736945,0.053422408630698,0.107332690916922,0.460084554165178
PITPNA,0.179481234321509,8.16411291056917,1.84140621374214,0.0728650400799294,0.34072368391883,-4.22641856739956,NS,NS,0.181377414226223,0.426516651956667,NS,0.159664225941365,0.382735194044256,0.184382681831698,0.0955375359087186
PRPF3,-0.144904686038691,6.69766804098522,-1.84115390251751,0.0729027716597922,0.34072368391883,-4.22680701297019,NS,NS,-0.126858748798154,0.481077913884633,NS,-0.23870720768559,0.126713347852501,-0.0711335794552976,0.351358266710821
MDH2,0.227105707896087,9.60945155463355,1.84002624239144,0.0730716089693385,0.341082561066523,-4.22854256243929,NS,NS,0.212309135482535,0.436867150976361,NS,0.267087401474221,0.302463016143579,0.170984200897042,0.0641633251698069
ARG2,-0.20743146067569,4.84764707474615,-1.83987277289935,0.0730946126017075,0.341082561066523,-4.22877869484951,NS,NS,-0.164847834487953,0.502729324474458,NS,-0.378650227571185,0.115341536678061,-0.0865623444674073,0.337364451939311
CENPBD2P,0.155704495704978,5.57385626068368,1.83983248078595,0.0731006530285767,0.341082561066523,-4.22884068670653,NS,NS,0.113016302629323,0.549803375363105,NS,0.381416206360433,0.0293173540097697,0.00632114232850789,0.933412320566329
HNF1A,0.2162256498535,6.89575526503029,1.83848800632725,0.0733024540745259,0.34149603198873,-4.23090859707192,NS,NS,0.114678138591588,0.645814231379094,NS,0.658626875069856,0.00624570584594841,-0.0903022897803432,0.204453805708121
TRPC4AP,0.170616011147915,7.85359716585491,1.83842250148139,0.0733122981915669,0.34149603198873,-4.23100931681483,NS,NS,0.113532551447726,0.568742432286182,NS,0.39329328245358,0.0437929602959661,0.0119687981307752,0.846238943675122
MSL2,-0.140133901803265,7.73031033078731,-1.83798369581105,0.073378271158638,0.34149603198873,-4.23168394431571,NS,NS,-0.142838426692935,0.421168585486447,NS,-0.107073231069974,0.460063678597334,-0.156416693861695,0.0445608180624133
ZNF219,0.148294836775579,5.90906008748759,1.83787128504019,0.0733951798435028,0.34149603198873,-4.23185674512216,NS,NS,0.111312368287126,0.542963573434741,NS,0.352912594733739,0.0329993314172,0.00867582988439608,0.908372546349683
DALRD3,0.113028926152608,6.51155494433731,1.83782077389274,0.0734027787420841,0.34149603198873,-4.23193438933991,NS,NS,0.105458021527009,0.451872649622417,NS,0.227975597939629,0.0385802285366597,0.0233422885558703,0.741925419290075
CALD1,-0.227403540922149,8.98910041378539,-1.83762823572539,0.073431750310476,0.34149603198873,-4.23223033700329,NS,NS,-0.129839244494953,0.625923944108593,NS,-0.657984543846471,0.0128317960123538,0.033701808516561,0.660121578902347
GYG2,-0.161480791405545,6.74265678796416,-1.83720979570266,0.0734947471893643,0.341600997662337,-4.23287342655419,NS,NS,-0.151883891419905,0.436467609087064,NS,-0.194986122034465,0.294182853466533,-0.135658075802787,0.0725158885969884
ARL4C,0.198641364344899,5.85783765086508,1.83608442802311,0.0736644007288953,0.341896946024837,-4.23460237241526,NS,NS,0.161301880552633,0.504346167410379,NS,0.406478298419914,0.0666401138216047,0.0618624726974408,0.546651783566108
PROS1,-0.170395856964742,10.0911674142272,-1.8360407322212,0.0736709947329797,0.341896946024837,-4.2346694862507,NS,NS,-0.121302405311331,0.555093323019867,NS,-0.461404178502912,0.0181147224280732,0.0147896691834699,0.847752323597736
RAD21,-0.248768159620743,6.45757977760706,-1.83598236593158,0.0736798033977785,0.341896946024837,-4.2347591309102,NS,NS,-0.150194426462457,0.606532375367041,NS,-0.651337949580294,0.0236891930846824,0.0136190346467489,0.882891786119124
SF3B1,-0.177143353710479,9.28140645397225,-1.83568239002368,0.0737250899799784,0.341919325099241,-4.23521982598476,NS,NS,-0.120088407419253,0.556270146038139,NS,-0.377703728217195,0.0822773379559242,-0.051161526459822,0.403979585648565
