gene,GSM391693,GSM391694,GSM391695,GSM391696,GSM391697,GSM391702,GSM391703,GSM391704,GSM391705,GSM391706,GSM391707,GSM391708,GSM391709,GSM391710,GSM1585585,GSM1585586,GSM1585587,GSM1585588,GSM1585589,GSM1585590,GSM1585591,GSM1585592,GSM1585593,GSM1585594,GSM1585595,GSM1585596,GSM1585597
ESRRB,3.97300355668619,3.60481576097728,3.79808523824059,4.08552301056177,3.88474310934264,4.02021443487969,4.02480462683734,4.0863489177814,3.98710138921028,4.36642328091263,3.95942039554185,4.169801431866,3.9942560459268,3.94463476554139,4.01615125609259,3.99629829371626,3.83902683968074,3.69196226091081,4.04001015812623,3.77031411586001,3.95158262348502,4.01446270396714,3.91415048015351,4.2128182950473,4.27537474644834,3.96854602274135,4.11575271885547
ESRRG,3.85139903003912,3.67740738579593,3.94316483457217,3.97527650716395,3.97393674609062,3.85198587877167,3.64803702867611,3.74300488482171,3.9116900730305,4.05917703358167,3.49449749307006,3.79344385472136,3.78244450280998,3.90634248635901,4.2712275809759,3.90785524964682,3.77228389389116,3.85032337571777,3.66934367040193,3.5700789834339,3.80974538127365,3.82047785735135,3.48518480995591,3.62587473645633,4.12761291565811,3.8200801406041,4.05826369941037
ESS2,5.98437292614422,6.00166179266969,6.00226904743559,6.23063602674482,6.0309052573698,6.26252714100432,6.48540156305734,6.48308726198297,6.15696648260641,5.89611232425401,6.58830400407595,6.33866952558659,6.26981235117601,6.48529887528697,6.19061358570597,6.5789997449917,6.02989727763301,6.1898923695883,6.08180841935673,6.36409923483012,5.85031009553588,6.22288350360803,6.26724183168803,6.32491847420555,6.22402676138493,6.22288350360803,6.22288350360803
ESYT1,7.91250427228045,8.26079683087706,8.03147970660553,8.31128315394969,7.97483407885776,8.27860329854654,8.14932842967165,8.10258327721045,7.92859334425563,7.66939966098953,8.36912284523178,8.27465002665832,8.28537601455008,7.82763218428962,7.90946186375021,8.10176345209233,8.21568288188801,8.25812217260097,8.34038828710029,8.07030072842869,8.39456142910741,7.82811699340395,8.00998644118743,8.08136027332848,8.18242175962968,7.63499071912798,8.15635949836444
ETAA1,4.40670805868415,4.55967942308385,4.57170952740776,4.48232106254364,4.36904481246651,4.60092629413862,4.32876179542552,4.19103189479895,4.28691444276698,4.38212521590299,4.31589236695862,4.26729478317411,4.33560834508201,4.60154444671042,4.42156144832371,4.40835892049117,4.28523675510393,4.32116062995283,4.55146158038682,4.27866406635657,4.44019198041877,4.43858271121289,4.42456215109503,4.58495970652249,4.29683630631329,4.41844300533774,4.63565948132089
ETF1,6.3017472894523,6.54330202077879,6.41296779852774,6.73262644250807,6.41245170386753,6.27798103525898,5.95415478226753,5.71088636131172,6.39111721652444,6.47500620435787,6.11894830076265,5.85216032879388,6.23526547751173,6.04169697926161,6.37801275327242,6.30318859162985,6.29026308518584,6.24705297260838,6.38054767513074,6.29969853581422,6.42576973914283,5.93208530779903,6.29135935543351,6.61010829867107,6.20176011877135,5.68869921464656,6.30365662204752
ETFA,9.09475682793243,9.15164208367732,9.17757023677061,9.06654869601594,8.700470820306,9.13052667219957,9.59949764942871,9.81224751857533,9.18848466980173,8.72251307980484,9.35475839315174,9.09314617153157,9.62262942332465,9.34136041396112,9.01045041053733,8.84755084089596,9.17515356063947,9.31136933219214,9.42292119098274,9.24449681934858,9.13585478153793,9.39648455461422,9.1100112158798,9.2513616110535,9.31740552913681,9.00215076906122,9.45536903200443
ETFB,8.85075926624972,9.04550100833919,8.85315874636758,9.07422618007087,8.65134493674446,9.30820272726579,9.62162952854305,9.43245851585174,8.70628253835289,8.19900257074569,9.3810443901984,9.4672464441851,9.0137735934329,9.00756246868547,8.90970894170093,8.76220986787631,8.92230643713205,9.34342147309711,9.2048256230246,9.1061640617295,8.93535259253179,9.10537407240196,9.07417987682305,8.8948163794787,9.27353670303563,8.72955165209849,9.05944966616432
ETFDH,8.21314655730698,8.33957535303749,8.48906983619238,8.10431875660302,7.28658609839057,7.93409076678071,8.65410073383325,8.16467494735083,7.83616602765666,8.15676390162513,8.40754932864462,8.14900005360479,8.24746682901988,8.50930436811348,8.43314728763597,7.87946217732697,8.26508740547937,8.37363251040275,8.26698167479176,8.09210832410468,8.08125923292019,8.23559417748852,8.32740550605011,7.97277572413116,8.23559417748852,7.66940759246466,8.45323032326912
ETHE1,7.78254892843863,7.54846741988408,7.8074405509844,7.62924637291326,7.83607249273646,7.50779169857557,8.34536458884779,8.04466877624416,7.67777989470146,7.62404799656718,7.74383454382034,7.85636495459651,7.71235089364495,7.6264546039532,7.75458931739713,7.77270888744355,7.5243561217903,7.77270888744355,7.82636689520974,7.40229089831897,7.91938803684865,8.05149205872387,7.82874434424077,7.68545626335738,8.19007430607072,7.6101648358806,7.64911346389316
ETNK1,5.53047033890825,5.44707945419376,5.54389502322611,5.61081364332485,5.4410594768425,5.31183428005136,5.84183087001795,5.11849279260343,5.44202120992745,5.65135191403826,5.38138748313258,5.28457615654127,5.35809311438037,5.46237245453192,5.7189472761124,5.51722811708117,5.4531669437579,5.53175342947319,5.53544870185132,5.54995206392166,5.25690087296985,5.33806411348819,5.52411790495553,5.63670216370783,5.26474272509076,5.40644283315648,5.34611474849391
ETNK2,9.132324939561,9.01664078665497,8.69725335462771,8.69399662040849,8.63322677035493,8.96573627938281,9.24196132925827,8.53383075931238,9.33069905432945,8.63215501128641,9.4614258054313,8.95340971522068,8.93735938842947,8.73613606500507,8.81225510512643,9.01817684225085,8.77022221283032,8.79941844356308,9.20626670484745,8.6704131528,8.32383287880709,9.20862758378221,9.01406530249704,8.73655555666911,9.67949064484279,8.99338211549689,9.01696339747722
ETNPPL,8.857596766626,9.6292451617123,8.98455642140083,8.43938646477374,7.99804322176998,8.52037379463602,8.7096080558135,9.57653594953157,8.41520986232714,8.6945728072383,8.81039405931857,8.92165911846816,8.86442175639007,8.12616302528303,8.74576449288873,8.73805157022618,8.40497047694478,9.08395487355987,8.76876174084096,8.40225365653451,9.07189151520976,8.32319623920313,8.90874423154147,8.15451589998094,9.80490142478058,8.45012988089357,9.02025410442818
ETS1,6.52047737014447,6.71063959972099,6.26246450184694,6.65170965628102,6.69241703576031,6.58957614211636,6.58349625240611,6.69226373015313,6.48896256566908,6.45539784525337,6.8085862682041,6.61438401704754,6.57438713410542,6.61209813976088,6.51812618142567,6.71267928583082,6.78212973422193,6.61029797838875,6.31141694468215,6.59687367562915,6.65772953747483,6.77450552627294,6.40881163836269,6.74760926854522,6.57338490989261,6.79788357381595,6.25918525655101
ETS2,7.35484794161562,7.7932691581046,7.67495394460589,7.62724602394336,7.55138165858116,8.301346120895,8.59439976298462,8.17551359193984,7.76074495848424,7.98009354581613,8.48131383760176,7.96862184946151,8.04778834304966,7.85008356905386,7.62521523939564,8.13695672247786,8.17719961749405,7.87233788649402,7.69037627992063,7.98709452226707,7.87233788649402,8.02127116406727,7.7476326714659,8.22862552941443,7.96336654190379,7.92092873229036,7.65081763481661
ETV1,6.21093885756007,6.02181791434024,6.20036289148307,6.02787150204241,6.2259375471553,6.15492807823859,6.17760295554083,6.53621774530846,6.30168670192324,6.21362818328053,5.90803081435274,6.2113039498123,6.09075106629898,6.24738973907987,7.20321246823165,5.86044861620526,6.04043354574732,6.30410404239038,5.85043487597439,5.97940327997648,5.82424343333612,6.44938198600223,6.05109376943806,6.14772180989918,5.89332385178468,6.64002087146289,6.1288078574823
ETV2,4.12499422327575,4.22105420913313,4.06168412482901,4.16550526806918,4.31840651326757,4.91035137483447,4.71425004894078,4.75381826601505,4.17516924220104,4.25228600053639,4.81268580974892,4.88444868366381,4.41824883520602,4.70961058194458,4.29402538728444,4.47811127609973,4.45981149578802,4.44331926216257,4.30215019630588,4.38384388628093,4.57279125655798,4.37677111741545,4.3138884966062,4.23294543188075,4.31660797412564,4.82784110951946,4.67805418000734
ETV3,5.39551390890166,5.62330541952395,5.82510858801016,6.08086223341798,5.55444762554582,5.78201130532794,5.79366053424642,5.82294854100781,5.58078195441807,5.88232029314694,5.62953238011726,5.65277008887833,5.44706356793819,5.68408953533734,5.90094382350026,5.65865387383013,6.0177074419833,5.64824963927447,5.84598305493722,5.86225634987182,5.71203244325975,5.36722712544649,5.6680720646513,5.67823668405446,5.49064687388043,5.49282617624597,5.65022813206784
ETV4,5.51599512038841,5.30194347550715,5.56789893288417,5.59057584379065,5.68017534229605,5.65241184714752,5.64359178348872,5.78654715045186,5.43855176024032,5.73179058779955,5.68944329795377,5.76643397641562,5.51317498947952,5.93113354582467,5.50976972728416,5.68153530799597,5.55308010122584,5.54909641595214,5.40668911403981,5.6336201622147,5.84880229240437,5.72466592482303,5.35484356795239,5.57664087729887,5.68089299900988,5.8471133358741,5.58948198571681
ETV5,6.37242611993411,6.46010882138735,6.12498514776004,6.2658642587713,6.42944465015554,6.40496728308027,5.90036750361279,6.00676693098256,6.6381092716872,6.2783254383128,5.99776539870698,5.92962629243658,6.23037404736521,6.16820610852657,6.79734548489381,6.36141674216282,6.4655571680167,6.1064397564928,5.63325432411904,6.10309215104378,5.6266798415502,6.27646570452319,6.04383816226578,6.87227702584133,6.22740514516187,6.59658550867972,6.08589488476163
ETV6,5.775764067306,5.9175610177765,5.90971696135011,5.74886615378126,5.68000825099026,5.76680622801844,5.69671546803111,6.01369315452995,5.8496587838607,5.73486047091273,5.93713127321185,5.8385389093018,5.81696356338802,5.9258770761518,6.0728910927035,5.95129671555577,5.99329045067437,5.75386815960208,5.59878062034222,6.09112238119759,5.90120454025067,5.59742513396498,5.60259413077969,6.11645985938368,5.47592009229486,5.79898178900742,5.84195097001551
ETV7,5.25356524857044,5.33591213395332,5.43553634567331,5.30225978575964,5.35132706720547,5.25731675190366,5.64638754750995,5.63194300989922,5.18108890815443,5.02365232531992,5.6089043643017,5.51679760827737,5.36102255381039,5.51390056466555,5.17555875318294,5.22250581950681,5.52966984070514,5.30489948938482,5.36459500614049,5.66980058769554,5.2850107555503,5.26525431386703,5.40797260340178,5.30469851088015,5.5730760790859,5.18882585569107,5.54530149723123
EVA1B,4.71199497072972,5.26295087859632,4.77736213314429,4.81166968031753,5.04066892001951,5.40727279163511,5.95546693732967,5.77584496277093,4.90700587723389,4.73983746160686,5.57941028404463,5.84542290836566,5.41960216861987,5.16694851327159,5.10496538821519,5.41637491527767,5.04290589424322,5.30152937163254,5.07910000531889,4.99087279819348,5.45544354606853,5.23929867649921,5.2614728256713,5.11900852474569,5.3248964873312,5.21110531381178,5.23773682573377
EVC,6.27748898226766,6.3707602384505,6.25675518132438,6.40622284420594,6.12602764840465,6.95830934321804,6.92990592567575,7.21620863647194,6.64383716790015,6.13204360590693,6.7649472392924,6.89471155938106,6.6743298307926,6.73921206722679,7.43839326226429,6.81224218280699,7.00026737427004,5.58889031219335,5.65275705841363,5.95400956648498,6.66770718329308,7.34765432713344,7.22182916595004,6.2846804460519,6.42399739115504,6.17820926098044,7.16054623402872
EVI2A,4.36453480001392,4.55169926162241,4.67082520923915,3.94590568207546,4.51443951519176,4.0067093076541,4.18821664316915,4.1512272162345,4.50581524443967,4.66198279186244,4.23406783152232,4.46588309550209,4.7097876592373,4.43462193605787,4.0995383821629,4.3873085268951,4.80220322452962,4.13940413390154,4.12350623945462,4.57959744356266,4.28192489148898,4.30590154203895,4.40964647085682,4.97126335491803,4.44511869691527,4.14778097873173,4.38288751683989
EVI2B,6.26756621104702,6.42844463686834,6.58320548304067,6.1168857728599,6.58807136346536,5.92415125994046,5.6940756376121,5.68858403162472,6.46996012211414,6.39833485739084,5.84864283527539,5.82028262791155,6.38256205410434,5.83284984510833,6.19141738431798,6.44670247930996,6.54214558564855,6.23057098414835,5.36927023950023,6.19556292807458,6.24135411023984,5.9450559563867,5.79467268086665,6.77342018651524,6.43169444714147,5.75286457104408,6.41360082822535
EVI5,5.97130098858823,6.02874752015105,6.11686215007545,6.31692413431883,6.1956511403144,6.00428090328897,5.95063675487063,5.91460753604722,6.30546329905877,6.11788333838842,5.97284822192208,6.01555586984842,6.03443566529926,6.26539425350527,5.97549539728636,5.92784501884308,6.11466831221935,6.13831512900521,6.43627466372621,5.97859199444501,5.88173896788723,6.14858333942577,6.23740201943271,6.08552351339789,6.20771193064371,6.07813144303688,6.12381701333196
EVL,7.13605299515823,7.20211186182558,7.44755065445843,6.67327350466113,6.74918062820005,7.27576255475837,7.87789251124919,7.45687302855914,6.79087849960638,6.85535245077537,7.55889638694266,7.47384395924587,7.39697862518851,7.08588007625127,6.83373615677072,7.10247790750066,7.63986781949677,7.46227845660484,7.35707989650757,7.152591508459,7.13290978895375,6.95359811424213,7.33857271042339,6.81700813066554,7.13338534226629,7.46299113123229,7.15360587841158
EVPL,5.35380427113878,5.22212523786376,5.24951153667485,5.34596362602219,5.3411484317819,5.53937735002114,5.37746733523216,5.21057852949175,5.62408993309205,5.39593969199305,5.48500721421382,5.3763919831581,5.44934487889051,5.68389754314099,5.56149346745735,5.43146163786433,5.01479870097627,5.3340540600331,5.43651247078832,5.43385060466273,5.36478044170554,5.42899571762062,5.42899571762062,5.13632298895977,5.42899571762062,5.53370623200954,5.56208020000361
EVX1,5.63785443106596,5.71465717627545,5.79596994441695,5.44649450687635,5.52263007279668,6.07453294944122,6.60002919254151,6.66323778142776,5.33338243718817,4.99648431381873,6.86608552913537,7.14052167682477,5.99887825037429,6.12666651595104,5.73206167137767,5.80436134256082,6.10011805598149,5.69992988458312,5.72686290024624,6.25452946190483,5.91468612545065,5.68048248086829,5.92166450344975,5.87550189801096,5.92289266874332,6.74721158753427,6.00120786414518
EWSR1,7.08031431895362,7.3236083592632,7.35103795958204,7.24805140945295,6.79150287892509,7.49349048419919,7.3607117528587,7.6056177753165,7.34820755608975,7.56365010116698,7.35681522308948,7.14768447214185,7.83396246253778,7.15401390899646,7.0067124654607,7.32141603066746,7.36088118985746,7.23663998669372,7.66770844774118,7.43081760105401,7.29948857949023,7.48899571973036,7.26151128679131,7.07625147000655,7.19230591430519,7.52404079321394,7.24498063804597
EXD2,6.3844143225235,6.2204873612407,6.15879586086879,6.54928725838912,6.3391857845037,6.11649779525506,5.63627651945189,5.88143774652806,6.3961827700373,7.00952034044752,5.74378913779121,5.72168742188545,6.2706345769786,6.20590781276652,6.37497476807789,6.2355260062693,6.07088199412475,6.30576367764541,6.46245046765567,6.21694247133357,6.36201788152904,6.09778108260313,5.92445097741961,6.17888252914695,6.17888252914695,5.85735502559543,6.32927947925284
EXD3,5.85816673609175,5.9067789890726,5.85342844279133,5.74739914189294,5.64807586638771,5.95112721434599,6.10671380952606,6.19066548016332,5.76464469893827,5.72591123378057,5.92934416955215,5.90640091821634,5.97776134995787,5.76261147980867,5.68403594647926,5.69424506233558,5.85101418954564,5.85101418954564,5.84395598300176,5.8474850862737,5.96574998695945,5.95660961396796,5.81462465012944,5.82279120625362,5.893992152605,6.3374209892155,5.85127769900225
EXO1,4.66917524573827,4.47471490208097,4.67667967865998,4.78112630862568,4.73932974520354,4.5356970669184,4.05004544364934,4.32417581183055,4.92508716834633,5.05693787487434,4.39033413778825,4.65595264030882,4.52344410467724,4.41984688822418,4.58436938557998,4.58262975508462,4.58784864657071,4.73762592218073,4.62410096330312,4.58436938557998,4.59182603020249,4.65437424139708,4.7859333920796,4.63775654371095,4.30963206176362,4.27063425639517,4.64771282710521
EXO5,4.78940434539141,4.89804042669628,4.65277589461559,4.82748549609964,4.75908476255498,4.68160424118398,4.69363574185125,4.3637466000953,4.82424448283526,4.74021228140593,4.5157114590808,4.49868735011617,4.5304374422576,4.5251308101402,4.66856978593208,4.55901767281565,4.66547136830095,4.85961611933558,4.95900874092032,4.71337899696435,4.38760654609772,4.56002888157948,4.80253615150155,4.95762399442974,4.55427693042644,4.67157223484028,4.46994847119856
EXOC1,6.91709947247453,7.30484664105553,6.99654402116929,6.78112131265389,6.85834049858889,6.84806025127949,6.47812202988715,6.5488639477953,6.79631440394659,6.75673568091373,6.75577610620118,6.59627635264385,7.02130045722661,6.69972935282544,6.85631939661118,6.66810100976409,6.78671199571233,6.66155765920401,6.96343872632436,6.87752633452763,6.70064482129045,7.00398100554578,6.57589149234504,7.23185588635692,6.78817194162838,7.01699889905779,6.68275270186202
EXOC2,5.72830361799506,5.66042061226393,5.65175636181372,5.54499124649517,5.53391551236575,5.61081023430529,5.78823077194265,6.18339827028703,5.8173379839845,5.86993717600778,5.8173379839845,5.59013271575599,5.813979575165,5.72087161268272,5.74510647916985,5.62189850204742,5.56554157975592,5.97552769490503,5.80304400904088,5.95322252544201,5.94964285232698,5.69355006026051,5.42183025995269,5.7405449094791,5.67104313674828,5.5705118288516,5.78611966002895
EXOC3,6.49331733895534,6.42743361814536,6.59797203609218,6.81251070355405,6.68227693887825,6.90523323211945,7.17244582880903,7.23498770126062,6.56843842516786,6.53532491610289,7.05915448290965,7.22444520924811,6.85846117641191,6.63552940207783,6.69978090431602,6.47430456139669,6.85344500138941,6.75561823860748,6.70842979411195,6.94963043125006,6.77153185206523,6.80974100185311,6.95072944917039,6.79024614106083,6.82995528424236,6.81640079142227,6.81640079142227
EXOC5,5.18161669871597,4.98075838198916,5.15200273295112,5.14771410243067,5.12342590056144,5.04744497998937,4.99401526276464,5.31810346823248,5.1437518813259,5.12163451484532,5.17919946638621,5.03060544306162,5.02300279083193,5.44156116681641,5.33198321395486,5.07868564615473,5.02232727667313,4.98024416154151,5.08844531558208,5.0916824263611,5.24660683331658,5.19243715530807,5.43642010523826,5.38747434559696,5.0583657492804,4.96006106079221,5.05657975454396
EXOC6B,5.23684440194534,5.33423302034604,5.50210571995418,5.45749196910951,5.30005615687414,5.4886842471111,5.81830938065703,5.57763292853564,5.2939201593604,5.36135122241716,5.45445097296974,5.74309768878952,5.34829289859092,5.57944548072159,5.63357825935594,5.4028697512895,5.54079209027563,5.37428273265084,5.40914632954504,5.66588470171889,5.3350807576066,5.62502296704104,5.5504577968383,5.49563926295855,5.28953131506759,5.53137634721814,5.17925352649832
EXOC7,7.58167453569704,7.74210890657695,7.68612059588889,7.68087629208014,7.36212020417872,7.65286088571702,8.04161057452101,8.10330338751306,7.45140058304636,7.2991292793326,8.1121035926392,8.23454091970964,7.82015533362912,7.40545001647108,7.52457721365836,7.57044598154554,7.73658428960797,7.76876389909178,7.78064963637958,7.92768567316727,7.91711823765021,7.46297462990429,7.76240956403536,7.60119312373693,7.77376352659088,7.69739788889524,7.76240956403536
EXOG,4.92195128377325,4.73973894566267,4.8369222200094,5.35690322542544,5.12908232653517,4.85106325270323,4.61260886508601,4.64099631707458,5.21391628055319,5.15317615671877,4.64760837731923,4.62523850561189,4.74350096626512,4.80576497786906,4.88009878458501,5.39927969726155,4.74775993597106,4.94819373820016,5.13698500561217,4.92286539987078,4.74392216376664,4.64783899812491,4.82188721723647,4.95326229830278,4.49966736092404,4.86805738688115,4.80803491438091
EXOSC1,5.31850658327484,5.2452048526278,5.21944417543715,5.29003428091199,5.29230676047075,5.38056247444992,5.2148542617169,5.45551868452361,5.1936453924537,5.16709131755145,5.26365014333851,5.41586270750159,5.23345127037084,5.49720769543383,5.29642699391526,5.38756296226097,5.32570446066917,5.19735073572802,5.19727682312689,5.41192989721065,5.2701010353741,5.44842461804435,5.21927028425719,5.57034314209474,5.20192991069734,5.13210208830927,5.40030769454868
EXOSC10,6.68771519412469,6.78352577473534,6.75327659506361,6.34566016339269,6.26206226904351,6.77945694236443,6.70026702845785,6.76278819891596,6.43335928205028,6.48094624484621,6.88529537573675,7.02770441483369,6.64220808691559,6.44418757775261,6.89349595656635,6.64188129072043,6.64188129072043,6.4441466850115,6.68638706273662,6.52526433927912,6.49520154256067,6.66821035123604,6.66821035123604,6.70319254681507,6.72614652771377,6.66968028299037,6.66722904619429
EXOSC2,6.78490973932576,6.45929101217293,6.53823381952081,6.80087424075245,6.72830733341191,6.73986728411118,6.82555164334885,6.94910700555833,6.68912031387591,6.74645312312514,6.63567681158626,6.56994765940013,6.70251181289646,6.69229941160413,6.97429736256178,6.76486857502956,6.57316437369588,6.71917661751939,6.80180560369723,6.64510488981774,6.52275876695164,6.64574796923067,6.81921518325244,6.76432639513203,6.69124824906155,6.72582403726442,6.55319492761132
EXOSC4,6.97314836932902,6.94905929935319,6.8346790672059,7.0047910264355,6.90790406845589,7.25917787300105,7.53569996115396,7.80589533054751,7.02999380182922,6.80606444276223,7.46711648639748,7.29612620374255,7.13919026966634,7.23286191311691,7.16693757804432,7.00931482041016,6.99032346367942,7.42259837615222,7.30248106800761,7.27600667925448,7.09246796395838,6.93323652241279,7.24240587377656,7.22454180982606,7.36191627211678,6.64666179261892,7.08200581205229
EXOSC5,6.31224375919566,5.98005104796045,5.98593916435785,6.2874922454764,6.29255475775381,6.33694964469661,6.51108992109893,6.58398982394052,6.34022179894193,6.3376088894595,6.48743560517615,6.33019979782609,6.51292767262569,6.28874862873707,6.62252583379136,6.39529789513893,6.14175919885914,6.31497490348082,6.25926173134522,6.12390915545632,6.23758117268811,6.25756617432168,6.33142004131428,6.31782174690756,6.5251951502672,6.18967316749671,6.41416508559053
EXOSC7,6.65742462574491,6.33539520616848,6.13921273860341,6.69082220149779,6.69474835122085,6.90541645131429,6.55758354511467,6.60892533152194,6.61232905472195,6.64662799155503,6.68227729597655,6.75558761139064,6.66531894307473,6.7392342206591,6.71279714538757,6.6086850450126,6.70875085672087,6.55604014251885,6.58643769958845,6.71439377869582,6.6958782577111,6.62327780849173,6.32730007968193,6.76628812389087,6.33103968061915,6.61265661241312,6.58373622921325
EXOSC8,5.301250418901,5.7323087153502,5.89052791442305,5.01098749189266,5.0746396844945,4.98405657387821,5.06588814998197,4.73182905954543,4.96514696568259,5.07858705983899,5.03441571961752,5.05450122701103,5.04627105067433,4.9123702544511,5.30255457627904,5.37875426674362,5.16163510475027,4.92841484027177,5.38430096134924,5.25305984318305,4.99473132243255,5.18519063277638,5.11356797665814,5.34119543047817,5.09406719632277,4.92117646396629,5.0627511942769
EXOSC9,6.40647219187999,6.46916967628031,6.22891861875772,6.5391892356625,6.44705112188748,6.56455768089729,6.37284026845078,6.26145126725148,6.40994374239214,6.38767829592651,6.28296667975693,6.41013383043401,6.40748980120263,6.28553098278485,6.38447826267025,6.41866417560843,6.42566496296576,6.34379958838376,6.39944849126474,6.52863820869079,6.37362020791388,6.37035945546548,6.22561393192894,6.68275249082066,6.35977651458454,6.36409410798591,6.21399454727757
EXPH5,7.3487870991275,7.52665795948658,7.03732738002356,7.4237372520702,7.29559380596738,7.76600315646829,6.67742590997155,6.61889568289824,7.42372328043988,7.65236255562578,7.20965132121247,7.11007864073761,6.99261210960585,7.73788120800219,7.5723468967306,7.00194726502334,7.48739741059063,7.11570050474753,7.07528212434302,7.98119535676244,7.2741289561443,7.45124822315076,7.1933430319586,7.24912925937423,6.7034835872148,6.87511354007153,7.53945092345389
EXT1,7.20837814141878,8.05983126351424,7.10845643329953,7.46831477790346,7.46165673150775,7.83715979978136,7.3092250577491,7.3384700164617,7.44355832323515,7.15274694426513,7.83692486373057,7.5255962267524,7.23942720725034,7.40756894516786,7.86621124662905,7.60629155047949,7.37174793122482,7.33999517772376,7.1835057059623,7.79944679714319,7.42898820361434,7.62754654720709,7.35455021430639,8.02677961991284,6.96820190815948,7.13813566248031,7.2054962000905
EXT2,7.57193464443482,7.54517342911016,7.39881920483421,7.56235507567191,7.20685317915429,7.43438761317696,7.43435248143547,7.38388171605827,7.15601998832985,7.49002267158777,7.20642323867122,7.15672681691616,7.64804973819753,7.28095839950368,7.57346158319596,7.44121854495776,7.30364806805894,7.37181144397224,7.37813310744461,7.42459719560419,7.57870843411559,7.34380569231212,7.16048085477483,7.70092208853974,7.36827628847236,7.22801681945164,7.30253459178128
EXTL1,4.48647742303871,4.42971887818642,4.64799035468477,4.42857845889517,4.5082322686957,4.87508682547381,5.02255217956555,4.9998986912837,4.65740438959712,4.41229243297217,4.86481668987786,5.00752024428652,4.68533019736444,4.79736162734329,4.66477665798635,4.46201712312175,4.81723144594354,4.43610242769061,4.66218008719778,4.6830002091329,4.78934933989318,4.44199946579001,4.82321562709395,4.69168205846405,4.99157572899814,4.69168205846405,4.68553366243506
EXTL2,6.35457256117665,6.287583402706,6.47718343492679,6.3761871576821,6.57696792214495,5.44500594001411,5.57329806627547,5.26313799522208,6.24096874676232,6.32152767828254,5.45283452094412,5.61399519364758,5.97964312504353,6.04083822240184,6.46139714232223,6.01456057747909,5.55806096859226,5.90983263403176,6.10954638773247,5.90617595409952,5.69706304622345,6.10224751703439,6.34398611588612,6.3044096290875,5.92983549551517,6.1899469902548,6.05230968641431
EXTL3,6.70486818222003,6.76994408763203,6.61244843037716,6.62530706511735,6.78708399639646,7.24236868245752,7.27332946815461,7.33740148846744,6.6483647345439,6.44967836428371,7.51367294995475,7.43705757309725,6.9510366216147,7.21392022599079,7.10434041147659,7.20152264607536,6.92490253877694,7.14560278557442,6.80771244680204,7.13084096408347,6.7222677277502,6.81846076608094,6.79681274490778,7.07117488083206,6.68301144877112,6.78370461204243,6.96025102567408
EYA1,4.10256692021055,4.06465990132378,4.10185517684433,4.11183958717397,4.19498465965021,4.00922120653243,3.82525033885201,4.04087729370385,4.17263291262141,4.15852150295662,4.19799687423461,3.81016029988465,4.03353091386527,4.0873664879793,4.08488777291232,3.93992963457283,4.08488777291232,4.07581018437857,4.10838264928669,4.15441081590873,4.03516634593049,3.9415699286329,3.78316680072049,4.08274058093399,4.26773415542005,4.18245001173525,4.08274058093399
EYA2,5.13821576338327,5.04508418775149,5.23557781951748,5.29310183066824,5.22678503448692,5.26150576410689,5.02597096752879,4.52733720787445,5.25827433471722,5.13111018201541,5.10861542508606,5.20690119499365,5.2018930674077,5.28945644794143,4.99574511048399,5.27006913436901,5.58872280743501,5.08696181534518,5.40391705390024,5.10982997534136,5.28748678640937,4.28298286203071,5.7185845736068,4.99419839069169,5.1759898032167,4.51906175059987,5.22651114950106
EYA3,6.56719181733174,6.39805330254669,6.65970332203951,6.71646689696952,6.64540619867519,6.52924153091386,6.46318862767916,6.5284296869295,6.8007400709334,6.86169594787807,6.10309118678477,6.32531188855578,6.53926617187929,6.41055424279861,6.7010234100066,6.43108527833876,6.37139911165806,6.48860045881255,6.71721414684016,6.55766541952929,6.35116689918337,6.89298439402591,6.30552867273841,6.54558033029548,6.54043266355735,6.79114345972507,6.47842103987624
EYA4,3.7315809100451,3.60942811821636,3.44445943873526,3.62145115143419,4.04771648742624,3.41548390970777,3.4039939038809,3.40616933653727,3.63926589668312,3.5975158180119,3.49061638943376,3.56063666895378,3.32813202003878,3.27397727447393,3.69105612878976,3.45459109723731,3.54914974055103,3.56267807377131,3.55501305173907,3.28210724430898,3.54841620385277,3.47337756254631,3.42782169693071,3.68383051383957,4.03300657151902,3.35292285030924,3.59783980649281
EZH1,7.4533671175037,7.47979094651084,7.34294580712503,7.49488710574735,7.62481256510735,7.14706380042129,6.97142950247268,6.80542591783119,7.39273208634543,7.33554972637236,7.38495255259495,7.39415287064148,7.38270446878198,7.12974846431338,7.3292490252616,7.41422485726475,7.49831521755537,7.19237917262131,7.39374189049572,7.01051572236744,7.12327247977674,7.22875462786998,7.54943416868975,7.31097010155556,7.31664034806284,7.69744166696694,7.24041970166395
EZH2,4.01398384432858,4.33709489432226,4.09451497410464,4.01563751671616,4.45682040012932,4.12813520961651,4.19767030972667,4.18307038524705,4.22438222735726,4.08549334847876,4.09853588591662,4.37439387298824,4.01933220853362,4.34337621901598,4.45894964574195,4.09733913143382,4.11583659949475,4.0896924312669,4.34869574297182,4.2990828367496,4.42312735746526,4.10207775034689,4.0543433032252,4.47402311057887,3.86418299540694,3.91503437013586,4.11964608888927
