ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:1903532,positive regulation of secretion by cell,2/8,226/11209,0.00884955752212389,12.3993362831858,4.62651473223309,0.0104602479120167,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:1904951,positive regulation of establishment of protein localization,2/8,227/11209,0.00881057268722467,12.3447136563877,4.61473114019946,0.0105494432111006,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0045333,cellular respiration,2/8,228/11209,0.0087719298245614,12.2905701754386,4.60302155022923,0.0106389842322984,0.0479378208509197,0.0219584739829785,PPARGC1A/IGF1,2
BP,GO:0001824,blastocyst development,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0006991,response to sterol depletion,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:0010885,regulation of cholesterol storage,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:0032026,response to magnesium ion,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,CCND1,1
BP,GO:0045542,positive regulation of cholesterol biosynthetic process,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:0045722,positive regulation of gluconeogenesis,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,PPARGC1A,1
BP,GO:0106120,positive regulation of sterol biosynthetic process,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:1900221,regulation of amyloid-beta clearance,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:1902001,fatty acid transmembrane transport,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,IRS2,1
BP,GO:2000677,regulation of transcription regulatory region DNA binding,1/8,15/11209,0.0666666666666667,93.4083333333333,9.57072354685714,0.0106589874407887,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0045787,positive regulation of cell cycle,2/8,230/11209,0.00869565217391304,12.1836956521739,4.57982118148239,0.0108191018058464,0.0479378208509197,0.0219584739829785,CCND1/IGF1,2
BP,GO:0010165,response to X-ray,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,CCND1,1
BP,GO:0010878,cholesterol storage,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:0043931,ossification involved in bone maturation,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0044539,long-chain fatty acid import into cell,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,IRS2,1
BP,GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0106058,positive regulation of calcineurin-mediated signaling,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:1902430,negative regulation of amyloid-beta formation,1/8,16/11209,0.0625,87.5703125,9.26054146540507,0.0113660383699001,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0048511,rhythmic process,2/8,238/11209,0.00840336134453782,11.7741596638655,4.489825210088,0.0115533193510463,0.0479378208509197,0.0219584739829785,PPARGC1A/IGF1,2
BP,GO:0007005,mitochondrion organization,2/8,239/11209,0.00836820083682008,11.7248953974895,4.47887928839826,0.0116466363930879,0.0479378208509197,0.0219584739829785,PPARGC1A/IGF1,2
BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,2/8,242/11209,0.00826446280991736,11.5795454545455,4.44642965684643,0.0119286309050756,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0051047,positive regulation of secretion,2/8,242/11209,0.00826446280991736,11.5795454545455,4.44642965684643,0.0119286309050756,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0010884,positive regulation of lipid storage,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,SREBF2,1
BP,GO:0014850,response to muscle activity,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,PPARGC1A,1
BP,GO:0043403,skeletal muscle tissue regeneration,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0046579,positive regulation of Ras protein signal transduction,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0090201,negative regulation of release of cytochrome c from mitochondria,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:1902992,negative regulation of amyloid precursor protein catabolic process,1/8,17/11209,0.0588235294117647,82.4191176470588,8.97795982174641,0.0120726471158165,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0009306,protein secretion,2/8,244/11209,0.00819672131147541,11.484631147541,4.42511343091637,0.0121183260170932,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0022409,positive regulation of cell-cell adhesion,2/8,247/11209,0.00809716599190283,11.3451417004049,4.39360163812384,0.012405408752236,0.0479378208509197,0.0219584739829785,IGFBP2/IGF1,2
BP,GO:0035592,establishment of protein localization to extracellular region,2/8,247/11209,0.00809716599190283,11.3451417004049,4.39360163812384,0.012405408752236,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0071692,protein localization to extracellular region,2/8,247/11209,0.00809716599190283,11.3451417004049,4.39360163812384,0.012405408752236,0.0479378208509197,0.0219584739829785,IRS2/IGF1,2
BP,GO:0003298,physiological muscle hypertrophy,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0003301,physiological cardiac muscle hypertrophy,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0030813,positive regulation of nucleotide catabolic process,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0032891,negative regulation of organic acid transport,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IRS2,1
BP,GO:0033123,positive regulation of purine nucleotide catabolic process,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0044321,response to leptin,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,CCND1,1
BP,GO:0045821,positive regulation of glycolytic process,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0061049,cell growth involved in cardiac muscle cell development,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IGF1,1
BP,GO:0140354,lipid import into cell,1/8,18/11209,0.0555555555555556,77.8402777777778,8.71909454363773,0.012778813915591,0.0479378208509197,0.0219584739829785,IRS2,1
BP,GO:0014904,myotube cell development,1/8,19/11209,0.0526315789473684,73.7434210526316,8.48078659179862,0.0134845390061703,0.0492540530014852,0.0225613893621243,IGF1,1
BP,GO:0031643,positive regulation of myelination,1/8,19/11209,0.0526315789473684,73.7434210526316,8.48078659179862,0.0134845390061703,0.0492540530014852,0.0225613893621243,IGF1,1
BP,GO:0043388,positive regulation of DNA binding,1/8,19/11209,0.0526315789473684,73.7434210526316,8.48078659179862,0.0134845390061703,0.0492540530014852,0.0225613893621243,IGF1,1
BP,GO:0070229,negative regulation of lymphocyte apoptotic process,1/8,19/11209,0.0526315789473684,73.7434210526316,8.48078659179862,0.0134845390061703,0.0492540530014852,0.0225613893621243,IRS2,1
BP,GO:0070977,bone maturation,1/8,19/11209,0.0526315789473684,73.7434210526316,8.48078659179862,0.0134845390061703,0.0492540530014852,0.0225613893621243,IGF1,1
MF,GO:0031994,insulin-like growth factor I binding,2/8,13/11505,0.153846153846154,221.25,20.9588258429591,3.28764903616092e-05,0.00127822347405288,0.000700780413406187,IGFBP1/IGFBP2,2
MF,GO:0005520,insulin-like growth factor binding,2/8,18/11505,0.111111111111111,159.791666666667,17.7843424908219,6.43764220755443e-05,0.00127822347405288,0.000700780413406187,IGFBP1/IGFBP2,2
MF,GO:0005158,insulin receptor binding,2/8,20/11505,0.1,143.8125,16.8613709958474,7.98889671283053e-05,0.00127822347405288,0.000700780413406187,IRS2/IGF1,2
MF,GO:0019207,kinase regulator activity,3/8,247/11505,0.0121457489878543,17.4671052631579,6.9010040211621,0.000505456929168448,0.00606548315002138,0.00332537453400295,IRS2/CCND1/IGF1,3
MF,GO:0030295,protein kinase activator activity,2/8,113/11505,0.0176991150442478,25.4535398230089,6.89061734703705,0.00257592460219497,0.0215424222847552,0.0118105385333088,CCND1/IGF1,2
MF,GO:0019838,growth factor binding,2/8,118/11505,0.0169491525423729,24.375,6.7323258374741,0.00280509454935701,0.0215424222847552,0.0118105385333088,IGFBP1/IGFBP2,2
MF,GO:0019209,kinase activator activity,2/8,125/11505,0.016,23.01,6.52651112081379,0.00314160324986014,0.0215424222847552,0.0118105385333088,CCND1/IGF1,2
MF,GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity,1/8,12/11505,0.0833333333333333,119.84375,10.8649424707729,0.00831632146895578,0.0423118916282627,0.023197309006723,CCND1,1
MF,GO:0035014,phosphatidylinositol 3-kinase regulator activity,1/8,13/11505,0.0769230769230769,110.625,10.4318332941402,0.00900660855050517,0.0423118916282627,0.023197309006723,IRS2,1
MF,GO:0019887,protein kinase regulator activity,2/8,217/11505,0.00921658986175115,13.2546082949309,4.80726391215414,0.00919999565354144,0.0423118916282627,0.023197309006723,CCND1/IGF1,2
MF,GO:0005159,insulin-like growth factor receptor binding,1/8,14/11505,0.0714285714285714,102.723214285714,10.0457495030736,0.0096964751648102,0.0423118916282627,0.023197309006723,IGF1,1
MF,GO:0070064,proline-rich region binding,1/8,16/11505,0.0625,89.8828125,9.38455814318811,0.0110749478697767,0.0434346623972063,0.0238128631563631,CCND1,1
MF,GO:0005068,transmembrane receptor protein tyrosine kinase adaptor activity,1/8,17/11505,0.0588235294117647,84.5955882352941,9.09835272786184,0.0117635543992434,0.0434346623972063,0.0238128631563631,IRS2,1
MF,GO:0043548,phosphatidylinositol 3-kinase binding,1/8,19/11505,0.0526315789473684,75.6907894736842,8.59481649697278,0.0131395089084407,0.0450497448289397,0.024698325015866,IRS2,1
MF,GO:0106222,lncRNA binding,1/8,22/11505,0.0454545454545455,65.3693181818182,7.97149414258045,0.015200297583929,0.048640952268573,0.0266671887437352,PPARGC1A,1
