gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
Ndufb6,0.123533024713921,6.3865010616733,0.333203678658735,0.574802735680329,0.996046337999675,0.122847355290923,0.998923175242121,75.8166937765125,83.3629776736427,41.34,HSC_Fibroblast,3,3,670,NS,FALSE
Rrm1,0.146457580026273,5.54757064526745,0.332849110879074,0.575007478074818,0.996046337999675,0.147100398043135,0.998923175242121,41.4177480803254,44.1710268075844,21.79,HSC_Fibroblast,3,3,670,NS,FALSE
C330007P06Rik,0.173430920385291,4.98715285232235,0.332855901038734,0.575012799742183,0.996046337999675,0.183748103583374,0.998923175242121,27.5185844022192,31.7620350411169,15.67,HSC_Fibroblast,3,3,670,NS,FALSE
Hnrnpd,0.101137179195693,6.9504731906038,0.332547700002481,0.575173252348994,0.996046337999675,0.0941781368400954,0.998923175242121,115.966789057757,125.396986882653,55.52,HSC_Fibroblast,3,3,670,NS,FALSE
Pdlim2,-0.0958919068462216,8.43690248046123,0.332495464592115,0.575202048065788,0.996046337999675,-0.0931551511062555,0.998923175242121,356.190025002031,333.14934390134,74.78,HSC_Fibroblast,3,3,670,NS,FALSE
Bclaf1,0.0992333489355754,7.77473072603656,0.332339964237455,0.575290390422189,0.996046337999675,0.10088807798315,0.998923175242121,209.419131695554,224.396767776132,69.25,HSC_Fibroblast,3,3,670,NS,FALSE
Scaf8,-0.187867935154184,5.2651750435278,0.332276471131048,0.575334209949694,0.996046337999675,-0.189003774301077,0.998923175242121,39.7504458547538,34.5046740873792,19.7,HSC_Fibroblast,3,3,670,NS,FALSE
Aak1,0.223295663471074,5.08197495780791,0.331891022141081,0.575557627508597,0.996046337999675,0.24890319054546,0.998923175242121,28.5146750147468,35.1533300508028,17.46,HSC_Fibroblast,3,3,670,NS,FALSE
Fer,-0.147992438097378,5.6258737853491,0.331870137165554,0.575561385215904,0.996046337999675,-0.146496480955137,0.998923175242121,50.0341743422241,43.7795075740978,22.99,HSC_Fibroblast,3,3,670,NS,FALSE
Blvra,-0.203527282407688,4.47615665152028,0.331569666467634,0.575763216830714,0.996046337999675,-0.218097673025631,0.998923175242121,21.1362114358671,17.680185994941,11.94,HSC_Fibroblast,3,3,670,NS,FALSE
Dnajb2,0.131379607798269,5.70250125783502,0.331409865801661,0.575822472018239,0.996046337999675,0.133330257769245,0.998923175242121,47.2067685488852,51.9307387979925,26.57,HSC_Fibroblast,3,3,670,NS,FALSE
Mtor,-0.225299494014869,4.58591883370951,0.331341010626165,0.575885794914012,0.996046337999675,-0.165884587634605,0.998923175242121,22.4612435643262,21.5946864201544,11.94,HSC_Fibroblast,3,3,670,NS,FALSE
Rpl21,0.100271671536564,11.0782258154031,0.331125586783218,0.575979268227377,0.996046337999675,0.101809497806957,0.998923175242121,2082.98551387499,2232.62967150504,99.1,HSC_Fibroblast,3,3,670,NS,FALSE
C4b,0.378277585305703,6.27582863955855,0.344820192801249,0.576096378241453,0.996046337999675,0.314753015585398,0.998923175242121,68.0992184806055,84.1673650086082,18.81,HSC_Fibroblast,3,3,670,NS,FALSE
Hivep2,0.170801598873186,7.78302953199441,0.332725390599519,0.576118765301946,0.996046337999675,0.17288776561964,0.998923175242121,203.054091604079,228.704755146388,62.84,HSC_Fibroblast,3,3,670,NS,FALSE
Eif2s3x,0.144878720399798,5.48875240291388,0.330870956120512,0.576130476226061,0.996046337999675,0.1480663038062,0.998923175242121,38.7317581081054,43.6490011629356,25.07,HSC_Fibroblast,3,3,670,NS,FALSE
Nosip,0.25954993799712,4.90601552725875,0.330826683756769,0.576167591465507,0.996046337999675,0.301303503664774,0.998923175242121,25.1451744110499,32.1565697202128,14.03,HSC_Fibroblast,3,3,670,NS,FALSE
Adipor2,0.195806144992397,5.3080342395753,0.330662120814007,0.576251566465762,0.996046337999675,0.206845146303571,0.998923175242121,32.0265652677659,38.0165685246212,21.79,HSC_Fibroblast,3,3,670,NS,FALSE
Emc7,0.0859591081681567,7.42172108403635,0.33059393940263,0.576282183848751,0.996046337999675,0.0883792143524019,0.998923175242121,163.174587169391,173.259329558621,62.54,HSC_Fibroblast,3,3,670,NS,FALSE
Ahnak,-0.0829036782518198,10.0530866252368,0.330248472321282,0.576478174571781,0.996046337999675,-0.0805027457286838,0.998923175242121,1090.35787565183,1029.16939297242,95.67,HSC_Fibroblast,3,3,670,NS,FALSE
Pycr2,-0.221532048946897,4.66266913159292,0.330125452871946,0.576572948615632,0.996046337999675,-0.228678015198605,0.998923175242121,25.0150280456158,20.9122286705991,13.28,HSC_Fibroblast,3,3,670,NS,FALSE
Ntan1,-0.112221209104539,6.51828847788996,0.329999960735744,0.576621261153035,0.996046337999675,-0.104563221684311,0.998923175242121,93.1561241916263,85.4277093167392,42.84,HSC_Fibroblast,3,3,670,NS,FALSE
Aspn,0.139681039022574,8.50530843863983,0.329988663229009,0.576626339841257,0.996046337999675,0.143319414001041,0.998923175242121,340.812913515864,374.130573913825,58.06,HSC_Fibroblast,3,3,670,NS,FALSE
Tcf4,0.0840888006250732,9.31729175896987,0.32985940647845,0.576699805610648,0.996046337999675,0.0872199102679845,0.998923175242121,616.316432086508,653.133808566101,90.6,HSC_Fibroblast,3,3,670,NS,FALSE
Azin1,-0.097786246433541,6.82477131954275,0.328588093394327,0.577426127888724,0.996046337999675,-0.0978373138780178,0.998923175242121,113.736854013203,106.59083908313,46.12,HSC_Fibroblast,3,3,670,NS,FALSE
Creld1,-0.16909225572204,4.95711634669729,0.328256922693912,0.577628359089125,0.996046337999675,-0.181013046875829,0.998923175242121,30.3521118375021,25.6945247865534,15.67,HSC_Fibroblast,3,3,670,NS,FALSE
Itpkb,-0.189157941375791,5.21166358166148,0.328120911716476,0.577701014083081,0.996046337999675,-0.175241690540363,0.998923175242121,35.7649956191438,33.0122676227156,18.66,HSC_Fibroblast,3,3,670,NS,FALSE
Hipk1,-0.107797679856398,6.30809232105733,0.327716996247068,0.577925144221415,0.996046337999675,-0.111771011561123,0.998923175242121,79.6094705035692,74.3725462948976,37.91,HSC_Fibroblast,3,3,670,NS,FALSE
Tcf21,-0.11031286437084,7.79355348348225,0.327209676594556,0.578213957213913,0.996046337999675,-0.0906583862434999,0.998923175242121,228.954686299961,208.959591090351,56.12,HSC_Fibroblast,3,3,670,NS,FALSE
Hsbp1,0.100849186898317,7.31391581545066,0.326695750892502,0.578508833242607,0.996046337999675,0.108172410630177,0.998923175242121,150.463158049617,160.63072855376,58.21,HSC_Fibroblast,3,3,670,NS,FALSE
Tril,-0.128057825291099,5.99963363415721,0.326219660523548,0.578784286191517,0.996046337999675,-0.130638869000309,0.998923175242121,64.5225722671301,59.8838600384615,28.81,HSC_Fibroblast,3,3,670,NS,FALSE
Commd4,0.156955233115814,5.41458215427173,0.325673594988583,0.579102085093338,0.996046337999675,0.163298697050171,0.998923175242121,36.8840813924135,42.8390524478273,22.24,HSC_Fibroblast,3,3,670,NS,FALSE
Stoml2,0.169842715632077,5.36255357355575,0.325325805438446,0.579302670636031,0.996046337999675,0.172004513518502,0.998923175242121,36.0806642884391,40.2863016891401,22.39,HSC_Fibroblast,3,3,670,NS,FALSE
Churc1,0.122722648926886,6.12253963276912,0.324025870851846,0.580046148267599,0.996046337999675,0.11970978394842,0.998923175242121,63.6791669314062,70.0596350982008,33.73,HSC_Fibroblast,3,3,670,NS,FALSE
Flot2,-0.167187401465565,6.15450254976637,0.324002136001368,0.580059595411825,0.996046337999675,-0.164792036852297,0.998923175242121,74.1894355172353,64.3970720232159,31.79,HSC_Fibroblast,3,3,670,NS,FALSE
Prpf8,-0.121060734200298,6.01733127187584,0.323499325276601,0.580350174159367,0.996046337999675,-0.128416509932544,0.998923175242121,64.4723441424439,60.7545207878365,31.94,HSC_Fibroblast,3,3,670,NS,FALSE
Cdadc1,0.185348128223854,4.94776309002114,0.322860919539836,0.580732220052538,0.996046337999675,0.189150125838029,0.998923175242121,26.9856999220497,30.5644431849094,15.82,HSC_Fibroblast,3,3,670,NS,FALSE
Usp34,0.0888103260631607,7.04572956667591,0.322705236629096,0.580806899153885,0.996046337999675,0.0878002648371856,0.998923175242121,125.368211763253,133.612956620177,57.31,HSC_Fibroblast,3,3,670,NS,FALSE
Zranb1,-0.129291179198087,6.06877342157322,0.322384094577453,0.580994528617858,0.996046337999675,-0.120722526099299,0.998923175242121,67.7506570497081,60.5518604580213,32.84,HSC_Fibroblast,3,3,670,NS,FALSE
Nedd4l,-0.208433514777946,4.42751532773068,0.322219918424564,0.58112602300785,0.996046337999675,-0.229369652827938,0.998923175242121,20.0191847880938,16.6452170482721,11.49,HSC_Fibroblast,3,3,670,NS,FALSE
Got2,0.13360008980437,5.63304692764853,0.321771852948433,0.581351430672073,0.996046337999675,0.136230112729747,0.998923175242121,43.6671333480046,48.0941040585499,25.82,HSC_Fibroblast,3,3,670,NS,FALSE
Yipf4,-0.147181652097041,6.46563924707443,0.321099240176173,0.581737865254869,0.996046337999675,-0.153124698845152,0.998923175242121,90.2067528002935,83.5856567135962,39.1,HSC_Fibroblast,3,3,670,NS,FALSE
Cdc37l1,-0.122792444386826,6.02613045309148,0.321062535718079,0.58176038625088,0.996046337999675,-0.131048233450838,0.998923175242121,64.8033447838717,61.2491306674736,32.39,HSC_Fibroblast,3,3,670,NS,FALSE
Cops4,0.141523769182881,5.98214159178436,0.320845562190115,0.581886647933309,0.996046337999675,0.142927095342833,0.998923175242121,57.0221430902566,63.3464843258231,33.43,HSC_Fibroblast,3,3,670,NS,FALSE
Scn7a,-0.0932037700969794,8.51038059101842,0.320013726848459,0.582366887744325,0.996046337999675,-0.0825569240258519,0.998923175242121,373.802962771898,348.950996841148,79.7,HSC_Fibroblast,3,3,670,NS,FALSE
Gja1,0.380554757544688,7.22256331726587,0.334742618658309,0.582458480399634,0.996046337999675,0.397939917144899,0.998923175242121,120.141537976333,158.392419283465,38.06,HSC_Fibroblast,3,3,670,NS,FALSE
Zfp651,-0.159172875553961,5.20687267243789,0.319421328134264,0.582720288701974,0.996046337999675,-0.153898300834614,0.998923175242121,36.2815185644327,33.3832626291873,17.31,HSC_Fibroblast,3,3,670,NS,FALSE
Ctsz,-0.0844254241917728,8.18424696897292,0.31836413022338,0.583327836681999,0.996046337999675,-0.0769975579965729,0.998923175242121,296.197916777273,278.739374426968,81.79,HSC_Fibroblast,3,3,670,NS,FALSE
Uqcrb,0.09671498461992,7.67923534345697,0.318084567602361,0.583491184672249,0.996046337999675,0.0938292866034732,0.998923175242121,194.409004788867,208.476946962127,68.96,HSC_Fibroblast,3,3,670,NS,FALSE
Trappc10,-0.149066394970493,5.50900027914512,0.318063881509307,0.583508428370732,0.996046337999675,-0.145962199909129,0.998923175242121,45.3672726006336,42.374723391836,22.39,HSC_Fibroblast,3,3,670,NS,FALSE
Gak,-0.182943038483289,5.02735830610165,0.31750266192421,0.583842714332211,0.996046337999675,-0.18687656348557,0.998923175242121,33.1088097202816,28.660498776621,17.16,HSC_Fibroblast,3,3,670,NS,FALSE
Setd3,-0.115515543854457,6.01068612770234,0.317401747331073,0.583892594779136,0.996046337999675,-0.118090562027584,0.998923175242121,63.5561717706642,59.3673957739555,32.54,HSC_Fibroblast,3,3,670,NS,FALSE
Ang,0.161697844153198,6.4692755282768,0.317272225926783,0.583967130382372,0.996046337999675,0.168389450053247,0.998923175242121,82.0730968511742,88.0931385810824,40,HSC_Fibroblast,3,3,670,NS,FALSE
AW112010,0.272915904037011,6.38389096086475,0.325246955636037,0.584014391950506,0.996046337999675,0.275585007744942,0.998923175242121,75.4704193857034,91.109935971961,29.1,HSC_Fibroblast,3,3,670,NS,FALSE
Map7d1,0.0978735116097507,6.7400608369765,0.317105894342024,0.584063962039325,0.996046337999675,0.0958328583578089,0.998923175242121,100.029334280902,107.449402044267,46.12,HSC_Fibroblast,3,3,670,NS,FALSE
Crim1,-0.118785188933473,5.92305063063901,0.317032452130773,0.584108932126524,0.996046337999675,-0.114773321555418,0.998923175242121,60.3814038010169,55.3087562485616,27.46,HSC_Fibroblast,3,3,670,NS,FALSE
Rps19,0.096508048637029,11.123618376669,0.316791479358829,0.584246715813241,0.996046337999675,0.0981107279666262,0.998923175242121,2152.4956346749,2301.15613410835,98.96,HSC_Fibroblast,3,3,670,NS,FALSE
Boc,0.182840542967759,4.83800898920221,0.316156322406918,0.58463851452883,0.996046337999675,0.186465207824389,0.998923175242121,24.8162328951185,27.9946891616932,13.28,HSC_Fibroblast,3,3,670,NS,FALSE
Rprd1b,-0.182518273074477,5.3153860866645,0.31508479620164,0.58525502480147,0.996046337999675,-0.177414818351465,0.998923175242121,40.4821254854206,36.037623489196,20.15,HSC_Fibroblast,3,3,670,NS,FALSE
Ctps2,-0.219697031067485,4.7733279656824,0.315071291140321,0.585275048198082,0.996046337999675,-0.265453690880599,0.998923175242121,26.4722656650053,20.5635935658729,15.07,HSC_Fibroblast,3,3,670,NS,FALSE
Rnf121,-0.169833518663097,5.05030412404589,0.314535157215978,0.58558229885117,0.996046337999675,-0.17122640622684,0.998923175242121,33.1784880680929,29.0382349341142,17.16,HSC_Fibroblast,3,3,670,NS,FALSE
Chd6,-0.107371997296416,6.46579261899771,0.314398553306914,0.58565276183921,0.996046337999675,-0.111448518162892,0.998923175242121,89.6698058036763,83.8163887122748,41.49,HSC_Fibroblast,3,3,670,NS,FALSE
Larp1,0.131450016313858,5.98193067936527,0.313879284887398,0.585959989893712,0.996046337999675,0.13022888271474,0.998923175242121,57.5458172402376,63.9934550014913,32.09,HSC_Fibroblast,3,3,670,NS,FALSE
Tm2d1,0.122727641568402,5.77936168369239,0.313756473422144,0.586033279009925,0.996046337999675,0.127849682213425,0.998923175242121,49.6488273251176,53.2031808943615,29.7,HSC_Fibroblast,3,3,670,NS,FALSE
Itfg1,-0.152358518703326,5.7596572323026,0.313726559024964,0.586050838801367,0.996046337999675,-0.151184644921094,0.998923175242121,53.4159182298091,47.2404465737039,27.31,HSC_Fibroblast,3,3,670,NS,FALSE
Clstn1,0.105997993080341,6.6645634737719,0.313648129962516,0.586094377941058,0.996046337999675,0.1014652936092,0.998923175242121,94.0496994292853,102.177852685892,44.78,HSC_Fibroblast,3,3,670,NS,FALSE
Itgb1,0.0830642339271286,9.01723510073352,0.313616297905077,0.586111875244437,0.996046337999675,0.0863833820423875,0.998923175242121,500.731957092158,530.153354263856,90.15,HSC_Fibroblast,3,3,670,NS,FALSE
Selenow,-0.0820310626012793,9.03422832182907,0.31273289596404,0.586633046273906,0.996046337999675,-0.0781691044613867,0.998923175242121,536.775721837092,506.708899061584,94.03,HSC_Fibroblast,3,3,670,NS,FALSE
Zfp871,-0.146900098411209,5.77542302185435,0.312707682743843,0.58665173136026,0.996046337999675,-0.144194426254514,0.998923175242121,56.0855466671485,48.9664500956803,27.91,HSC_Fibroblast,3,3,670,NS,FALSE
Rhog,-0.203510044867519,5.19920891652374,0.312496596925676,0.586781315781764,0.996046337999675,-0.238328805554698,0.998923175242121,38.3649457086719,30.2243849059354,19.85,HSC_Fibroblast,3,3,670,NS,FALSE
Ifit3,-0.502118819917769,5.1164771977907,0.32473880933156,0.586937214712224,0.996046337999675,-0.687535521755534,0.998923175242121,43.2717161298023,26.5194363485338,9.4,HSC_Fibroblast,3,3,670,NS,FALSE
Blnk,0.419876898007791,4.07834962947068,0.312291633752845,0.586969418964447,0.996046337999675,0.273046385503569,0.998923175242121,12.2410717827231,14.0366053756579,8.96,HSC_Fibroblast,3,3,670,NS,FALSE
Maged1,-0.103164238235412,7.0056577360102,0.311738535706041,0.587221570549538,0.996046337999675,-0.110738646701569,0.998923175242121,130.058626244417,122.275076778117,49.7,HSC_Fibroblast,3,3,670,NS,FALSE
Syn3,-0.18476203409114,5.10090284945577,0.31127926801136,0.587503045350416,0.996046337999675,-0.174619243880954,0.998923175242121,33.9091381360116,30.5254351485364,15.07,HSC_Fibroblast,3,3,670,NS,FALSE
Eri3,0.131366308442842,5.68901151898232,0.311211850477431,0.587537143395174,0.996046337999675,0.132846975865656,0.998923175242121,47.0069438356397,51.5969161531633,26.27,HSC_Fibroblast,3,3,670,NS,FALSE
Hnrnpa2b1,0.0819570040452716,9.24087773524885,0.310941925174208,0.587692517429355,0.996046337999675,0.0878843223974089,0.998923175242121,585.690868628798,619.085916092865,92.84,HSC_Fibroblast,3,3,670,NS,FALSE
Hmg20a,0.147714114105328,5.19849528979488,0.310555925306287,0.587931220751949,0.996046337999675,0.15070933865758,0.998923175242121,32.1301102053828,35.6346623713232,18.66,HSC_Fibroblast,3,3,670,NS,FALSE
Il2rb,0.863335787258151,3.51937523230958,0.316366729221285,0.588017027072077,0.996046337999675,1.18283429287751,0.998923175242121,6.51148976903806,14.7355608728657,3.58,HSC_Fibroblast,3,3,670,NS,FALSE
Hmg20b,0.110368577174583,6.0089601385227,0.310279336879424,0.58808850995636,0.996046337999675,0.114479828521804,0.998923175242121,58.9354356373121,63.3178887899327,31.94,HSC_Fibroblast,3,3,670,NS,FALSE
Ptpn23,0.217232994378683,4.40677378749591,0.310188273860209,0.58818494575839,0.996046337999675,0.228994181868322,0.998923175242121,15.8780163219805,19.0065989745552,11.49,HSC_Fibroblast,3,3,670,NS,FALSE
Nagk,-0.155600695077932,5.17320220505287,0.309828707354948,0.588362345036779,0.996046337999675,-0.147878775407398,0.998923175242121,34.9031696230429,32.4329005193108,17.76,HSC_Fibroblast,3,3,670,NS,FALSE
Klhdc2,-0.116388854575844,6.22662469745373,0.309183641458885,0.588738821135091,0.996046337999675,-0.108127626842893,0.998923175242121,74.7427440487332,68.1070764438837,37.16,HSC_Fibroblast,3,3,670,NS,FALSE
Lmf1,0.273508240047374,4.29476223462343,0.309200946538244,0.588782308023081,0.996046337999675,0.240408726742595,0.998923175242121,14.1000179540999,16.2827988675525,10.6,HSC_Fibroblast,3,3,670,NS,FALSE
Edf1,0.104331970429305,7.53981807071126,0.309088709084985,0.5887936123005,0.996046337999675,0.10421383975554,0.998923175242121,175.131739524376,188.600192755074,68.06,HSC_Fibroblast,3,3,670,NS,FALSE
Mindy2,0.0965981278885041,6.82853380693046,0.308961225361212,0.588870114010153,0.996046337999675,0.099347776601416,0.998923175242121,107.068616450914,114.379652126306,46.27,HSC_Fibroblast,3,3,670,NS,FALSE
Gsk3a,0.124193274744702,5.92939538252515,0.308912552295921,0.588901299533369,0.996046337999675,0.12424366395374,0.998923175242121,56.0916683090925,61.5863238878136,30.15,HSC_Fibroblast,3,3,670,NS,FALSE
Pxn,-0.136901613368094,5.7853476228796,0.308792965587829,0.588973029526259,0.996046337999675,-0.13669557818797,0.998923175242121,53.8165972190482,49.9506139916884,27.61,HSC_Fibroblast,3,3,670,NS,FALSE
Iffo2,0.171257071114513,4.7046373080556,0.308498723304348,0.589169697825669,0.996046337999675,0.16712031623419,0.998923175242121,21.7285343709112,24.0258627233331,12.09,HSC_Fibroblast,3,3,670,NS,FALSE
Iws1,-0.138912231791996,5.83519158437489,0.30831760037212,0.589255955038555,0.996046337999675,-0.138982223595299,0.998923175242121,56.119299299658,51.573376480539,30,HSC_Fibroblast,3,3,670,NS,FALSE
Idh3b,-0.147626134388994,5.93714354406712,0.308106231504206,0.589381512692337,0.996046337999675,-0.148852094194318,0.998923175242121,62.5478378742485,57.1429062799546,30.75,HSC_Fibroblast,3,3,670,NS,FALSE
Utp11,0.161380503880904,5.59575192177323,0.308084039201397,0.589396925583109,0.996046337999675,0.164045778027908,0.998923175242121,43.4468288488859,48.3258654411321,24.93,HSC_Fibroblast,3,3,670,NS,FALSE
Fam98b,-0.203024366418822,5.19395881790438,0.307985287794526,0.589459345431173,0.996046337999675,-0.195919068312213,0.998923175242121,37.0696036962745,32.7598316261433,18.66,HSC_Fibroblast,3,3,670,NS,FALSE
Cope,0.115832442494918,7.19066517702918,0.307358653187108,0.589825333451951,0.996046337999675,0.11730315244741,0.998923175242121,136.654152505195,148.008663956995,58.36,HSC_Fibroblast,3,3,670,NS,FALSE
Olfr1033,-0.193092602110919,5.06755955103815,0.307065827670801,0.590010663413851,0.996046337999675,-0.212421325987416,0.998923175242121,31.9476765897661,26.6213472238056,16.42,HSC_Fibroblast,3,3,670,NS,FALSE
Tpm2,-0.123680007165749,5.88798597730149,0.306881554559289,0.590113038262697,0.996046337999675,-0.121904204382146,0.998923175242121,58.349234344212,53.6113482624756,24.63,HSC_Fibroblast,3,3,670,NS,FALSE
Insr,-0.206394917052096,4.66958531001441,0.306902440690198,0.59012062960531,0.996046337999675,-0.207043734925792,0.998923175242121,25.2794390274766,21.7337696570687,12.99,HSC_Fibroblast,3,3,670,NS,FALSE
Sirt2,-0.103820824613647,6.48278241679279,0.30680786722452,0.59015534170028,0.996046337999675,-0.092339497129735,0.998923175242121,90.0120759007888,82.5871858745677,42.39,HSC_Fibroblast,3,3,670,NS,FALSE
Farp1,-0.173882066131437,5.04135486620556,0.306443572676707,0.590383293453701,0.996046337999675,-0.169049502476018,0.998923175242121,31.6761144032131,28.58263309085,16.87,HSC_Fibroblast,3,3,670,NS,FALSE
Ahi1,0.153619579217534,5.62895713691528,0.305675527786251,0.590836770085392,0.996046337999675,0.156727061857127,0.998923175242121,44.4449785869098,50.7091017522841,22.99,HSC_Fibroblast,3,3,670,NS,FALSE
Acsl5,-0.196122745656662,5.47494772169317,0.305601167011726,0.590882105574115,0.996046337999675,-0.201785352592811,0.998923175242121,45.0362719592058,38.5891944770045,22.24,HSC_Fibroblast,3,3,670,NS,FALSE
Timm50,0.190793771091787,4.79178505011267,0.305613069557402,0.59089063579858,0.996046337999675,0.199774077272113,0.998923175242121,22.2009508334579,25.892634769979,14.93,HSC_Fibroblast,3,3,670,NS,FALSE
Kif16b,-0.236182343163871,4.24881678913262,0.305242436232063,0.591144249407148,0.996046337999675,-0.200028567853589,0.998923175242121,17.7800394133513,16.0453257178524,9.1,HSC_Fibroblast,3,3,670,NS,FALSE
Plxdc2,-0.089989221141619,8.36670512625675,0.305010488843001,0.59123093695691,0.996046337999675,-0.0826552484330743,0.998923175242121,336.850118637126,315.709682507509,75.67,HSC_Fibroblast,3,3,670,NS,FALSE
Pafah1b2,-0.145968903289249,5.80376365114459,0.304895980938392,0.59130316563637,0.996046337999675,-0.144494444010324,0.998923175242121,55.8364676574201,50.6958241931674,27.01,HSC_Fibroblast,3,3,670,NS,FALSE
Crlf3,0.225958282447285,5.15636455167299,0.3048076124632,0.591363447831649,0.996046337999675,0.253682801097239,0.998923175242121,29.242236394421,36.4476265320407,17.01,HSC_Fibroblast,3,3,670,NS,FALSE
Pdcd5,0.118775703204012,6.83429385441594,0.30421985694213,0.591706900158247,0.996046337999675,0.108436154244312,0.998923175242121,104.678730967568,115.983726062872,50.75,HSC_Fibroblast,3,3,670,NS,FALSE
Acss3,0.286153381830884,4.23641923459512,0.304239226646573,0.591754706901142,0.996046337999675,0.226754524592924,0.998923175242121,14.7456577020747,16.4775382754674,9.1,HSC_Fibroblast,3,3,670,NS,FALSE
Zbtb38,0.111344096743174,6.27946262947048,0.303898026913071,0.591901482545347,0.996046337999675,0.112401422552931,0.998923175242121,72.0291230859477,78.0672327387917,33.88,HSC_Fibroblast,3,3,670,NS,FALSE
Lap3,-0.152070101931833,5.25277938025651,0.303834242182686,0.59194587092263,0.996046337999675,-0.156708322537409,0.998923175242121,37.2069012664009,32.336701411157,19.7,HSC_Fibroblast,3,3,670,NS,FALSE
Tmem65,0.107605113372964,6.56432610472969,0.303767318008241,0.591979544127015,0.996046337999675,0.123770365941651,0.998923175242121,88.7454526644563,93.8354030165688,41.34,HSC_Fibroblast,3,3,670,NS,FALSE
Zcchc8,0.192082843922336,4.99062045114836,0.303602644754709,0.592091535619966,0.996046337999675,0.215972991424573,0.998923175242121,27.388438036785,32.993428683456,16.42,HSC_Fibroblast,3,3,670,NS,FALSE
Psma7,-0.0861237218802303,7.64456043485611,0.303391424084691,0.592204904461133,0.996046337999675,-0.0871266704683487,0.998923175242121,203.027490176262,191.4660915446,71.49,HSC_Fibroblast,3,3,670,NS,FALSE
Irf2bpl,-0.129103187784095,6.08290741198638,0.303070956985673,0.592400151969597,0.996046337999675,-0.131199180295749,0.998923175242121,69.0562389550421,63.7781913665615,31.64,HSC_Fibroblast,3,3,670,NS,FALSE
Mcc,-0.182864335549427,5.04140509974826,0.302875362000703,0.592526941395646,0.996046337999675,-0.19368079650712,0.998923175242121,33.7616006729486,28.58263309085,16.42,HSC_Fibroblast,3,3,670,NS,FALSE
Mdh1,0.106583071833219,6.79289932125817,0.302835948280869,0.592540451770999,0.996046337999675,0.0953444718813075,0.998923175242121,103.71959563309,113.257584764262,48.21,HSC_Fibroblast,3,3,670,NS,FALSE
Txnl4a,-0.157228862503481,5.37566516118778,0.30277824105835,0.592580729131439,0.996046337999675,-0.155346180721145,0.998923175242121,41.3460106070178,37.0456821877299,21.49,HSC_Fibroblast,3,3,670,NS,FALSE
Svep1,-0.103861229966492,7.3197940758078,0.302413080721934,0.592795176763751,0.996046337999675,-0.0858107996515964,0.998923175242121,162.895873778145,149.319235092808,45.22,HSC_Fibroblast,3,3,670,NS,FALSE
Fam3c,-0.113855094334389,6.06046216362892,0.302332283439797,0.592845937577417,0.996046337999675,-0.11853532918687,0.998923175242121,65.797376270903,61.8914006097772,31.19,HSC_Fibroblast,3,3,670,NS,FALSE
Gimap4,0.487333177643071,4.41055156927309,0.307464876697524,0.592900260599506,0.996046337999675,0.610335119641502,0.998923175242121,16.250034757906,24.8536393439476,8.66,HSC_Fibroblast,3,3,670,NS,FALSE
Srsf5,0.119832096517955,8.30255259119469,0.301898000052799,0.593105895711616,0.996046337999675,0.114486178912204,0.998923175242121,300.748058957361,329.22461806292,80.9,HSC_Fibroblast,3,3,670,NS,FALSE
Phf20l1,-0.105145363365728,6.50843604603879,0.301327676250723,0.593452094857592,0.996046337999675,-0.10647918589919,0.998923175242121,91.9796590889783,85.7408573475783,41.49,HSC_Fibroblast,3,3,670,NS,FALSE
Mycbp2,0.0844362647179409,7.77808632645517,0.30121714143285,0.593517853324682,0.996046337999675,0.0880088381833367,0.998923175242121,210.37626363908,222.747149395098,72.09,HSC_Fibroblast,3,3,670,NS,FALSE
Dnttip1,0.179191488278443,5.23005459019351,0.300922471743254,0.593705205446347,0.996046337999675,0.176340693872508,0.998923175242121,33.8927766011309,37.3692427190516,19.55,HSC_Fibroblast,3,3,670,NS,FALSE
Glrx2,-0.114210255309542,5.81845953473461,0.300675328665385,0.593849266672997,0.996046337999675,-0.111780862890119,0.998923175242121,55.8385267829164,51.4480763196182,28.81,HSC_Fibroblast,3,3,670,NS,FALSE
Ccni,0.088671524173787,7.24198621299165,0.300662937921884,0.593853885835882,0.996046337999675,0.0839773238863451,0.998923175242121,143.367526112975,153.200607985892,58.81,HSC_Fibroblast,3,3,670,NS,FALSE
Htra2,0.149849078843782,5.49886580127595,0.300609688821975,0.593891434556724,0.996046337999675,0.155773610003585,0.998923175242121,39.3845490607724,45.8203444146685,22.69,HSC_Fibroblast,3,3,670,NS,FALSE
Eloc,0.106970252962212,7.2877728666338,0.300538138365976,0.593929484123345,0.996046337999675,0.125098194165432,0.998923175242121,147.815152918195,156.583007045725,58.21,HSC_Fibroblast,3,3,670,NS,FALSE
Filip1,-0.16063024683794,5.37925157480824,0.300360387260279,0.59404311154846,0.996046337999675,-0.153501957535472,0.998923175242121,41.8696847569988,38.8038022080825,16.42,HSC_Fibroblast,3,3,670,NS,FALSE
Npdc1,-0.0941080800590854,7.20007956068327,0.300198889250818,0.59413527246704,0.996046337999675,-0.0866012843590234,0.998923175242121,148.825545940107,138.888682844889,52.99,HSC_Fibroblast,3,3,670,NS,FALSE
