gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
Plvap,-0.230155486965457,11.9298565153384,2.60805039726961,0.12233143234082,0.638435240197189,-0.229988605731928,0.58855188561843,4261.59052753148,3631.84982031102,93.77,Endothelial,3,4,2875,NS,FALSE
Ppp1r2,0.239964942540656,8.59040389147027,2.60722975000655,0.122386830951008,0.638435240197189,0.235349407278572,0.619043137616866,344.196780579828,413.710582583723,57.11,Endothelial,3,4,2875,NS,FALSE
Ube3a,0.231597587179279,7.2090869240055,2.60535436951023,0.122513803302015,0.638557509250911,0.226532369556277,0.705074533649712,130.0222586798,156.253117617058,30.33,Endothelial,3,4,2875,NS,FALSE
Shfl,0.334457100279385,5.08222510018636,2.6050138397878,0.122555210570783,0.638557509250911,0.347194482644711,,25.132860435237,34.7055436879153,8.56,Endothelial,3,4,2875,NS,FALSE
Slc9a8,0.503365433472689,4.00362390800148,2.60093262556669,0.122799557640145,0.638557509250911,0.504766196672778,,12.992805294473,17.3120310822227,3.72,Endothelial,3,4,2875,NS,FALSE
Rpf1,-0.364781091652385,5.12911247692903,2.60046665339252,0.122853575048402,0.638557509250911,-0.403115703530848,,41.6619279188122,28.3012221436729,8.21,Endothelial,3,4,2875,NS,FALSE
Wdr18,-0.344481530917218,4.86897879924928,2.60032898449736,0.122869633011659,0.638557509250911,-0.365055493514697,,33.4583747758286,24.2637500491837,7.13,Endothelial,3,4,2875,NS,FALSE
Trmt10a,-0.390871180169854,4.37167719411947,2.60032248352239,0.12288950142992,0.638557509250911,-0.399107416360617,,22.1755206976874,16.8552480946905,4.73,Endothelial,3,4,2875,NS,FALSE
Fgfr1,0.401713999003653,4.71593331479636,2.59935260378136,0.122949087886534,0.638557509250911,0.412208888390892,,18.9864202241408,27.4495616842964,6.16,Endothelial,3,4,2875,NS,FALSE
Bcl2l1,0.414331905683973,6.62218995789393,2.65568231405964,0.12296104706438,0.638557509250911,0.559034567549299,0.728419514369941,72.4213886113043,112.565292368602,21.25,Endothelial,3,4,2875,NS,FALSE
Lxn,0.339907195865795,5.43283358309507,2.59622759178141,0.123141143100669,0.6389637962378,0.347785529785632,,34.6270195978537,44.6286311552979,10.57,Endothelial,3,4,2875,NS,FALSE
Micos13,0.26114594128589,6.60477386711532,2.59545818233559,0.123184503375208,0.6389637962378,0.260065994287841,0.722243214117794,81.6492196140266,101.952506021289,23.34,Endothelial,3,4,2875,NS,FALSE
Slc39a6,0.509056875680484,3.75733246860634,2.59326130236179,0.123266499440547,0.6389637962378,0.54622962695951,,8.88494789337173,13.5297012643408,2.99,Endothelial,3,4,2875,NS,FALSE
Mrfap1,-0.223794363879275,8.11751630410621,2.59336951259899,0.123325275218576,0.6389637962378,-0.223831233682081,0.622501817602696,299.579219269183,256.946864722543,50.61,Endothelial,3,4,2875,NS,FALSE
Zfp318,0.30197496806721,5.59315009311335,2.59261317092917,0.123383736826081,0.6389637962378,0.298647522464028,0.772498443855296,42.6352969824974,50.0490584883172,11.17,Endothelial,3,4,2875,NS,FALSE
Uap1l1,-0.568155716008981,3.60430488740612,2.59195171892753,0.123465523128424,0.639030539629536,-0.58078396891964,,13.8447884266782,8.82189137940547,2.82,Endothelial,3,4,2875,NS,FALSE
Syap1,0.265967288819394,6.27954518356795,2.58936389992941,0.123599952074134,0.639369523417507,0.265236754450646,0.742236061788342,65.4918289198211,82.9021816051217,17.91,Endothelial,3,4,2875,NS,FALSE
Snx27,-0.329115629730337,5.32904099451884,2.58828019030237,0.123678806414483,0.639391274237807,-0.353696060382963,,47.5833593673368,33.3905330245712,9.84,Endothelial,3,4,2875,NS,FALSE
Acaa2,-0.263427973937679,6.86493249654218,2.58726319965549,0.12374203097109,0.639391274237807,-0.263894638031911,0.710610301959893,124.054270450868,105.086336536425,25.67,Endothelial,3,4,2875,NS,FALSE
Sf3a2,-0.342617933424,5.12739599196634,2.58539387992086,0.12387914039377,0.639540936204738,-0.364000406253445,,42.6356804932493,30.4330899356357,8.52,Endothelial,3,4,2875,NS,FALSE
Tmed10,0.208638420669942,8.19784377536642,2.58481239496117,0.123908901602147,0.639540936204738,0.202792999568887,0.639786960634296,264.817329245665,309.177555599372,52.14,Endothelial,3,4,2875,NS,FALSE
Cdca7l,0.55686995390516,3.5451696400164,2.57957552221743,0.124119566465746,0.640271957157839,0.577545059415186,,6.95558935563791,11.4918914370165,2.61,Endothelial,3,4,2875,NS,FALSE
Tmem140,-0.23144868505092,7.58514003234616,2.57927243956222,0.124288625603468,0.640787661185193,-0.233086864454641,0.639786960634296,202.950750319598,174.92828771128,37.7,Endothelial,3,4,2875,NS,FALSE
Ddx1,0.352578198809062,5.5385726720906,2.57583915589776,0.124532684710437,0.641689250382948,0.326614688564736,0.766486315075171,45.5270134569533,49.1862502431226,10.57,Endothelial,3,4,2875,NS,FALSE
Igf2r,0.331993874358524,5.90290631575485,2.5715646605571,0.124822828715264,0.642667309585854,0.339820221743322,0.710610301959893,50.3093218796414,64.4901005922637,13.53,Endothelial,3,4,2875,NS,FALSE
Sf1,-0.250502239671074,6.52809558251923,2.57012937466585,0.124919009491573,0.642667309585854,-0.254273638825226,0.722243214117794,98.8166561049505,85.7443169127373,20.9,Endothelial,3,4,2875,NS,FALSE
Rpl7a,-0.208612246345092,9.23398786725314,2.56994832486135,0.124930367566932,0.642667309585854,-0.201251295955995,0.601419261557238,656.371249910069,563.167477101555,74.4,Endothelial,3,4,2875,NS,FALSE
Gpatch8,0.262622902750347,6.80901888502265,2.56610432188675,0.125197201288807,0.643076417568207,0.260101512798093,0.709315729573468,94.969525422574,118.915552347258,24.83,Endothelial,3,4,2875,NS,FALSE
Tmem173,0.440459727448106,4.20329621843826,2.56627999887836,0.125201331951849,0.643076417568207,0.400062073104706,,16.0173023381241,18.6921113419228,4.07,Endothelial,3,4,2875,NS,FALSE
Acads,-0.353689791501085,4.89134345230434,2.56602275725649,0.125217898666111,0.643076417568207,-0.362539579015631,,30.5490869563601,23.8005199239339,7.34,Endothelial,3,4,2875,NS,FALSE
Gchfr,0.325596288187793,6.42244986708016,2.56479224835548,0.12528880880008,0.643084505600855,0.311714394276657,0.710610301959893,82.6131115937564,92.6751206159668,17.91,Endothelial,3,4,2875,NS,FALSE
Sap18,-0.240906814326925,6.65311172174419,2.56375177260197,0.125360201937581,0.643095062483997,-0.244278743663361,0.721659156122909,105.881661488225,92.0389227047623,23.86,Endothelial,3,4,2875,NS,FALSE
Clasrp,-0.517748853579829,4.13827395257395,2.56086132694499,0.125607054103986,0.643198049844502,-0.526790788291283,,19.0414158710233,13.547449995136,4.03,Endothelial,3,4,2875,NS,FALSE
Mrps18b,-0.423063218118209,4.18655512667289,2.56017361167664,0.125651710832265,0.643198049844502,-0.396547510601735,,18.3418745094946,14.5316443724969,4.42,Endothelial,3,4,2875,NS,FALSE
Ints12,-0.515543009085573,3.78616335500571,2.55974597342657,0.125689095438825,0.643198049844502,-0.497559111981878,,14.1913748761058,10.6496499419699,3.06,Endothelial,3,4,2875,NS,FALSE
S100a11,0.211373597783956,8.33777631425146,2.5589461061845,0.125693133739183,0.643198049844502,0.216471118597394,0.58855188561843,295.861185268592,340.443809408785,51.58,Endothelial,3,4,2875,NS,FALSE
Slc31a2,-0.287812156198416,6.02968043797178,2.55812889879776,0.125752104961147,0.643198049844502,-0.285233591476529,0.757677125050514,66.3744843804706,56.5086386467789,16.49,Endothelial,3,4,2875,NS,FALSE
Agrn,0.306827526790472,6.427354059699,2.55748582251052,0.125796362524844,0.643198049844502,0.305068772052601,0.696615614982618,73.1961620873246,89.2554562563426,19.83,Endothelial,3,4,2875,NS,FALSE
Eif4e3,-0.31975022082494,5.70408020283911,2.55633545684246,0.125878465136218,0.643263230930261,-0.304213143509527,0.772498443855296,52.2987022392993,45.5758327418725,12.83,Endothelial,3,4,2875,NS,FALSE
Limd1,0.325606968438558,5.18285261072764,2.55491151709689,0.125990043056671,0.643478881801003,0.322085056078422,,30.208485458854,37.1631699921459,8.66,Endothelial,3,4,2875,NS,FALSE
Wdr11,0.396410165600893,4.72737452948818,2.55282141257094,0.126149754065122,0.643660817434588,0.426836701828222,,19.1568168505819,28.6853120658525,6.26,Endothelial,3,4,2875,NS,FALSE
Slc38a10,0.260324219192482,6.23560276328467,2.55144910149193,0.12621804996846,0.643660817434588,0.263388708317765,0.742640347226167,69.3572979687141,79.8152878915004,17.18,Endothelial,3,4,2875,NS,FALSE
Tln1,0.207039441065311,8.56274286452813,2.55001834509233,0.126316038011041,0.643660817434588,0.202982638462143,0.618934550348414,344.641024361093,399.97699501343,58.71,Endothelial,3,4,2875,NS,FALSE
Mcc,-0.224952385123728,7.38641346752581,2.54910042267251,0.126380609455544,0.643660817434588,-0.232331934279689,0.640730258051226,174.865768077229,153.736810731062,33.43,Endothelial,3,4,2875,NS,FALSE
Nadk2,-0.512446598570785,3.7153880537476,2.54728926538511,0.126555618453612,0.643660817434588,-0.477183720242032,,13.6801849967827,10.6031039946116,2.92,Endothelial,3,4,2875,NS,FALSE
Pik3r6,-0.457443031901619,4.83280841968333,2.54599908232382,0.126614785339333,0.643660817434588,-0.419983808428879,,25.6376818518867,21.1851009155018,7.03,Endothelial,3,4,2875,NS,FALSE
Rabif,0.382551735607598,4.64443849086449,2.54497564216272,0.126700550907751,0.643660817434588,0.398955837177729,,19.7660281198268,26.162845258402,6.02,Endothelial,3,4,2875,NS,FALSE
Zmiz1,-0.254294983506874,7.69613904657703,2.54425362015327,0.126720384905323,0.643660817434588,-0.247427403631568,0.656492364104286,237.550932696527,191.019185224139,38.33,Endothelial,3,4,2875,NS,FALSE
1600002K03Rik,-0.527100164930303,4.17717313580044,2.54464214459642,0.126738336780561,0.643660817434588,-0.633625262189176,,22.8574907142035,12.8799161105183,4.24,Endothelial,3,4,2875,NS,FALSE
Aqp1,2.01241971880616,6.71094440120647,3.27330512818029,0.126779043708938,0.643660817434588,2.4857477513669,0.41659813338254,30.2370679308299,173.580245907731,1.77,Endothelial,3,4,2875,NS,FALSE
Mthfd1,0.684141053613744,3.26159498146026,2.53844096422747,0.126789036490889,0.643660817434588,0.666819949113545,,5.76281297055069,9.50677452863044,2.05,Endothelial,3,4,2875,NS,FALSE
Spata2,-0.446812697556711,4.12807410119269,2.54263472708282,0.12688040967661,0.643772319338378,-0.43424591613103,,17.1548913209529,13.2754735996711,4.14,Endothelial,3,4,2875,NS,FALSE
Anp32e,-0.324748415242079,5.71679174148927,2.53784133454602,0.127175115894431,0.644697722532633,-0.343597758313978,0.715976036527536,61.1228807419102,45.1752395462897,11.9,Endothelial,3,4,2875,NS,FALSE
Avl9,-0.327346782085326,5.71343474191423,2.53746364221046,0.127201814796196,0.644697722532633,-0.324720622878781,0.754827502803659,52.7908061832692,44.1458481918879,12.45,Endothelial,3,4,2875,NS,FALSE
Itsn1,0.496605961222862,3.78348682633938,2.53247136467303,0.127494385659357,0.645438214865747,0.558622829196558,,8.0327730057906,13.8609923023887,3.13,Endothelial,3,4,2875,NS,FALSE
Mbd4,-0.43525373100458,4.17510803910201,2.53056300451039,0.127730833457159,0.645438214865747,-0.445620762522355,,20.8553734291986,14.6530446181876,4.17,Endothelial,3,4,2875,NS,FALSE
Nlrc5,0.603756775749484,4.12706005593561,2.52942740945562,0.12776134498007,0.645438214865747,0.49406330539802,,13.8567583305213,16.9701784771078,4,Endothelial,3,4,2875,NS,FALSE
Rara,0.352907673778646,5.29982714156782,2.52807162872196,0.127876319016339,0.645438214865747,0.34997546842215,,34.8157545908113,42.3594774005795,9.22,Endothelial,3,4,2875,NS,FALSE
Ly96,-0.32703754343325,5.05459539298651,2.52730648491691,0.127929341532596,0.645438214865747,-0.32562948346069,,34.0728039754912,27.6535915576871,8,Endothelial,3,4,2875,NS,FALSE
Stard8,-0.240945491135594,7.09455598428441,2.52676606364608,0.127956359105488,0.645438214865747,-0.247467229601118,0.666673264280631,143.25146737456,125.526589538889,29.11,Endothelial,3,4,2875,NS,FALSE
Gadd45b,-1.04965495174834,6.91471812891876,3.09286132147401,0.128041266670779,0.645438214865747,-0.924693550290155,0.731353010972882,172.268518735958,91.2614055893077,17.32,Endothelial,3,4,2875,NS,FALSE
Man2a2,0.460638536162649,4.30886002853362,2.52480108268409,0.128119388236925,0.645438214865747,0.517866233406339,,12.3166284745025,21.2503965557691,4.66,Endothelial,3,4,2875,NS,FALSE
Dele1,-0.260561178221686,6.33220982650329,2.52442211542946,0.128123970666125,0.645438214865747,-0.259061817099268,0.743550069406642,88.4901750116098,71.1788720571712,18.64,Endothelial,3,4,2875,NS,FALSE
Ift172,0.445866252046761,4.87096322171422,2.52432587341986,0.128156309858317,0.645438214865747,0.446579186146256,,23.8619156170851,30.6307841379951,6.71,Endothelial,3,4,2875,NS,FALSE
Slc2a3,-0.673833263441826,3.23829740266522,2.52351446071888,0.128157698227217,0.645438214865747,-0.716287797774056,,9.51771545955089,5.66880819224676,1.7,Endothelial,3,4,2875,NS,FALSE
Ctsf,-0.402625636693872,5.11816941399869,2.52371475509759,0.128182985636949,0.645438214865747,-0.398985149402707,,33.3418232640142,26.6397661391952,8.45,Endothelial,3,4,2875,NS,FALSE
Igip,0.475103933935315,3.98904021726123,2.51790372710754,0.128575912878769,0.646990840359456,0.47123013195584,,12.0858265153854,16.4487884786482,3.44,Endothelial,3,4,2875,NS,FALSE
Set,0.219133695817171,7.86312804910117,2.51712762231425,0.128643202478243,0.646990840359456,0.23132645509905,0.601419261557238,216.098681960011,245.325322175166,43.48,Endothelial,3,4,2875,NS,FALSE
Tecr,0.268198459144725,6.40641288385271,2.51634579371822,0.128700603823525,0.646990840359456,0.268768426942165,0.728419514369941,71.0662904081661,88.7360261193957,19.93,Endothelial,3,4,2875,NS,FALSE
Sdc3,0.248740509600233,6.38812800352284,2.51525466238348,0.128778732635516,0.64703290638917,0.246551116646445,0.75756273004814,70.9566826251531,88.0819201686435,19.34,Endothelial,3,4,2875,NS,FALSE
Ptpn1,0.257171957671839,6.74793332000185,2.51427152106445,0.128848513654488,0.647033007117149,0.252881501281222,0.721659156122909,88.5556065193276,112.730400865967,24.52,Endothelial,3,4,2875,NS,FALSE
Pcnt,0.373535525745219,5.79243661902236,2.51208788933279,0.129009207679232,0.647489394602208,0.421753258376783,0.625183154964903,38.1306919047518,60.2901512058852,12.7,Endothelial,3,4,2875,NS,FALSE
Trappc1,0.313113900644438,5.20157374517575,2.50908113785035,0.129235322564199,0.648273454182231,0.308908565473653,,30.3728971333735,36.9195093960362,8.87,Endothelial,3,4,2875,NS,FALSE
Glmp,-0.237453915734437,6.74571931400511,2.50480984962006,0.129528477918849,0.649392774430988,-0.230215158912468,0.742236061788342,119.776419386744,97.9590761344676,23.9,Endothelial,3,4,2875,NS,FALSE
Rasgrp2,0.303694283874375,5.57476060679359,2.49882724078594,0.129967267786051,0.651134515027952,0.308507680602101,0.766225341967822,40.2433757496495,51.0609749979009,10.85,Endothelial,3,4,2875,NS,FALSE
Impact,-0.331761938875033,6.29612804153152,2.4980690704176,0.130016293458951,0.651134515027952,-0.356978805056303,0.630569311521264,99.7317291450953,70.9985229065438,16.35,Endothelial,3,4,2875,NS,FALSE
Tmed5,-0.220451893652064,7.57201799828501,2.49660086178181,0.130121469838285,0.651309569751806,-0.212685022992424,0.696615614982618,209.100622674795,176.357610756637,37.18,Endothelial,3,4,2875,NS,FALSE
Tnk2,-0.403269795293695,4.73552822038788,2.49394804242885,0.130334475172252,0.651850620815396,-0.392939756348742,,28.7355129089368,22.8371238421252,6.37,Endothelial,3,4,2875,NS,FALSE
Trp53bp2,-0.473920861206081,3.82472804741655,2.49350146883385,0.130396606092215,0.651850620815396,-0.49935945594128,,16.6988888438883,11.0783965176171,3.13,Endothelial,3,4,2875,NS,FALSE
B4galt3,-0.426339062400593,4.19272762638414,2.49220233731476,0.130484431820044,0.651850620815396,-0.390910000424454,,17.666081200276,14.7361086042675,4.45,Endothelial,3,4,2875,NS,FALSE
Rnf144a,-0.227995929414987,7.0804151669427,2.48976428791417,0.130618602189733,0.651850620815396,-0.232352849776123,0.698814024842395,141.986123997577,124.008988660491,27.79,Endothelial,3,4,2875,NS,FALSE
Ocrl,-0.49188756879425,4.22226772967422,2.49001098335447,0.13064309008029,0.651850620815396,-0.568143776570857,,25.596190151855,15.3288230827448,4.38,Endothelial,3,4,2875,NS,FALSE
Pola2,-0.256328666188976,7.07830441364719,2.48588524626137,0.130901508010676,0.651850620815396,-0.255587708425442,0.705490612191445,146.40655623767,121.950933811062,27.55,Endothelial,3,4,2875,NS,FALSE
Cep68,0.447577697840197,4.63124326215218,2.48615076152875,0.130912788763618,0.651850620815396,0.471887277873992,,19.3704309754383,26.7210479602279,5.7,Endothelial,3,4,2875,NS,FALSE
Scin,0.572939562816696,3.83823125254864,2.48488665285914,0.130917561714527,0.651850620815396,0.670019599027132,,7.35697969657204,15.3825506923384,1.98,Endothelial,3,4,2875,NS,FALSE
Tbcc,0.308458878036022,5.19269101334193,2.48438855929902,0.131025681893143,0.651850620815396,0.315815461443419,,30.257304398439,38.4966780243272,8.8,Endothelial,3,4,2875,NS,FALSE
Ngrn,0.329482928370865,5.06124825553967,2.48069389148909,0.131300252642838,0.651850620815396,0.336162176951831,,26.8372102103993,34.6239279722032,8.31,Endothelial,3,4,2875,NS,FALSE
Ankrd12,-0.227377627163789,7.97819654378599,2.4767622176561,0.131569354667128,0.651850620815396,-0.237715878752861,0.58855188561843,265.587903556081,232.983284564715,43.27,Endothelial,3,4,2875,NS,FALSE
Zkscan17,-0.439288931911141,4.10876635517204,2.47654843474245,0.131631788152864,0.651850620815396,-0.466602869236849,,21.019976859094,13.7127386412349,4.1,Endothelial,3,4,2875,NS,FALSE
Zfp672,0.484560628474521,4.2571938612183,2.47574995632816,0.131662469352187,0.651850620815396,0.41446540466208,,18.6404090408411,20.4288473910813,4.35,Endothelial,3,4,2875,NS,FALSE
Pds5b,0.303673539685165,5.72750768053542,2.47451584388654,0.131739845058781,0.651850620815396,0.297576768997374,0.766225341967822,50.3708777445733,56.1298729359107,12.07,Endothelial,3,4,2875,NS,FALSE
Wasf2,0.196247772216888,8.66625599958105,2.4742791280407,0.131751855770619,0.651850620815396,0.198335437714449,0.58855188561843,372.798957106109,426.670017059379,61.84,Endothelial,3,4,2875,NS,FALSE
Zfp84,0.399586234724141,4.61165266746784,2.47450072294355,0.131766955200885,0.651850620815396,0.401181429433019,,20.009183493539,26.2607492679055,5.77,Endothelial,3,4,2875,NS,FALSE
Pml,0.33952299795535,5.34652489673399,2.47406415091842,0.131779574412121,0.651850620815396,0.341444684274469,,35.344707570523,44.208920643585,9.43,Endothelial,3,4,2875,NS,FALSE
Mrpl54,0.356213355910207,5.94017739154902,2.47270989551393,0.131871215994318,0.651850620815396,0.353690506361893,0.710610301959893,53.5474330481489,66.1497323689794,14.26,Endothelial,3,4,2875,NS,FALSE
Camk2n1,-0.368298030126119,5.67340268340739,2.47242320336377,0.131892226549965,0.651850620815396,-0.319719031324017,0.784220205010961,51.7504715688584,46.9209229182518,11.27,Endothelial,3,4,2875,NS,FALSE
Dhx36,0.229067268383525,6.92097121626956,2.47150165655088,0.1319572477546,0.651850620815396,0.222980791754892,0.740444169115808,106.691002388143,128.5107145679,25.63,Endothelial,3,4,2875,NS,FALSE
Snx18,-0.379736555804999,4.39895073412458,2.47180046679507,0.13196940355614,0.651850620815396,-0.365126129145462,,22.1695357457659,17.9730044155481,4.8,Endothelial,3,4,2875,NS,FALSE
Gimap4,-0.219393583601755,8.85342871679506,2.46972532948748,0.132087491226506,0.651850620815396,-0.223117194520434,0.606789428484787,496.238375941228,429.689549964297,61.43,Endothelial,3,4,2875,NS,FALSE
Gbp5,0.407442278115974,5.78122276215041,2.46893180609541,0.132151570572534,0.651850620815396,0.457318590898456,0.834896233120378,39.567007174303,56.8129138500729,12.45,Endothelial,3,4,2875,NS,FALSE
Klhl12,0.587896681779674,3.66821645827472,2.46707541292011,0.132173024712534,0.651850620815396,0.614987581191702,,6.88881556028834,11.4486033688837,2.96,Endothelial,3,4,2875,NS,FALSE
Plekho2,-0.370279167573858,4.973060322235,2.46794184650977,0.132232778928631,0.651850620815396,-0.380935339724147,,33.5187801085047,25.8317080276135,7.58,Endothelial,3,4,2875,NS,FALSE
Nckipsd,0.380389459336709,4.92253222944521,2.46779265911979,0.13225473595037,0.651850620815396,0.406206080089379,,21.6639473076124,32.1413430478932,7.27,Endothelial,3,4,2875,NS,FALSE
Scn1b,0.238495137952613,6.92217028062395,2.46644214375883,0.132330936041355,0.651850620815396,0.242617308545811,0.715976036527536,109.418115432704,126.869921503082,24.97,Endothelial,3,4,2875,NS,FALSE
Rexo1,-0.24861441821882,6.3589368672289,2.46635230834661,0.132338148135353,0.651850620815396,-0.249913438784033,0.754398198909754,89.3361731918935,75.7101572744386,19.41,Endothelial,3,4,2875,NS,FALSE
Tram1,0.289856933459715,6.52033922818837,2.46569771281229,0.132386656258016,0.651850620815396,0.287045531267749,0.721125362172482,79.6658242062902,94.104001793249,21.57,Endothelial,3,4,2875,NS,FALSE
Igtp,0.348320085977554,5.75416080806144,2.46354576184221,0.13255001051286,0.651850620815396,0.370653252648741,0.70086719367005,39.0008216480975,57.5898365352301,11.76,Endothelial,3,4,2875,NS,FALSE
Cep104,-0.368395823695647,4.8792012248669,2.46335875892534,0.132574602828127,0.651850620815396,-0.390687181534837,,36.6964859443361,25.6482166773222,6.92,Endothelial,3,4,2875,NS,FALSE
Tomm6,-0.203151394947492,7.49169162450324,2.46245003195898,0.132626128072675,0.651850620815396,-0.196193123197272,0.719713790706875,196.057867361148,168.366625550658,36.49,Endothelial,3,4,2875,NS,FALSE
Acd,-0.429073474997928,4.30710584700655,2.46130912538555,0.132749664656196,0.651850620815396,-0.394434286035188,,17.8362860713411,15.1346379200325,4.97,Endothelial,3,4,2875,NS,FALSE
Mllt1,0.549396380687351,3.7895332508651,2.45925480266373,0.13279721403399,0.651850620815396,0.496507026007072,,10.7774573953636,13.8513135656059,3.23,Endothelial,3,4,2875,NS,FALSE
Otud4,0.264728271166896,6.07513331193194,2.46017286148786,0.132797717687967,0.651850620815396,0.26678858831703,0.759332801387528,61.9511158218052,70.0120323207229,15.55,Endothelial,3,4,2875,NS,FALSE
Usf3,0.325766695638876,5.18834251198783,2.46028288818837,0.132802506291034,0.651850620815396,0.307941539453189,,34.4203492017987,37.7701155497399,8.59,Endothelial,3,4,2875,NS,FALSE
Itprip,-0.309931014388128,6.59197979696161,2.4594281701003,0.132851237171243,0.651850620815396,-0.313328470516639,0.659913935912426,113.32641846926,88.1657065126048,20.77,Endothelial,3,4,2875,NS,FALSE
Pkn1,-0.229217038988991,6.50338563255492,2.45877148599046,0.132900218216918,0.651850620815396,-0.225116591173036,0.766225341967822,100.241384981411,83.5358463859367,21.01,Endothelial,3,4,2875,NS,FALSE
Acat2,-0.536487315045058,3.5609363325971,2.45794246716961,0.132996923762504,0.651980162736378,-0.445064357133182,,9.91312084856349,8.66644194249203,2.75,Endothelial,3,4,2875,NS,FALSE
Rpl5,-0.207012673144629,9.45664071043157,2.45630066650001,0.133082920565157,0.652057098912748,-0.206434663486656,0.58855188561843,757.612649420714,655.931931463953,77.5,Endothelial,3,4,2875,NS,FALSE
Jup,-0.196881936465269,8.69159863044349,2.45022843120951,0.133536205198558,0.653182216491566,-0.197965148905735,0.605998331227313,446.404392587382,389.765575677566,60.28,Endothelial,3,4,2875,NS,FALSE
Sars,0.24481312461406,6.46823453178495,2.44994229197399,0.13355910587743,0.653182216491566,0.248280530964294,0.74332254340507,78.8746299175131,91.9483541647535,19.51,Endothelial,3,4,2875,NS,FALSE
Ccdc50,0.24653243294576,6.67288192496918,2.44962594476557,0.133582383681921,0.653182216491566,0.240574820227566,0.74332254340507,86.7912349222412,109.052978579292,22.12,Endothelial,3,4,2875,NS,FALSE
Snx10,0.470047056745057,4.39569859266423,2.44961289787507,0.133609660163149,0.653182216491566,0.459094309238224,,15.3961211650361,21.4526921061786,4.73,Endothelial,3,4,2875,NS,FALSE
Bloc1s3,-0.462779026504201,3.93749019742016,2.44918900605348,0.133664673520323,0.653182216491566,-0.52177246774147,,17.4352792411589,10.7867558173056,3.69,Endothelial,3,4,2875,NS,FALSE
Larp7,-0.318531764168379,5.38723518378398,2.44731260632161,0.13376074233522,0.653213096178289,-0.316610248830213,,44.3819054791952,35.7496408734985,9.91,Endothelial,3,4,2875,NS,FALSE
Srrm2,-0.193090713134862,9.14486083929769,2.44626452211022,0.133833013070884,0.653213096178289,-0.203120430822115,0.53872579953521,603.213297286945,532.541031337041,74.05,Endothelial,3,4,2875,NS,FALSE
Rabep1,-0.276750531141558,5.95818921948882,2.44564059480984,0.13388227448355,0.653213096178289,-0.27561563321088,0.759332801387528,66.0032105545201,56.2947291705179,14.12,Endothelial,3,4,2875,NS,FALSE
Hagh,-0.31632127005248,5.81312844517435,2.44342985674295,0.134048824869003,0.653403081344271,-0.331402174972803,0.721125362172482,65.3962808971196,47.8267704621121,14.16,Endothelial,3,4,2875,NS,FALSE
Itpr2,0.261719206211548,6.24885756027854,2.44187211531986,0.134165008429729,0.653403081344271,0.262259068307415,0.757693102041642,64.1714898959562,80.2371247440012,16.9,Endothelial,3,4,2875,NS,FALSE
Gmppa,0.527962134353308,3.77752559593052,2.44026121152257,0.134219896622141,0.653403081344271,0.553795331168137,,9.11613336324079,13.6415483534594,3.2,Endothelial,3,4,2875,NS,FALSE
Fau,-0.221019255156812,10.9823815305996,2.43893552436719,0.134383935982394,0.653403081344271,-0.220969293661102,0.618219468770602,2201.41293359922,1887.58389625635,96.28,Endothelial,3,4,2875,NS,FALSE
Aup1,-0.253699324912774,6.32409547383623,2.43802480195351,0.134454114435348,0.653403081344271,-0.25618540875683,0.74332254340507,83.8337034293156,73.7980280960498,18.89,Endothelial,3,4,2875,NS,FALSE
Ebf1,-0.201958670481891,8.52095586606118,2.43789061143458,0.134462808147275,0.653403081344271,-0.208732934908198,0.58855188561843,390.024497865197,342.688674001813,55.72,Endothelial,3,4,2875,NS,FALSE
Trappc13,0.336449803074094,4.9772719052939,2.43783486582457,0.13448920060387,0.653403081344271,0.326656759591882,,27.5739841184218,32.0345230531733,7.62,Endothelial,3,4,2875,NS,FALSE
Rbmxl1,0.362695455959203,4.67021173513617,2.43667689705055,0.134584931276479,0.653403081344271,0.370437665947637,,19.6074096418529,26.1933767979462,6.12,Endothelial,3,4,2875,NS,FALSE
Ccdc77,0.613032992636438,3.43841148590322,2.43315006678335,0.134607639722591,0.653403081344271,0.5543486579951,,6.44439947631481,9.65798590287208,2.37,Endothelial,3,4,2875,NS,FALSE
Dbt,0.636371680905026,3.72597539717142,2.43375742407992,0.134671236876035,0.653403081344271,0.488196445093424,,13.2183893231725,13.5760726257721,2.85,Endothelial,3,4,2875,NS,FALSE
Mylk,0.313551474138038,6.12494779511649,2.43365085841603,0.134785636501911,0.653403081344271,0.31551437952292,0.715976036527536,63.4240883717224,77.0055122449675,15.37,Endothelial,3,4,2875,NS,FALSE
Klc1,-0.252546106782342,6.68832136171156,2.43353919019436,0.134792311429726,0.653403081344271,-0.249778945509032,0.723596408243319,118.292052199112,95.8789388074394,22.75,Endothelial,3,4,2875,NS,FALSE
Ptpdc1,0.85546503546515,3.10099399990752,2.42576663792094,0.134837034791691,0.653403081344271,0.630590513449028,,8.0333482719185,8.12729460120579,1.77,Endothelial,3,4,2875,NS,FALSE
Akt1,0.246475423037579,6.59468113908157,2.42969215413471,0.135084051515314,0.654258265172083,0.246017818165079,0.742236061788342,83.9137699634729,100.44382779325,22.33,Endothelial,3,4,2875,NS,FALSE
