gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
Fermt3,-1.06633633164978,3.49141455451957,8.48655132350888,0.00963435338833874,0.313712376546332,-0.997223409377358,,11.6881552627973,6.53098059389789,2.39,Endothelial,3,3,2599,NS,FALSE
Ces2e,0.601516481542986,6.94352180417218,8.48081532463052,0.00964163620034891,0.313712376546332,0.573566538680978,0.278863530980818,95.7510771415985,137.204263970787,24.86,Endothelial,3,3,2599,NS,FALSE
Cited2,-0.614585735929945,5.89943911540819,8.48081113228956,0.00964228194511211,0.313712376546332,-0.570228467573793,0.484457576067377,66.969601742021,50.0583978285278,11.81,Endothelial,3,3,2599,NS,FALSE
Trim30d,0.763623525100693,4.83809589037192,8.48189882814124,0.00965266040967385,0.313712376546332,0.774323858619474,,22.3059096197415,36.2153351942233,6.81,Endothelial,3,3,2599,NS,FALSE
Ankrd44,-0.633809722438361,5.64935914651197,8.47653660456226,0.00965784761575027,0.313712376546332,-0.664932138550767,0.360575234961097,60.7822746968408,36.3144030510012,11.97,Endothelial,3,3,2599,NS,FALSE
Stmn1,0.763459612705543,4.48911950884069,8.44722455653188,0.00977256209974942,0.316340202225453,0.762042591105831,,13.3807857940307,24.4205417330495,4.54,Endothelial,3,3,2599,NS,FALSE
Psmd4,0.416054045993914,7.41202622503582,8.43166301532783,0.0098162399254429,0.316658360353512,0.408966084415404,0.338320733469262,139.250224691839,193.153652417478,36.21,Endothelial,3,3,2599,NS,FALSE
Kctd17,0.500139607013549,6.05984147015656,8.41151951390947,0.00989036384384263,0.317953105701539,0.487759036745557,0.503447257367136,57.547331161395,75.3226934359309,15.97,Endothelial,3,3,2599,NS,FALSE
Itm2b,-0.37336550545308,11.2013913749428,8.36181994050875,0.010070698866868,0.322438740533533,-0.375098309626717,0.0849718053907433,2664.7543002609,2052.07398243922,96.46,Endothelial,3,3,2599,NS,FALSE
Apol9a,0.641051165847694,5.18716115283176,8.35697808547549,0.0100988296073036,0.322438740533533,0.656521088431515,,25.9238324397434,42.0129655806181,7.89,Endothelial,3,3,2599,NS,FALSE
Socs5,0.60106586221343,6.26274390332957,8.33150485686683,0.0101848455352174,0.324079013544077,0.615599790462628,0.293110081363937,61.1923471448096,95.129138313072,17.2,Endothelial,3,3,2599,NS,FALSE
Etfbkmt,-0.671230656168273,4.99068169609279,8.26861144862538,0.0104279639866102,0.330052289306829,-0.691394096237463,,38.4321325984785,22.9575931740309,7.7,Endothelial,3,3,2599,NS,FALSE
Dbi,0.444429547037327,7.77631248365971,8.26324081996049,0.010443129624246,0.330052289306829,0.442145675265223,0.241160899027544,191.026434902139,251.85059969703,42.44,Endothelial,3,3,2599,NS,FALSE
Rtl8b,0.673707998718771,5.54793836751382,8.25318581864807,0.0104874596508184,0.330167972042608,0.653601423166735,0.451900534074397,39.9006774894754,57.9201964395837,10.97,Endothelial,3,3,2599,NS,FALSE
Pomgnt1,-0.726920608625522,4.44448687302832,8.24819379923507,0.0105173763408549,0.330167972042608,-0.731641011035295,,25.0865482285976,14.9460349966741,5.46,Endothelial,3,3,2599,NS,FALSE
Iffo2,-0.705353747268732,5.11561024284865,8.22289911025779,0.0106041568269878,0.330378987923987,-0.75949724087824,,46.3044497707164,25.1146292797127,8.31,Endothelial,3,3,2599,NS,FALSE
Insr,-0.57071344313641,6.34252150697027,8.2185260036264,0.0106176013532542,0.330378987923987,-0.607005914762516,0.249145348411548,108.395933696451,65.2886376934676,17.89,Endothelial,3,3,2599,NS,FALSE
Chst8,-0.652715332509101,4.89759898448977,8.21697601197923,0.0106300454692806,0.330378987923987,-0.63244160031358,,32.9146200028256,22.9839234115536,7.12,Endothelial,3,3,2599,NS,FALSE
Piezo2,0.563462775801599,5.87740798002868,8.17985682086828,0.0107726620487212,0.333702826045651,0.5625071320875,0.48341925043361,42.9810154392507,66.102615347838,13.08,Endothelial,3,3,2599,NS,FALSE
Rbm19,0.955604661330285,3.72708091915414,8.1406956833246,0.0108342688581126,0.334503581411363,0.961253054015455,,8.10972192559464,15.7428228597966,2.96,Endothelial,3,3,2599,NS,FALSE
Rps27,-0.4017606733112,10.6500047064828,8.13659853216159,0.0109443125202711,0.336308646489505,-0.404049245441233,0.129641733700127,1837.08155302778,1387.5319921338,92.11,Endothelial,3,3,2599,NS,FALSE
Stk17b,-0.956863210213591,3.95941147576863,8.13903891530497,0.0109646325151576,0.336308646489505,-1.07043258751043,,22.3239717286833,9.57491845042619,3.58,Endothelial,3,3,2599,NS,FALSE
Ddx5,-0.367089804679779,10.1929076620245,8.08071282034878,0.0111741639116779,0.341615370567801,-0.375103368358138,0.0998233132880685,1311.98777106379,1025.32547323772,87.07,Endothelial,3,3,2599,NS,FALSE
Wfdc1,1.04214683856072,5.2350662872454,8.51641655406516,0.0112839433867977,0.342784599594462,1.11332038444592,,20.3187647611935,47.4397231934838,7.96,Endothelial,3,3,2599,NS,FALSE
Rarg,-0.375175663217869,7.10287390555531,8.03924655513127,0.0113485051818831,0.342784599594462,-0.380950943064107,0.421787498211909,153.32839887476,119.020160015988,29.63,Endothelial,3,3,2599,NS,FALSE
Zrsr1,-0.609191765676207,5.0341235834095,8.0381970465792,0.0113582634314578,0.342784599594462,-0.590879351844152,,35.153398602195,25.2059937860993,7.66,Endothelial,3,3,2599,NS,FALSE
Ctdspl,-0.469305959634342,6.20912432508318,8.03690635853141,0.0113589765766203,0.342784599594462,-0.47420474106105,0.490399950075486,84.2066508225332,60.5385652011005,16.51,Endothelial,3,3,2599,NS,FALSE
Snu13,-0.382292990257663,7.86096647700239,8.02469762260586,0.011410138511571,0.343221369053849,-0.381658142032028,0.292486630045966,266.11998755722,200.669006005756,42.29,Endothelial,3,3,2599,NS,FALSE
Flywch1,0.438462145918119,6.52874674355366,8.01393219242844,0.0114568295887106,0.343521284623038,0.434041342310117,0.488452636613709,78.7376716835397,103.883599417539,20.97,Endothelial,3,3,2599,NS,FALSE
Uqcc2,0.406495313745193,7.52184876041626,7.98943288313777,0.0115616464448956,0.344909272611087,0.408055831818949,0.309733314275577,161.585540919022,205.291298562804,36.4,Endothelial,3,3,2599,NS,FALSE
G6pdx,1.03034731927026,3.48186987461928,7.94411192948605,0.0115768585355298,0.344909272611087,1.10165020031647,,5.33719157747573,12.6769053722868,2.65,Endothelial,3,3,2599,NS,FALSE
Rpl18a,-0.338294524699645,10.4507922535294,7.90303311911623,0.0119420590445528,0.354289581210542,-0.34242490749374,0.0864318370894698,1562.57074500161,1236.84200809522,92.5,Endothelial,3,3,2599,NS,FALSE
Dglucy,1.44970815562618,3.0915389181965,7.78875919526321,0.0119674513802813,0.354289581210542,1.58770232945263,,2.81201983091811,11.3190651284423,1.85,Endothelial,3,3,2599,NS,FALSE
Kif3a,-0.625788288089047,4.74149948560955,7.87478440102467,0.0120798489447436,0.356488917596456,-0.645401819703149,,30.7857466539444,19.412155376747,6.31,Endothelial,3,3,2599,NS,FALSE
Specc1,0.997684548465538,3.47078563080988,7.79717097252763,0.0122431061736457,0.358106301774358,1.06087766331314,,5.56648807009521,12.8984578127075,2.31,Endothelial,3,3,2599,NS,FALSE
Phactr2,0.41216299997006,7.05998869939567,7.83602583574389,0.0122474388962231,0.358106301774358,0.407386864889244,0.434233776410323,107.358862788502,150.623846474073,28.43,Endothelial,3,3,2599,NS,FALSE
Pik3r3,0.545976721304125,6.03215444445651,7.83593189130488,0.0122494940211432,0.358106301774358,0.545943741377686,0.46377466215131,51.587909958539,75.0361067266463,14.58,Endothelial,3,3,2599,NS,FALSE
Sirt2,-0.408918736804561,6.53971532978913,7.81947664014702,0.012324257922633,0.359169572791998,-0.413313423050281,0.503447257367136,102.674359264735,79.0943802747586,21.78,Endothelial,3,3,2599,NS,FALSE
Knop1,0.481092792545805,6.01647715316134,7.78791182289991,0.0124734342052943,0.361510251280852,0.481134208334503,0.545711024637334,53.0255285646462,74.725571620858,14.54,Endothelial,3,3,2599,NS,FALSE
Lancl2,0.814894396563054,4.07521858506826,7.78169134047146,0.0124818611612737,0.361510251280852,0.848149701426426,,9.1629835162397,19.0490791922196,3.96,Endothelial,3,3,2599,NS,FALSE
Oip5os1,0.399881346251232,7.44125738641024,7.77499239998909,0.0125327562296414,0.361863995457701,0.391281616729484,0.360575234961097,139.929992989571,194.110311196008,35.21,Endothelial,3,3,2599,NS,FALSE
Man2a1,0.396955313379556,6.80088863056003,7.73440749841379,0.0127271017380539,0.366344728490751,0.393092388016316,0.493595385515133,94.8338911711206,124.932039163832,21.89,Endothelial,3,3,2599,NS,FALSE
Ppme1,0.578695724635778,5.16199735932673,7.68021844246949,0.0130023836252605,0.371013907991868,0.606623817938754,,24.2844654416017,40.9378268304052,9,Endothelial,3,3,2599,NS,FALSE
Apba3,-0.768128133560503,4.10969705169113,7.68293235283005,0.0130059407792482,0.371013907991868,-0.755578491992895,,18.0481500025898,11.2437330332515,4.31,Endothelial,3,3,2599,NS,FALSE
Rpl9,-0.369062977006414,10.4624850551391,7.6766963631284,0.0130082909482985,0.371013907991868,-0.374697670140261,0.125709848094128,1581.53201221217,1229.55877069086,91.77,Endothelial,3,3,2599,NS,FALSE
Hbegf,-0.466418794383851,7.11562161643693,7.65906472306905,0.0130960541292749,0.37143410074463,-0.466289281412271,0.337859824452026,159.76064205032,119.4967929728,23.86,Endothelial,3,3,2599,NS,FALSE
Bambi,-0.429640227862815,6.54547281980646,7.65784230992088,0.0131024322015743,0.37143410074463,-0.430488976229567,0.494888568634345,102.97314873131,79.8327730779668,18.28,Endothelial,3,3,2599,NS,FALSE
Syf2,-0.370763405629699,7.82164857481841,7.64395372343261,0.0131713966217422,0.371640249651423,-0.375615137552096,0.314031354450157,252.964352143701,195.686164659202,44.86,Endothelial,3,3,2599,NS,FALSE
1500011B03Rik,0.745535049740372,4.18004470898982,7.63970546827519,0.0131891569090617,0.371640249651423,0.728316398546293,,12.3275242033857,19.992087400572,4.16,Endothelial,3,3,2599,NS,FALSE
Shprh,0.652481193693466,5.00207768340217,7.61275378120818,0.0133440846062889,0.371875027230018,0.69344981538926,,19.9957924589494,36.2281743789301,7.89,Endothelial,3,3,2599,NS,FALSE
Rbp1,0.58579006491863,6.06767970229768,7.60950394757678,0.0133473446743221,0.371875027230018,0.611995787215894,0.360575234961097,50.521784191946,81.7455589653867,14.31,Endothelial,3,3,2599,NS,FALSE
Gprc5b,1.0443288456797,4.33458928342437,7.60651081341229,0.0133537207232113,0.371875027230018,1.16587206278087,,12.389363853776,29.5444274694632,4.39,Endothelial,3,3,2599,NS,FALSE
Nrp1,-0.33249071296876,10.3819406871555,7.60730426976677,0.0133564948315645,0.371875027230018,-0.334482698851554,0.097424572036612,1488.37295094315,1180.37085608634,87.8,Endothelial,3,3,2599,NS,FALSE
Tmem39a,-0.771241041827725,4.02252218450396,7.59790673140215,0.0134354070843445,0.372896885783747,-0.798003716912803,,19.2469861244344,10.6277315750757,3.85,Endothelial,3,3,2599,NS,FALSE
Elob,0.347244687470686,8.89263418393357,7.5845660423021,0.0134729179470771,0.372896885783747,0.343968773878435,0.236145907982819,415.939901005905,529.112314097246,67.26,Endothelial,3,3,2599,NS,FALSE
Gfpt1,0.635348609299101,4.71702035742248,7.56686755581205,0.0135831124489791,0.37483780814218,0.657313578606181,,18.5110310464781,30.7265239040662,6.27,Endothelial,3,3,2599,NS,FALSE
N6amt1,0.629293576576119,4.78873047897123,7.55891046020814,0.013623946709951,0.374858886681152,0.625379021409695,,21.5081148913949,32.0055860702594,6.23,Endothelial,3,3,2599,NS,FALSE
Ahnak,0.357640096268332,8.58228109198696,7.53533678374512,0.0137288949792791,0.376638746425678,0.349668467480704,0.260369373653219,327.015961867858,424.76036986048,56.79,Endothelial,3,3,2599,NS,FALSE
Stom,-0.387677856945322,6.72225120836613,7.50597710838299,0.0138845627015945,0.37979556746613,-0.392936761097873,0.503179161779365,116.297760664506,90.4322318076933,23.78,Endothelial,3,3,2599,NS,FALSE
Mrps6,0.54851994819249,5.96548839559445,7.48526104404397,0.0139972956082141,0.380606785363471,0.568920034925778,0.439559866320423,48.4504624348058,75.6851708699049,13.08,Endothelial,3,3,2599,NS,FALSE
Gm12216,-0.473077713447771,6.20301297293847,7.47427289338792,0.0140549129441203,0.380606785363471,-0.475082342613248,0.524711517015312,80.4074841906205,59.0677268144698,16.62,Endothelial,3,3,2599,NS,FALSE
Cacfd1,0.895098758942963,3.72230681652981,7.4534437226944,0.0140693225925871,0.380606785363471,0.942353671097088,,7.93323402889458,15.6106923179361,3.19,Endothelial,3,3,2599,NS,FALSE
Hif1a,0.467946105809441,6.9785568853711,7.47011569522764,0.014076958603502,0.380606785363471,0.460978645092352,0.389752414577502,110.211775671904,145.764993085795,25.59,Endothelial,3,3,2599,NS,FALSE
Cdh5,0.334019023974558,9.34338880648322,7.45339340281922,0.0141672004073211,0.381267133917834,0.325458517087327,0.210231292160656,568.648512726467,721.61575718575,76.26,Endothelial,3,3,2599,NS,FALSE
Khdc4,-0.484773357578826,5.82233775296228,7.45079781159109,0.0141828928491081,0.381267133917834,-0.499928854659694,0.554767975888665,67.9714453870419,46.4724467517414,13.81,Endothelial,3,3,2599,NS,FALSE
Usp1,0.497227698444752,5.88896654718239,7.42991299564084,0.0142984271388204,0.383112168714354,0.514644941336864,0.554767975888665,42.834985970879,67.4718846403658,14.35,Endothelial,3,3,2599,NS,FALSE
Gpx8,-0.495779717564787,6.07822654661029,7.42326163326847,0.0143334322875493,0.383112168714354,-0.507621830059281,0.485425426692677,80.7514418489389,54.8470811136256,14.97,Endothelial,3,3,2599,NS,FALSE
Taf1,0.521625258704125,5.83568830039608,7.3872269676855,0.0145358853094782,0.387313003291886,0.527318757902885,0.554767975888665,40.4863021210214,63.1550845934014,13.58,Endothelial,3,3,2599,NS,FALSE
Commd3,0.433385961113839,6.56789712862391,7.38013735606792,0.014573402154863,0.387313003291886,0.427926136814745,0.503447257367136,81.3246830804876,105.928768602791,21.93,Endothelial,3,3,2599,NS,FALSE
Usp45,-0.648197812461546,4.50079921472596,7.35571279197248,0.0147283347192153,0.390321731723114,-0.631707434901314,,24.8091861358803,16.9905121927622,5.54,Endothelial,3,3,2599,NS,FALSE
Cox7b,0.369880661459733,7.4086902224995,7.33309797326863,0.0148400270457655,0.392170771223548,0.366708585234492,0.436321557794296,146.144439036942,188.073725943028,35.13,Endothelial,3,3,2599,NS,FALSE
Chac2,1.2212453402778,3.34258134000315,7.25602859312255,0.0149626989184967,0.394298727838132,1.40380536291191,,3.53465579575417,13.0996272353912,2.23,Endothelial,3,3,2599,NS,FALSE
Immp1l,-0.520609443292437,5.52921676077603,7.29756353333693,0.0150478725654175,0.395429347891799,-0.547237286648451,0.554767975888665,57.7238190580951,36.8708520692106,11.27,Endothelial,3,3,2599,NS,FALSE
Plk3,-0.799344554170156,5.19604923270586,7.2625741743711,0.0152553444194284,0.398839786004122,-0.747237929038104,,40.5709468761751,26.827403124501,8.16,Endothelial,3,3,2599,NS,FALSE
Fblim1,0.520215739766031,5.43236710835806,7.26176579727417,0.0152629228636532,0.398839786004122,0.517932301651214,0.674551007539522,33.9988078783604,49.038806906322,9.7,Endothelial,3,3,2599,NS,FALSE
Drap1,-0.350772752267906,7.63815169823406,7.23844832533411,0.0153946157535565,0.401160530291144,-0.34834845947734,0.401449815895217,227.293557014464,174.044834308071,39.05,Endothelial,3,3,2599,NS,FALSE
Aopep,-0.347512445726638,8.2152531924619,7.22929807550099,0.0154494160959001,0.401299318301056,-0.352199685566039,0.293110081363937,329.375677225585,259.262720497045,52.02,Endothelial,3,3,2599,NS,FALSE
Crlf3,-0.543461698203701,5.10735729954677,7.22420874632106,0.0154857353187259,0.401299318301056,-0.556769896581014,,39.2831908599167,26.527764595593,8.54,Endothelial,3,3,2599,NS,FALSE
Cd109,0.855235835097522,3.96568154936409,7.20086058407735,0.0155781338133993,0.40243035056938,0.846712545262838,,8.6078043936328,17.1477223534828,3.54,Endothelial,3,3,2599,NS,FALSE
Tpt1,-0.346851983453055,11.9396849012742,7.20182219350803,0.0156154160616446,0.40243035056938,-0.350292645876777,0.125709848094128,4397.37312886786,3460.36427779895,97.61,Endothelial,3,3,2599,NS,FALSE
Ints7,0.807806945855679,3.89440889934434,7.17164207639757,0.0157495009710167,0.404770828527091,0.809450638254033,,10.2471713917745,17.0218850259899,3.54,Endothelial,3,3,2599,NS,FALSE
Fam220a.1,-0.935529624028153,3.56140077093781,7.15889513703281,0.0159036792343074,0.406699164643135,-0.906344150176221,,12.9883205178314,7.16266846868759,2.58,Endothelial,3,3,2599,NS,FALSE
Maff,-1.05783820532174,4.93204844798194,7.52566719574346,0.0159176471945305,0.406699164643135,-0.745257364479645,,39.657139090002,24.8159886134957,6.62,Endothelial,3,3,2599,NS,FALSE
Tmem242,-0.74237781073588,4.31347131520834,7.15063582032424,0.0159549538668125,0.406699164643135,-0.730631865681727,,20.9838491342886,13.6983456637086,4.77,Endothelial,3,3,2599,NS,FALSE
Tulp4,0.390029534557101,7.35139012614981,7.12783156503355,0.016073129421368,0.408598167763309,0.385524070174215,0.435202729495557,137.335341188447,183.060416387326,32.2,Endothelial,3,3,2599,NS,FALSE
Rpl10,-0.373290358414264,9.77317183594636,7.11129280345906,0.0161771549714237,0.410128142974712,-0.379176608687674,0.201334147416254,976.875222419981,760.527734674057,83.38,Endothelial,3,3,2599,NS,FALSE
Trib2,0.533537677249916,6.41768585290214,7.0863840418435,0.0163369094664556,0.410655249963902,0.540251595949825,0.427324620750268,60.8578754781344,95.9165992526989,18.81,Endothelial,3,3,2599,NS,FALSE
H2afj,0.471688256916403,6.56878597643207,7.08586340307433,0.0163399752687973,0.410655249963902,0.455261565112544,0.503179161779365,79.707666249937,103.337927579904,22.2,Endothelial,3,3,2599,NS,FALSE
Cd1d1,-0.768273276781329,4.81022823498108,7.08405621637829,0.01636085969292,0.410655249963902,-0.691833270994829,,27.3519521348183,19.4925300676428,7.08,Endothelial,3,3,2599,NS,FALSE
Wsb1,-0.444143406339096,6.49675708415662,7.08058422217787,0.016373533750565,0.410655249963902,-0.445581552807661,0.490399950075486,104.931667829608,78.680452863347,19.97,Endothelial,3,3,2599,NS,FALSE
S100a4,1.52777067393509,6.19952042032465,9.76602094132637,0.0164853392050979,0.411268986453501,1.79154683912395,0.209548280601297,31.4384217882637,115.460339538309,7.43,Endothelial,3,3,2599,NS,FALSE
2900052L18Rik,0.535967129637514,5.70610688425816,7.06098910195728,0.0165036058044182,0.411268986453501,0.508333442781683,0.629281839143336,46.2468981789754,59.2905298735531,11.39,Endothelial,3,3,2599,NS,FALSE
Trim2,0.600106189934025,5.43327634588528,7.0575325657978,0.0165298919194566,0.411268986453501,0.537304350413475,0.717166864496981,36.4540317137905,46.7852704599382,9.7,Endothelial,3,3,2599,NS,FALSE
Adipor2,0.532813180829885,5.49970775038676,7.02307886415592,0.0167534061061092,0.414439449491862,0.540538379413344,0.630093253062707,32.0021770281693,50.3790181257263,10.89,Endothelial,3,3,2599,NS,FALSE
Usp37,0.688398660974255,4.42495601868967,7.02206229146999,0.0167692694078998,0.414439449491862,0.71334819427228,,13.4426254444211,24.527246661468,5.08,Endothelial,3,3,2599,NS,FALSE
Klhl5,0.412272224795102,6.79988594405068,7.01453324510626,0.0168037109587246,0.414439449491862,0.412197841754619,0.494888568634345,89.7074661207611,127.204016020126,24.28,Endothelial,3,3,2599,NS,FALSE
Scaf1,-0.434488002287558,5.98084872419247,7.00997990736156,0.016834526008221,0.414439449491862,-0.440569197530656,0.627099799335175,72.6692680239293,53.3727967445344,15.2,Endothelial,3,3,2599,NS,FALSE
Idh1,0.687090965210486,4.62533952906563,6.99437968554413,0.0169575854050207,0.414882750949547,0.701387465202589,,15.4701696601128,28.0707418509254,6.08,Endothelial,3,3,2599,NS,FALSE
Plau,0.774121175118538,4.67139430220699,6.9879777136391,0.0170001059009243,0.414882750949547,0.758741967184642,,18.9691690945448,29.4596089334157,5.5,Endothelial,3,3,2599,NS,FALSE
Plec,0.401733165848187,7.3604066978144,6.98314557238252,0.017012260949313,0.414882750949547,0.39858741736254,0.421008347864713,141.327225157924,180.413029673741,32.94,Endothelial,3,3,2599,NS,FALSE
Aplnr,0.87161577056106,5.79653754720719,7.41555981257996,0.0170916925764617,0.414882750949547,0.732263756427805,0.91460247751685,39.4364187146812,62.9381355154934,9.62,Endothelial,3,3,2599,NS,FALSE
Hotairm1,-0.549373737147416,5.50838425902473,6.96907972415371,0.0171093342091384,0.414882750949547,-0.570735213237042,0.554767975888665,52.1886992906727,34.7212665579486,10.2,Endothelial,3,3,2599,NS,FALSE
Bnip2,0.412763064834649,7.82706964197882,6.96604267622536,0.0171272005836767,0.414882750949547,0.410424414827004,0.359840743921274,192.240096895163,260.771251891131,42.17,Endothelial,3,3,2599,NS,FALSE
Gm12940,-1.09243737282831,3.38553365030433,6.95600277579288,0.0171972646137315,0.414882750949547,-1.2362542129222,,14.148122094049,5.32405729640634,2.35,Endothelial,3,3,2599,NS,FALSE
Atp5mpl,0.392623752502644,6.8015034406161,6.95428455132153,0.0172073230751923,0.414882750949547,0.388946996794698,0.535976379453848,96.5260667651817,124.347756533466,24.97,Endothelial,3,3,2599,NS,FALSE
Rrnad1,-0.746605617280554,4.27713954834099,6.94400300947518,0.0173035601982828,0.416130605796749,-0.801912854446757,,22.8615436795207,12.6235529080776,4.66,Endothelial,3,3,2599,NS,FALSE
Ldha,0.374419108412403,8.21375644437055,6.92521182756583,0.0174054468909759,0.416702130786792,0.363711641668374,0.360575234961097,246.55581102786,333.667419064733,51.37,Endothelial,3,3,2599,NS,FALSE
Myh9,0.376659666403961,8.26809192200292,6.92361780247473,0.0174164118800252,0.416702130786792,0.37660306706966,0.307130138137791,273.134215866947,346.709116631098,48.71,Endothelial,3,3,2599,NS,FALSE
Pnrc1,-0.404765786459505,8.40334687331582,6.89401686206853,0.0176215123371617,0.420533795699355,-0.407833295742231,0.291782319375337,380.676571314443,296.838424132298,48.48,Endothelial,3,3,2599,NS,FALSE
Slc50a1,-0.329789445090984,8.04650137298011,6.88129658388528,0.0177105381857125,0.421400863916641,-0.334207836235606,0.359840743921274,291.561486193838,232.3377528904,47.9,Endothelial,3,3,2599,NS,FALSE
Ndufa12,0.422016422446256,7.02256751758938,6.87225070273044,0.0177745671083787,0.421400863916641,0.419378627301241,0.454702194574663,112.529533236872,149.653909277644,27.28,Endothelial,3,3,2599,NS,FALSE
Mepce,-0.533694153997267,5.54700170939507,6.85300554106292,0.0179129234694487,0.421400863916641,-0.533409835131474,0.606877245327425,54.95648664297,38.9953579616125,10.73,Endothelial,3,3,2599,NS,FALSE
Eif1,-0.341163777022148,10.6879310081059,6.84936151723631,0.0179361276481876,0.421400863916641,-0.346262661285562,0.185569099783872,1842.05480813605,1460.3764172551,92.11,Endothelial,3,3,2599,NS,FALSE
D830025C05Rik,-0.929968719125801,3.60962180218691,6.84555317687052,0.0179936506233215,0.421400863916641,-0.81251639436708,,11.2871138692994,7.78965974235418,2.81,Endothelial,3,3,2599,NS,FALSE
Ccrl2,-0.367207861608028,7.34593216691482,6.83717393173757,0.0180233775707907,0.421400863916641,-0.370898159214908,0.451674923119346,183.774033911253,141.321331690951,32.28,Endothelial,3,3,2599,NS,FALSE
Pet100,0.444570170756462,6.18682313245502,6.8300214332763,0.0180761168158598,0.421400863916641,0.437390162889657,0.609372549081099,60.3027092749166,81.1953099229345,17.2,Endothelial,3,3,2599,NS,FALSE
Atf4,-0.386493606845004,7.64461702339682,6.82491452237969,0.0181112556475989,0.421400863916641,-0.39332064507369,0.360575234961097,222.313603450259,176.271561162685,35.51,Endothelial,3,3,2599,NS,FALSE
Meis2,-0.350602933866495,10.6510304366796,6.82132888501993,0.0181369317466724,0.421400863916641,-0.353374285712433,0.206961271281614,1807.45787937715,1418.09421427381,92.61,Endothelial,3,3,2599,NS,FALSE
Ddit4,0.57360813197355,5.84271783967488,6.81769956411353,0.0181667819393133,0.421400863916641,0.565187011849721,0.508195503368596,49.4118938032937,69.7611445265185,11.74,Endothelial,3,3,2599,NS,FALSE
Nufip2,-0.393000421168899,7.03181330009565,6.81588795959759,0.0181765637577055,0.421400863916641,-0.397383331542259,0.464079831232196,147.886967836352,114.651005367506,27.59,Endothelial,3,3,2599,NS,FALSE
Tnfsf13,-0.516158537844822,5.26171018476404,6.81346615832185,0.0181983911301254,0.421400863916641,-0.500812282604565,,41.226545257627,31.0896000885936,9.35,Endothelial,3,3,2599,NS,FALSE
Prdm1,-0.581335821310763,5.66116816000246,6.80496875580939,0.0182575419047427,0.421726677824365,-0.604301123604804,0.490399950075486,59.6585973385067,38.2733435641821,11.47,Endothelial,3,3,2599,NS,FALSE
Bace2,0.626805089040995,4.97187089502121,6.79635951712404,0.0183363908735104,0.42201318999587,0.564083410574828,,26.7572964488013,33.9150854925798,7.73,Endothelial,3,3,2599,NS,FALSE
Cmbl,1.74074297099048,3.10095098963982,6.68887459328825,0.0183700617602986,0.42201318999587,1.18157506028341,,3.95375929819393,8.52520531365529,1.89,Endothelial,3,3,2599,NS,FALSE
Tspan15,-0.390892945200062,7.53583245193741,6.78257229756272,0.0184189616591694,0.42201318999587,-0.395635469209023,0.391117120262203,206.285499205727,157.038542460085,36.78,Endothelial,3,3,2599,NS,FALSE
Zfp846,0.822623903066273,3.72872649776982,6.75969433171889,0.0184902958174536,0.42201318999587,0.817482123249683,,8.21533911743348,14.2829742886567,2.96,Endothelial,3,3,2599,NS,FALSE
Ccdc137,0.737913786292975,4.21728016707713,6.7722194957133,0.0184955005770504,0.42201318999587,0.799713493138981,,11.3004329824196,22.0095423699734,4.5,Endothelial,3,3,2599,NS,FALSE
Ei24,0.461422494325691,6.12016062190844,6.74900219912752,0.0186689272952426,0.424818333812026,0.447404468944373,0.629281839143336,57.2433308424373,75.5009786035525,16.78,Endothelial,3,3,2599,NS,FALSE
Trmt1l,-0.514083555460317,5.78682568289193,6.74098767236513,0.0187286391104403,0.424818333812026,-0.516666724967867,0.565394378458504,64.5295426071786,46.0149060729488,11.74,Endothelial,3,3,2599,NS,FALSE
Gsn,0.437782415465721,7.74375883508824,6.72916820106856,0.0188155467054308,0.424818333812026,0.436794394959622,0.354270327750761,183.620818975877,249.396758330988,40.52,Endothelial,3,3,2599,NS,FALSE
Iigp1,0.601365516670294,7.74823375364536,7.06939201626999,0.0188538564765833,0.424818333812026,0.650839840409793,0.793219015498905,154.157081129829,247.595055103082,33.13,Endothelial,3,3,2599,NS,FALSE
Ogfod3,-0.797655705642206,4.43740734868324,6.72069899594377,0.0189011299517824,0.424818333812026,-0.884240738779106,,26.4095185883951,13.1011306100252,5.23,Endothelial,3,3,2599,NS,FALSE
Gja4,0.59340500893919,5.76646987918319,6.71239118010692,0.0189463540825378,0.424818333812026,0.610864180873582,0.46377466215131,44.8187655645114,67.802989241112,9.77,Endothelial,3,3,2599,NS,FALSE
Nop56,-0.479362405487282,6.10802674905343,6.70763144953075,0.0189792043942809,0.424818333812026,-0.509447839197373,0.475153657943539,86.341202880359,55.2332943091867,15.97,Endothelial,3,3,2599,NS,FALSE
Xrn2,0.448152772305366,6.55900312637607,6.70132099006649,0.0190269831468071,0.424818333812026,0.445875790090405,0.502712945287403,81.7965951788468,109.386593749676,21.12,Endothelial,3,3,2599,NS,FALSE
Dpm1,-0.385529667309739,7.11073475042579,6.70121272089588,0.0190271386282458,0.424818333812026,-0.391120967229153,0.46377466215131,149.543461230312,119.922056194285,30.51,Endothelial,3,3,2599,NS,FALSE
