gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
CA4,0.0884358496958852,5.42830146827475,2.06599122673961,0.0515143489547746,0.563219959425425,-4.01131495753822
ZKSCAN7,-0.092514814103647,4.0653846724535,-2.06536082863539,0.0515793649807383,0.563219959425425,-4.01234324927742
SETX,0.0475836057205294,6.32084354751136,2.06530191242614,0.0515854450589994,0.563219959425425,-4.01243934204971
PACSIN3,0.0764100839710525,6.58357169533215,2.06497830192424,0.0516188527283861,0.563219959425425,-4.01296712245798
HRH2,-0.0519694353373265,6.18258463639658,-2.06481602245903,0.0516356128293569,0.563219959425425,-4.01323176650069
CDC14B,-0.0645281617943663,7.52743319248583,-2.06465212923075,0.051652544556849,0.563219959425425,-4.01349902899
RXRB,0.0686378341033121,7.56061083264509,2.06447977602851,0.0516703556566083,0.563219959425425,-4.0137800728695
NBN,-0.106097528838139,6.12276959623747,-2.0639727301413,0.0517227861040526,0.563219959425425,-4.01460679035333
DAPK3,0.114488057507601,6.35375052926472,2.0639323296984,0.0517269657149355,0.563219959425425,-4.01467265612462
ARF3,-0.057211939653068,8.11969056180369,-2.06360506445054,0.051760833980397,0.563219959425425,-4.01520617430837
SEMA6D,-0.0747367167945989,5.46127989098535,-2.06358692871305,0.0517627114068279,0.563219959425425,-4.01523573820711
PDLIM7,0.118782009619048,6.85597856005738,2.06354658393743,0.0517668881503532,0.563219959425425,-4.01530150549315
TNIK,-0.0638890352458746,6.15314027525207,-2.06353503263918,0.0517680840687056,0.563219959425425,-4.01532033547839
KCNMB4,-0.0795539994255194,6.68724150795618,-2.06352361107453,0.0517692665799811,0.563219959425425,-4.01533895391732
KLF1,-0.0419813086077359,5.43990216793604,-2.06339446532567,0.0517826391412916,0.563219959425425,-4.01554947154915
TNNC1,0.0458831274082453,4.21236480221152,2.06288938645177,0.0518349679570278,0.563219959425425,-4.01637270989163
FKTN,-0.0765628250711187,4.79516808890321,-2.06260858903048,0.0518640805637753,0.563219959425425,-4.01683033250124
JAM2,-0.0514968678936604,6.28437430924924,-2.06253688474653,0.051871517095735,0.563219959425425,-4.01694718449266
MTFR1,-0.0918736739186698,7.19893903418614,-2.06155682001016,0.0519732566858543,0.563219959425425,-4.0185440785328
SEC14L4,0.115745500441313,5.7238011552961,2.06151722635739,0.0519773706262565,0.563219959425425,-4.01860858144597
LINS1,-0.0412597423968013,3.22843131731902,-2.06111318129164,0.0520193692499832,0.563219959425425,-4.01926677579915
STAG3L4,-0.055169339046521,3.82792255541896,-2.06078306269154,0.0520537061597997,0.563219959425425,-4.01980448274852
CNBP,0.0957776780794171,9.03820279379902,2.06018750609006,0.0521157037457792,0.563219959425425,-4.02077440579928
CYREN,-0.0501769615526439,6.79889283312206,-2.06016428386121,0.052118122526948,0.563219959425425,-4.0208122219282
CARD10,0.0755120046339928,7.61831661735922,2.06010243491597,0.0521245650814593,0.563219959425425,-4.02091293824143
GPR39,0.0441641114566777,4.66701732185865,2.05980357305999,0.0521557063822131,0.563219959425425,-4.02139958525576
EIF1AX,-0.0931226263319006,7.52051349395822,-2.05961716805211,0.0521751381705107,0.563219959425425,-4.02170309240559
PPP3CA,-0.0742726404426089,7.87040806723256,-2.05901576199902,0.0522378760312905,0.563219959425425,-4.02268219187322
SELE,-0.045095428099232,3.54692611062822,-2.0587788930798,0.0522626044462325,0.563219959425425,-4.02306776911765
PRDM8,0.070052374702305,5.3880328247542,2.05841532848686,0.0523005799445985,0.563219959425425,-4.02365952827162
TMOD1,0.0447371509617747,6.75538791454326,2.05757680915499,0.0523882604017355,0.563219959425425,-4.02502410053461
C8orf33,0.0408016134965148,4.37284881736368,2.05708061679487,0.0524402072355223,0.563219959425425,-4.02583141868829
CYP26A1,-0.102517086976515,6.55557495320368,-2.0565674750764,0.0524939771032362,0.563219959425425,-4.02666618471687
KIF24,0.0332941818264524,4.27616005887781,2.05654536231813,0.0524962953130469,0.563219959425425,-4.02670215424254
CLU,0.100510610160745,11.786214662194,2.05642552334088,0.0525088603313449,0.563219959425425,-4.02689708502672
MYF6,-0.0547248288674032,4.57517226021067,-2.05607735290971,0.0525453810182551,0.563219959425425,-4.02746338043338
MMD,-0.0775432174583531,5.78368517713066,-2.05533203584884,0.0526236362451855,0.563219959425425,-4.0286754270731
GAA,0.11081450810884,7.702884019352,2.05519459815972,0.0526380780452953,0.563219959425425,-4.02889890017137
VAV1,0.0491915520300236,6.75202547149084,2.0551576809206,0.0526419578733858,0.563219959425425,-4.02895892583786
CD74,0.105387818699149,10.3614736784219,2.05492737787967,0.0526661674295265,0.563219959425425,-4.02933337220629
RGS6,-0.0411655935556668,6.81242031011538,-2.05175836908912,0.0530003102913581,0.563219959425425,-4.03448312517141
LINC01140,-0.0538089143939976,5.15580497846996,-2.05107078549826,0.0530730600822322,0.563219959425425,-4.03559980982302
HOXD13,0.046690884730234,5.81335006463813,2.05061643445919,0.0531211818001689,0.563219959425425,-4.03633757830928
SCN10A,-0.0707226529877206,6.86166727031602,-2.05056950879551,0.0531261540691024,0.563219959425425,-4.0364137696153
ESRRA,0.0740591408604627,7.98970600106808,2.05044127935797,0.0531397434576759,0.563219959425425,-4.03662196495112
SF1,0.0885979837235865,8.15006005830441,2.05044111098041,0.0531397613038958,0.563219959425425,-4.03662223832617
TLE5,0.109687966583752,7.15791666966455,2.05003964719475,0.0531823274469116,0.563219959425425,-4.03727400794738
HMGCR,0.116803371646586,5.45206704233348,2.04974888049319,0.0532131757487716,0.563219959425425,-4.03774601230298
CDKN2B,0.0823036236125891,3.9626678643092,2.04960782202116,0.0532281468363431,0.563219959425425,-4.03797497859826
PKN1,0.101753328420705,5.82992994679978,2.04949482515517,0.0532401423586882,0.563219959425425,-4.03815838806269
FOXN2,-0.0511340274730741,4.565666920959,-2.04933662391507,0.0532569407575319,0.563219959425425,-4.03841515969282
RBM34,-0.0333408033302362,3.8145113046534,-2.04862116400769,0.0533329702906246,0.563219959425425,-4.0395762442295
PLTP,0.108102798881198,6.67026346401043,2.04750160406797,0.05345213736167,0.563219959425425,-4.04139260743129
SPI1,0.0564927058709173,6.20993161865293,2.04738744559348,0.0534643018960446,0.563219959425425,-4.04157778169242
WDFY3,-0.0708457554664431,6.57348075906327,-2.0471587118909,0.0534886828370284,0.563219959425425,-4.04194878653498
OGN,-0.0603030545058745,3.47096202165843,-2.04656602195036,0.053551904567354,0.563219959425425,-4.04291000421582
PPFIBP1,-0.0559761862692603,7.13912933381528,-2.04653918088086,0.053554769265156,0.563219959425425,-4.04295353057565
ADGRE1,-0.0519439963774341,6.1445584568658,-2.04497179120637,0.053722292121832,0.563219959425425,-4.04549463336221
SOCS3,0.0467431429503743,6.06278565813226,2.04463766429904,0.0537580642936588,0.563219959425425,-4.0460361710105
GGA2,-0.0540389320893522,7.33968571392061,-2.04337258213896,0.0538936994307634,0.563219959425425,-4.04808604960963
ENTPD4,-0.0657395456956337,6.31494044503227,-2.0432784930708,0.0539037993756401,0.563219959425425,-4.0482384748569
LTBP3,0.214502269485483,5.78977748397323,2.04258414871719,0.0539783858515288,0.563219959425425,-4.04936318196683
TSHB,-0.0717449023591483,6.09902466239277,-2.04149372389467,0.0540957058233351,0.563219959425425,-4.05112897476277
ATP10B,-0.0986768116098689,6.48465038806143,-2.04125158515845,0.0541217887449121,0.563219959425425,-4.05152100380045
CLDN11,0.0626717867984671,6.92085229168658,2.03998742662084,0.0542581454465415,0.563219959425425,-4.05356722999969
FGFR4,0.112332813996929,7.05404974113781,2.03974895484021,0.0542839023241689,0.563219959425425,-4.05395314122611
HPS1,0.0625702526287537,7.58170830181433,2.03942026866507,0.0543194210230735,0.563219959425425,-4.05448499648221
CUL1,0.071655507289938,6.48402303975534,2.03917851744135,0.0543455585760706,0.563219959425425,-4.05487614534016
CNTN5,-0.0359389137999596,3.56530158778103,-2.03883554315576,0.0543826594337786,0.563219959425425,-4.05543102056498
GINS4,-0.0295218951928279,4.00738261107524,-2.03882719858315,0.0543835623809547,0.563219959425425,-4.05544451995259
CPQ,0.056175581621111,7.52560839041327,2.03825774932919,0.0544452128969883,0.563219959425425,-4.0563656603669
MZB1,0.0509036553681867,7.24339652158291,2.03820221780503,0.0544512282748901,0.563219959425425,-4.0564554793293
TMEM223,-0.062779627623002,7.58579757842914,-2.03803957786007,0.0544688494510429,0.563219959425425,-4.05671853087925
SBF1,0.0691044358420898,7.03206018342592,2.03762659462793,0.0545136169297173,0.563219959425425,-4.0573864240853
MS4A5,-0.0696245319002473,5.56787932833988,-2.03759425230337,0.0545171242351499,0.563219959425425,-4.05743872576405
RIGI,-0.0537799840404285,4.76147892425896,-2.03701457627192,0.0545800204169594,0.563219959425425,-4.05837604647207
CACNA2D1,-0.0368395671438974,5.10111371994312,-2.03684957977081,0.0545979347839936,0.563219959425425,-4.05864281037231
AAMP,0.0909062386095335,8.04204257165292,2.03671277932352,0.0546127917757346,0.563219959425425,-4.05886397687523
MFF,-0.0769190141093361,4.83913632964303,-2.03651003407939,0.0546348172492775,0.563219959425425,-4.05919173951784
DNASE1L2,0.0619419844346158,6.65260846013711,2.03623096718041,0.0546651470170328,0.563219959425425,-4.05964285151756
GSTP1,0.0620000696793775,7.51031974597272,2.0350202606028,0.0547969045024241,0.563219959425425,-4.06159950409657
EAF2,-0.0460958395387822,5.11093881649951,-2.03498589198528,0.0548006488772444,0.563219959425425,-4.06165503723617
OSGIN1,0.0756427079724405,7.83450504148806,2.0349593286711,0.0548035430406334,0.563219959425425,-4.06169795808271
TERF2IP,-0.0584265759421646,7.36467871665494,-2.03383732949302,0.0549259135982214,0.563219959425425,-4.06351055154981
GABRB3,0.045647150487005,3.77589868708573,2.03359898770194,0.0549519397390099,0.563219959425425,-4.06389551142626
HLA-DMB,0.0604935818316462,7.63628792795388,2.03356408086092,0.0549557523773393,0.563219959425425,-4.06395188910707
NMD3,0.0513916112525976,4.99769192391564,2.03305782296853,0.0550110741112824,0.563219959425425,-4.06476947163434
GRIN2C,0.0732259832659463,5.71686612795983,2.03259956270718,0.055061193810486,0.563219959425425,-4.06550942826956
CD1E,0.0511576145113414,6.05204138279043,2.03199551428497,0.0551273206822559,0.563219959425425,-4.06648462761381
CDX4,-0.0443913720134968,5.51506619347554,-2.03191291841136,0.0551363682012919,0.563219959425425,-4.06661795923707
ARHGEF38,-0.0718806418049661,6.76064753694363,-2.03171052756541,0.055158543627591,0.563219959425425,-4.06694465705906
UBXN6,0.125176703598147,6.58445232709834,2.03162552585792,0.0551678594164898,0.563219959425425,-4.06708185999813
PDE6H,-0.0459375065188433,3.81579809935903,-2.03098159032369,0.0552384774478194,0.563219959425425,-4.06812113003742
SH3PXD2A,-0.0545527590597246,6.35429479789323,-2.03084152084835,0.055253849049127,0.563219959425425,-4.06834716519477
RBMS2,-0.0593035295930886,5.56984601889794,-2.0302190484779,0.0553222071207783,0.563219959425425,-4.06935155082597
AHDC1,0.0653104959180318,6.01487787497994,2.02950919728096,0.0554002531495144,0.563219959425425,-4.07049668583175
CD72,0.0644924548545622,5.00367385337667,2.02896875059919,0.055459739642233,0.563219959425425,-4.07136836514554
ELOVL1,0.083933096261847,6.93061082679576,2.0283961701873,0.055522825355891,0.563219959425425,-4.07229171062241
HS6ST1,0.0591473285373155,6.10987415138017,2.02816054586723,0.0555488045762293,0.563219959425425,-4.07267163095571
PRX,0.0688359165528854,7.58126261771293,2.02792020243378,0.055575315305592,0.563219959425425,-4.07305913130366
STARD7,-0.0735453466949095,8.87644912315475,-2.02788826946975,0.0555788384752794,0.563219959425425,-4.07311061389787
SSX2IP,-0.0484747787318703,5.6561970741645,-2.02755918892638,0.0556151576224145,0.563219959425425,-4.07364113012335
MLF1,-0.0687327912567348,5.32332838481365,-2.02722016685196,0.0556525961549812,0.563219959425425,-4.07418761566144
ACOT7,0.0550311990889676,6.8927963233279,2.02598293380781,0.0557894161593114,0.563219959425425,-4.07618147336846
CLDN5,0.102051313682494,6.94197210652326,2.02591755462652,0.0557966545021743,0.563219959425425,-4.07628681324083
ADTRP,-0.0858948939505425,6.3278630231619,-2.02395956656602,0.0560138190370919,0.563219959425425,-4.07944054274108
ZNF205,0.0954757718044357,6.40866936121213,2.02386374194248,0.0560244665034312,0.563219959425425,-4.07959483723003
ZNF10,-0.0570160998980707,4.62688978425195,-2.02363261441013,0.056050155471006,0.563219959425425,-4.07996697392506
IVD,0.111528660010675,7.4908549099561,2.02344366748954,0.0560711640375737,0.563219959425425,-4.08027117570153
DAZAP2,-0.0804006521610564,9.80154717240996,-2.02343179156624,0.056072484728681,0.563219959425425,-4.08029029515616
TMEM268,-0.0347148074263648,3.76596233665881,-2.02328681321888,0.0560886096411051,0.563219959425425,-4.08052369495233
NTN3,0.077783639944114,4.54929584842655,2.02255817775567,0.056169713335988,0.563219959425425,-4.08169655860571
RHO,-0.0504269267343674,6.44781870765351,-2.02251401190079,0.0561746327595766,0.563219959425425,-4.08176764241255
LMNB2,0.0403011799636465,6.17925214601622,2.0220625290722,0.0562249433555277,0.563219959425425,-4.0824942353128
GPR22,-0.0587339309165002,4.41690619690716,-2.02195519868194,0.0562369095439441,0.563219959425425,-4.08266695193659
CGGBP1,-0.0598232346216645,7.20091316426303,-2.02181234480092,0.0562528397496495,0.563219959425425,-4.08289682402592
SLC50A1,0.0557738507265997,7.3031483789354,2.02151262261842,0.0562862760654057,0.563219959425425,-4.083379085531
KCNJ6,-0.0444261740707624,5.37160662958553,-2.02149860592063,0.0562878401702987,0.563219959425425,-4.08340163767333
PDCD1,0.0688710216385063,7.14919960942308,2.02101141429504,0.0563422293739162,0.563219959425425,-4.08418544147807
RUSC1,-0.0812449379293269,7.86042855817585,-2.02087321409026,0.0563576663416354,0.563219959425425,-4.08440775871174
PTPRS,0.0660051993860698,5.16723292308412,2.02087268069723,0.0563577259289717,0.563219959425425,-4.08440861674122
MTMR2,-0.078194289475564,6.31406850944427,-2.02081061511525,0.0563646598922694,0.563219959425425,-4.08450845601057
EFR3B,-0.0557290139510722,6.57570836921285,-2.02061017325459,0.056387058449501,0.563219959425425,-4.08483087520332
UBE2NL,-0.0829355757335163,7.14405895072203,-2.02027564071098,0.0564244587965797,0.563219959425425,-4.08536893920479
MRPS33,-0.0842561013565527,7.68784043128603,-2.01885769702564,0.0565832293033829,0.563219959425425,-4.08764893270423
TGM2,0.0705603407445248,8.14912297529564,2.01858499434848,0.0566138101647169,0.563219959425425,-4.08808730921238
RFC3,-0.0583812802704841,4.69734346461833,-2.01833890476396,0.0566414193015889,0.563219959425425,-4.08848287184265
TAX1BP1,-0.0770272013230926,8.50009682994456,-2.01826503912704,0.056649708736733,0.563219959425425,-4.08860159689146
PLK1,-0.0550436103116386,5.46050514022457,-2.01809198458011,0.0566691337062513,0.563219959425425,-4.08887973843243
LATS1,-0.0335973334960303,3.89883315186518,-2.01795289755428,0.05668475021093,0.563219959425425,-4.08910327464232
TOR4A,0.0406030934879718,5.74830756456611,2.01753388411017,0.0567318197032615,0.563219959425425,-4.08977663978109
GDI2,-0.0619512719370232,9.74528173856772,-2.01735671714531,0.0567517320860208,0.563219959425425,-4.09006132451626
FAM3A,0.0938155403987893,7.39474491498331,2.01733982003834,0.0567536315337884,0.563219959425425,-4.09008847517456
NRF1,0.0645536669850037,5.35481793603313,2.01600624560839,0.0569037212135647,0.563219959425425,-4.09223083198165
NR2C1,-0.0561610113099893,6.00887732034496,-2.01599949411515,0.0569044819737997,0.563219959425425,-4.09224167578342
RALY,0.0836831152188208,5.98511188673082,2.01589837096811,0.056915877645946,0.563219959425425,-4.0924040902973
FLNB,0.0667549047106088,7.94884872148421,2.01568796303412,0.0569395952625187,0.563219959425425,-4.09274201099124
TBC1D10B,-0.0556030697764345,7.65040768004805,-2.01560856651648,0.0569485472940154,0.563219959425425,-4.09286951799778
DLG4,0.0698163599699273,7.38392332500148,2.01519314195325,0.0569954072859489,0.563219959425425,-4.09353661728022
SLFN12,-0.0335617691690732,4.14106312162895,-2.0150074637076,0.057016362963234,0.563219959425425,-4.09383475550147
CD81,0.116655651326101,10.7732908176405,2.01477016054215,0.0570431550472497,0.563219959425425,-4.09421576064073
RAPGEF3,-0.0709321730364841,6.54828330402315,-2.01464473215867,0.057057320744287,0.563219959425425,-4.09441713212497
TUBB4A,-0.087737868735754,5.23508646565874,-2.01447300478299,0.0570767204729051,0.563219959425425,-4.09469282215907
MED22,0.0701761647794081,6.44192790523363,2.01410413615021,0.057118410792528,0.563219959425425,-4.09528495037179
NQO1,-0.0437161508693564,6.56018970411538,-2.01400747905469,0.0571293396759657,0.563219959425425,-4.09544009811554
DNAJC16,-0.0718456632374593,7.09327556367154,-2.01359714324866,0.0571757565538995,0.563219959425425,-4.09609868935161
GRIK3,-0.044573448675976,5.03184535248022,-2.01350758646906,0.0571858916222544,0.563219959425425,-4.09624241699151
USP29,-0.0603812088660515,5.65396908059045,-2.01337513223741,0.0572008842993975,0.563219959425425,-4.09645498223141
PAK3,-0.0828621318642185,7.03504080066632,-2.01278276352415,0.0572679782573958,0.563219959425425,-4.09740551737342
STXBP6,-0.0756533394186578,4.56578163406251,-2.01264432603379,0.0572836683387678,0.563219959425425,-4.09762763294563
GALNT2,0.116947062903641,7.48033225606795,2.01194815273669,0.0573626286427166,0.563219959425425,-4.09874445668907
FZR1,0.0748114400414325,7.50865671318784,2.0117850087463,0.0573811465491455,0.563219959425425,-4.09900614155525
CLCN7,0.0456382425251849,8.17894592549592,2.01147035415117,0.0574168769596254,0.563219959425425,-4.09951081257951
IL5RA,-0.0435113702816785,6.18064050517288,-2.01129092029233,0.0574372613471917,0.563219959425425,-4.09979858178237
FAF1,-0.0447331112978863,7.16710726596659,-2.0107796582001,0.057495378126638,0.563219959425425,-4.10061843374575
LGR5,-0.0612801304712473,5.81269382585908,-2.01076579378991,0.057496954868269,0.563219959425425,-4.10064066462767
FOXL2,0.046043590226384,4.14969632066335,2.01075353367978,0.0574983491916703,0.563219959425425,-4.10066032301309
DNAJC24,-0.103286216098917,6.59553024994567,-2.01065835604099,0.0575091746236099,0.563219959425425,-4.10081293228497
APPBP2,-0.0668900192791729,5.56608691315985,-2.01043154597918,0.0575349791554135,0.563219959425425,-4.10117658420914
MVK,0.0668430758955053,8.59360961470099,2.01016276919508,0.0575655716768575,0.563219959425425,-4.10160748849186
LSAMP,-0.0418703150065324,6.11618897049486,-2.01014492020191,0.0575676037860244,0.563219959425425,-4.10163610277135
JCAD,-0.0341867772964582,3.89075443118354,-2.01004319826735,0.0575791860570795,0.563219959425425,-4.1017991732599
CPT2,0.134187063020998,8.01256782862556,2.01000574458812,0.0575834511344047,0.563219959425425,-4.1018592139329
UBXN8,-0.0681004600391319,6.01771984046261,-2.00992815841677,0.0575922872381801,0.563219959425425,-4.10198358729394
GPT,0.105837757405002,7.25207054632995,2.00966765891114,0.0576219637522271,0.563219959425425,-4.10240115451012
MBNL3,-0.056762621220115,5.44412305400409,-2.00941450003544,0.057650817077073,0.563219959425425,-4.10280692162675
CCR7,-0.0465966967022708,4.42429144840672,-2.00921702733404,0.0576733326159744,0.563219959425425,-4.10312341115376
ACTR1B,0.0747859036803868,8.16203046318132,2.00798838430388,0.0578135969077887,0.563219959425425,-4.10509210656332
ZNF440,-0.0510514668548098,4.14147641798492,-2.0068589006257,0.0579428092457488,0.563219959425425,-4.10690122980164
DTWD1,-0.0409949039548104,3.32183485952558,-2.00579375862204,0.058064896761898,0.563219959425425,-4.10860669293141
PCLO,-0.0593396270196397,4.36277222128304,-2.00558524941676,0.0580888230938763,0.563219959425425,-4.10894048113032
SGPP1,0.053321517631074,4.09997452863926,2.00539694056838,0.0581104389970786,0.563219959425425,-4.10924191268044
ERC2-IT1,-0.0400257095072808,4.90706868165055,-2.00439497371439,0.0582255750229207,0.563219959425425,-4.11084548301922
TTPA,0.120580140309185,6.13674977206769,2.00428865810676,0.0582378036753033,0.563219959425425,-4.11101560250807
IL22RA1,0.0472114723286549,5.61848516512156,2.00405083333745,0.0582651670855858,0.563219959425425,-4.11139613348556
CCT6A,-0.05418859539753,6.41986409073205,-2.00391612350544,0.0582806714811219,0.563219959425425,-4.11161166268847
GDF9,-0.0852509343965785,5.65527225256267,-2.00389618728371,0.0582829663480788,0.563219959425425,-4.1116435588811
FSTL4,-0.0407275985715219,5.07492926327318,-2.00287538844205,0.0584005786244789,0.563219959425425,-4.11327647244918
COL10A1,-0.0605219255036621,5.68323546104491,-2.00273789930475,0.0584164357132887,0.563219959425425,-4.11349636482861
PRR7,0.0460778189531794,4.57065432617088,2.00272547327578,0.0584178690384186,0.563219959425425,-4.1135162378379
TONSL,0.0629802434977193,5.05203755057881,2.00242302037985,0.0584527662249744,0.563219959425425,-4.11399992763424
MKLN1,-0.0618289615997113,4.97401877412794,-2.00232218602888,0.0584644046778426,0.563219959425425,-4.11416117379506
EPS15L1,-0.0541562617162464,7.24312720085735,-2.00215758234724,0.0584834079198177,0.563219959425425,-4.11442438343365
PGM5,0.0549874521193754,5.54218992295899,2.00190641105018,0.058512415867084,0.563219959425425,-4.11482599208837
ENAH,-0.0649018398279858,5.16040113853815,-2.00171230139361,0.0585348425076195,0.563219959425425,-4.11513634007299
CA14,-0.0829276136815453,6.98308438627679,-2.00165255256798,0.0585417471854392,0.563219959425425,-4.11523186425633
GRK3,0.0347360277751001,4.78421209030942,2.00144198349858,0.0585660866977953,0.563219959425425,-4.11556849947568
IL17A,-0.0456956418914683,4.47481648296705,-2.00143101825129,0.0585673544090175,0.563219959425425,-4.11558602890755
GLCE,-0.0451194567701469,3.87753217275971,-2.00125776526685,0.0585873877317553,0.563219959425425,-4.11586298899847
ANKEF1,-0.0569268473800488,4.23037941358496,-2.00123495531288,0.0585900257120616,0.563219959425425,-4.11589945155388
SPTBN2,0.0580397818561781,6.77025995621007,2.00105831115934,0.0586104582625335,0.563219959425425,-4.11618181465695
DGUOK,-0.0466220627420491,7.08184750081107,-2.00104625844349,0.058611852639786,0.563219959425425,-4.11620108015921
DLG1,-0.0942513840116701,7.18992416506472,-2.00098224122555,0.0586192592794649,0.563219959425425,-4.11630340636435
ZNF304,-0.057331081218885,3.57062139583465,-2.00004215311016,0.0587281213101674,0.563219959425425,-4.11780581491102
CSN3,-0.0630253704087078,4.48529940375769,-1.99996791176979,0.0587367261121338,0.563219959425425,-4.11792444475304
DARS2,-0.069154154322244,6.17852073941047,-1.9999093818009,0.0587435107090816,0.563219959425425,-4.11801796746686
TRPC6,-0.0509247400350396,4.65500388382002,-1.99909348073976,0.0588381599342187,0.563219959425425,-4.11932147868056
THEM6,0.0693880944542658,7.47647257564008,1.99874672746085,0.0588784264296184,0.563219959425425,-4.11987535908332
TMEM204,0.0989566091661074,7.45354297488058,1.998397792007,0.0589189711038627,0.563219959425425,-4.12043266226415
ATF4,0.085146735131014,9.28708635185754,1.99792829588667,0.0589735636043054,0.563219959425425,-4.1211824196713
SLC16A7,-0.103455176024281,4.8886211837087,-1.99719013243874,0.0590594875495661,0.563219959425425,-4.12236099178335
PLPPR1,-0.115432012542606,5.59362497838435,-1.99674157562631,0.0591117550481208,0.563219959425425,-4.12307703193933
TMEM59L,0.057992917882472,7.346289627569,1.9966006592356,0.059128183647759,0.563219959425425,-4.12330195803143
IRF3,0.109704275563462,6.61368357603377,1.99584858414206,0.059215932359257,0.563219959425425,-4.12450222124459
WASF3,-0.108321027964017,5.42934251668758,-1.99389894851955,0.059443947107668,0.563219959425425,-4.12761234630141
VPS37B,0.0959301293650727,5.68059763461651,1.99340379966361,0.0595019803143736,0.563219959425425,-4.12840191015072
SPAG16,-0.047818513988816,5.39743777319294,-1.99287346614304,0.0595641932165636,0.563219959425425,-4.12924743807099
LINC00260,-0.0360030830682457,4.59580192403796,-1.99272469794745,0.059581655462088,0.563219959425425,-4.12948459776064
KCNC2,0.066940588578465,5.00925018813998,1.99259884223888,0.0595964318230109,0.563219959425425,-4.12968522238754
PLVAP,0.0480448748538492,7.57598796864736,1.9913703331904,0.059740838963752,0.563219959425425,-4.13164313675562
PIP4K2C,-0.0548620215533092,7.0141107792471,-1.99061849804986,0.0598293681933134,0.563219959425425,-4.13284097313518
LRCH3,-0.0832847403230071,5.80393533793875,-1.99059840805687,0.0598317354076376,0.563219959425425,-4.13287297681223
EXOG,-0.0590737459329804,5.71861391942097,-1.99041003524249,0.0598539355289011,0.563219959425425,-4.13317304746396
LCK,0.0466204175685584,5.83005754398529,1.98926615583148,0.0599889015049284,0.563219959425425,-4.13499480645419
CSRNP2,-0.0530465233287932,5.03306337009093,-1.98915792990553,0.0600016850583223,0.563219959425425,-4.13516713333129
DIAPH2,-0.103047798091176,6.91534726847809,-1.98889932368262,0.0600322412180102,0.563219959425425,-4.13557888427302
APOA4,0.115765513439444,8.04169358177827,1.98854830958184,0.0600737381705222,0.563219959425425,-4.13613771058407
ANKRD55,-0.0654797387705315,5.33562691261735,-1.98806439482269,0.0601309885009555,0.563219959425425,-4.13690801389029
SLC8A2,-0.0622811171441388,6.00226419275424,-1.98795376835554,0.0601440831604976,0.563219959425425,-4.1370840937299
SLC16A4,-0.0732282460351966,3.57098139721345,-1.98706983634322,0.0602488037674208,0.563219959425425,-4.13849078455879
MANSC1,-0.0530269681357844,3.74213561425321,-1.98659011203831,0.0603057052105513,0.563219959425425,-4.13925404788526
SIM2,-0.057628905820695,5.75490934793702,-1.98437749443024,0.0605687690014233,0.563219959425425,-4.14277286811086
KDM4C,0.0604390269069732,5.7503988987165,1.98436731097563,0.0605699820936271,0.563219959425425,-4.14278905737884
ZNF571,-0.038404545387857,3.59231423643585,-1.98425580486534,0.0605832665428539,0.563219959425425,-4.14296632199551
SIMC1P1,-0.0351930119687146,3.61044664394964,-1.98374188061386,0.0606445271753425,0.563219959425425,-4.14378323879438
CGA,-0.0884585426963593,6.04448953689893,-1.98365832887681,0.0606544918853632,0.563219959425425,-4.14391603678684
REPS2,-0.0427644006873835,6.26416009942058,-1.9831102927945,0.0607198889268225,0.563219959425425,-4.14478700045356
OR5I1,-0.0860163247304401,5.41664043228055,-1.98245365091689,0.060798328416595,0.563219959425425,-4.14583035839032
FAN1,-0.0442972273260997,6.51989605592352,-1.98225414780725,0.0608221779959329,0.563219959425425,-4.1461473101532
FLNC,0.0639853100698031,6.96483979997783,1.98224593661551,0.0608231597801833,0.563219959425425,-4.14616035487533
COIL,-0.0744905479947472,4.87954882478364,-1.98202880796062,0.0608491262261833,0.563219959425425,-4.14650528383205
TSC22D4,0.074777305902617,7.4453571611289,1.9819507823046,0.0608584597315674,0.563219959425425,-4.14662922877645
TBX19,-0.050747371730008,5.79805185260297,-1.98108198603189,0.0609624719915217,0.563219959425425,-4.1480091095002
ATR,-0.0853377826338392,5.407700531463,-1.98083247611449,0.0609923724978848,0.563219959425425,-4.14840532486252
SNRNP27,-0.0861906135879181,6.57272483326002,-1.98082552338832,0.0609932058779712,0.563219959425425,-4.14841636514656
IFNA2,-0.0263922451296411,3.73543043820725,-1.98066450859192,0.0610125085522752,0.563219959425425,-4.14867203461721
PRKG2,-0.0634200537649498,5.41538727206031,-1.97902836586589,0.061208959643923,0.563219959425425,-4.15126923474299
CAPNS1,0.112161221285666,8.89071528486537,1.97836348988997,0.06128895154093,0.563219959425425,-4.15232425244429
MAN2A1,-0.128841035429777,7.80240684294626,-1.97782027450954,0.0613543752544258,0.563219959425425,-4.1531860482825
CDS1,0.0343837030427666,3.95296794725157,1.97702369456827,0.0614504258571249,0.563219959425425,-4.15444951966391
DDX21,-0.0899177245620584,7.23290085948307,-1.97681486581646,0.0614756282521965,0.563219959425425,-4.15478069199052
SH3GL2,-0.0386145329357765,3.8032638764554,-1.97647312919216,0.0615168903744636,0.563219959425425,-4.15532258764136
TEAD3,0.041449025280815,5.92851728150528,1.97642952346034,0.0615221572073225,0.563219959425425,-4.15539172933186
