gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998
RNASEH2B,-0.221280222658581,6.22035854217627,-1.6901949912968,0.0986441493812363,0.999792781902493,-4.22192765175924,NS,NS,-0.192808691564436,0.998681922476051,NS,-0.305281795714461,0.259185258987786,-0.130434526816598,0.208454250459013
ID1,0.566701660724974,7.6670812593065,1.68917393000842,0.0988411288691525,0.999792781902493,-4.22284667531435,NS,NS,0.588557980924339,0.998681922476051,NS,0.34938004737297,0.560611922952475,0.668530013764536,0.0757796870823964
IGF1,-0.370264182583477,7.54423918949426,-1.68799049794119,0.0990698396784161,0.999792781902493,-4.22391128009464,NS,NS,-0.307158982224585,0.998681922476051,NS,-0.915912703975569,0.0188213036594891,-0.0343913049426536,0.879446082215083
HDAC5,0.160415165687343,6.59390023489819,1.68785466874461,0.0990961181148061,0.999792781902493,-4.22403343210492,NS,NS,0.141449250351814,0.998681922476051,NS,0.232444878441425,0.212893104403519,0.0795489458198873,0.356162547423701
GJC2,0.141480172815074,6.10309057036022,1.68775585353336,0.0991152392000718,0.999792781902493,-4.22412229220729,NS,NS,0.1724149056618,0.998681922476051,NS,-0.109570780988414,0.441565984598298,0.290238879075508,0.00221631064687259
EPHB1,-0.29764033829685,4.76169051486546,-1.68735565295492,0.0991927106278834,0.999792781902493,-4.22448213155054,NS,NS,-0.288779534145334,0.998681922476051,NS,-0.0706722366768871,0.712772599666493,-0.52460542862181,0.0591337905082545
RHOG,0.131543725060499,7.58516846627288,1.68547591002987,0.0995572648895752,0.999792781902493,-4.22617137144785,NS,NS,0.13211364671922,0.998681922476051,NS,0.148384948151844,0.216559397348468,0.127754819375921,0.264417184286021
PXDC1,0.233593909232352,8.69492019477256,1.68543008084314,0.0995661667513951,0.999792781902493,-4.22621253698644,NS,NS,0.221731898869036,0.998681922476051,NS,0.299069635531776,0.249886207351292,0.165755944991929,0.266996173522891
LINC01565,0.100032797559558,4.79538163578231,1.68466283491504,0.0997152944330953,0.999792781902493,-4.22690157188971,NS,NS,0.101231019102136,0.998681922476051,NS,0.0957077556049626,0.409151995245956,0.0941302025806734,0.156173455732574
HPS5,0.327578725578029,5.95527295461135,1.68455995824539,0.0997353043569921,0.999792781902493,-4.22699394222292,NS,NS,0.398372620798718,0.998681922476051,NS,-0.102901603362057,0.771870607660132,0.589713904610431,0.00219314579150964
CLPX,0.122448717544984,7.16343301904834,1.6841296085056,0.0998190451164374,0.999792781902493,-4.22738029262066,NS,NS,0.0983814124721993,0.998681922476051,NS,0.243987797312186,0.0822092261898736,0.0550345121702982,0.39714612447574
RPAP2,-0.0940960328444245,6.50798086358065,-1.68329097511907,0.0999823999439087,0.999792781902493,-4.2281329531374,NS,NS,-0.0911674304422627,0.998681922476051,NS,-0.15531914097054,0.116038085723429,-0.0569211542457628,0.416384234699198
ABR,0.180890366751521,6.08681048514243,1.68320812039366,0.0999985509560308,0.999792781902493,-4.2282072974532,NS,NS,0.181985352757446,0.998681922476051,NS,0.144195194979253,0.37705630097537,0.204743513590462,0.179714981726407
NAT9,0.113886134399121,6.50799816189998,1.6830584380051,0.100027734267916,0.999792781902493,-4.22834159770691,NS,NS,0.116406530429539,0.998681922476051,NS,0.0523999479223898,0.638940578771728,0.166154651583637,0.0872379823287787
NKTR,-0.231538592801939,7.73398005521457,-1.68293834811133,0.100051153075172,0.999792781902493,-4.22844933953184,NS,NS,-0.154699667813261,0.998681922476051,NS,-0.457491454811742,0.116411371690869,-0.0320747720850916,0.679660364974372
EPO,0.157156276965724,4.91808111490274,1.68280766190935,0.100076643427158,0.999792781902493,-4.22856658102174,NS,NS,0.162616188591686,0.998681922476051,NS,0.0558552166398814,0.697980959032025,0.190919736586045,0.110719479829237
PLPP3,-0.320962214828411,9.97036808332272,-1.68222643224964,0.100190077375562,0.999792781902493,-4.22908792547136,NS,NS,-0.183192308544609,0.998681922476051,NS,-0.770823116242612,0.0589195630013461,-0.0538313998083186,0.467924332938812
DNAJA3,0.112451260563802,8.16363075784251,1.68080317680791,0.100468291724314,0.999792781902493,-4.2303639224711,NS,NS,0.108513340316643,0.998681922476051,NS,0.122878731260048,0.375636113767246,0.0890880658849751,0.160389141274729
RPRD2,-0.145021679536657,7.6175919685726,-1.68059302868217,0.100509425006219,0.999792781902493,-4.23055225308569,NS,NS,-0.154613027972798,0.998681922476051,NS,-0.0509377817558336,0.735676859675276,-0.174224267325895,0.0529880102993832
OGG1,-0.151688074393656,5.65958169363231,-1.67886726991014,0.100847742717973,0.999792781902493,-4.23209812027682,NS,NS,-0.137879696487,0.998681922476051,NS,-0.23524470439498,0.133052140183266,-0.0366146557682026,0.682335673740327
PCGF2,0.125919503015119,6.54476116642154,1.67856474588066,0.100907146359334,0.999792781902493,-4.23236897648343,NS,NS,0.141636029936796,0.998681922476051,NS,0.0160455507476955,0.909899180581446,0.200448407193372,0.0224937800554886
SMC5,-0.13825010271161,6.48896114411916,-1.67854445327863,0.100911132050804,0.999792781902493,-4.23238714346213,NS,NS,-0.129497290656293,0.998681922476051,NS,-0.162450711192233,0.287840466235478,-0.0731623752288453,0.288556458314933
TPGS2,-0.173965984695815,6.57936334755137,-1.67813633362379,0.100991318885899,0.999792781902493,-4.23275247521485,NS,NS,-0.179656704206776,0.998681922476051,NS,-0.0607422556997426,0.664506637430697,-0.177526653593793,0.115129828411707
ZC3H15,-0.292854186744972,7.66488955961637,-1.6758394386692,0.101443592411529,0.999792781902493,-4.23480721265679,NS,NS,-0.189433617251153,0.998681922476051,NS,-0.599137827766363,0.113972400904288,-0.0805885493598204,0.360416274436053
FGL1,-0.23374201626573,10.5956760360438,-1.67580552761108,0.101450282230257,0.999792781902493,-4.23483753138549,NS,NS,-0.219210830882545,0.998681922476051,NS,-0.410452754843874,0.0902099229494264,-0.113260395708192,0.506823116177352
DOC2B,0.154431686855922,5.21225936573044,1.67451190359871,0.101705754663301,0.999792781902493,-4.23599374407332,NS,NS,0.153731527276276,0.998681922476051,NS,0.0373545919846245,0.698313247803653,0.18656086992199,0.172145505823353
AP5Z1,-0.14950265147375,5.65796843101579,-1.67043873380477,0.1025136195677,0.999792781902493,-4.23962950595438,NS,NS,-0.141396314150519,0.998681922476051,NS,-0.196452941430512,0.276842887736117,-0.130757733367117,0.116234705483267
PPP2R3A,-0.175843402244569,5.31498635949519,-1.6691222997237,0.102775848121247,0.999792781902493,-4.24080302911785,NS,NS,-0.174069845541486,0.998681922476051,NS,-0.143363585236787,0.330409556648055,-0.175009068204854,0.259181485228417
MME,-0.180700227435137,8.2243252640167,-1.66829179150777,0.102941566613441,0.999792781902493,-4.24154299022549,NS,NS,-0.183477285842192,0.998681922476051,NS,-0.17892964617679,0.234174844774208,-0.169640958796764,0.281788173148914
CENPB,0.128854910912555,5.28756194127584,1.66798528553522,0.103002782054704,0.999792781902493,-4.24181600320046,NS,NS,0.144262448718692,0.998681922476051,NS,0.0272156344092211,0.850571424644221,0.175269732638787,0.0269310534999872
RAB3GAP1,-0.125049381539512,7.67788247925611,-1.6679812033154,0.103003597559109,0.999792781902493,-4.24181963906568,NS,NS,-0.111300949924217,0.998681922476051,NS,-0.166116205579647,0.293219053871843,-0.077607814098835,0.214348813381618
CLEC4A,-0.145257231364037,4.89920566464108,-1.66772762455134,0.103054265388528,0.999792781902493,-4.24204547701607,NS,NS,-0.144929066618436,0.998681922476051,NS,-0.183260222728858,0.124019395061515,-0.15838829959903,0.206320231473467
DNAJB12,0.105596237421103,6.59966391243034,1.66761805632244,0.103076164685853,0.999792781902493,-4.24214305012423,NS,NS,0.106254872713627,0.998681922476051,NS,0.07176354666771,0.481278441468551,0.143748468308098,0.134115315541482
ATG4B,0.161416173173309,7.07289294052161,1.66752601940546,0.103094562982334,0.999792781902493,-4.24222500714426,NS,NS,0.177011433988713,0.998681922476051,NS,0.0534583665985524,0.770872035664174,0.213470906406425,0.0348944774353478
DICER1,-0.250057011157421,8.24981859298149,-1.66594679083699,0.10341067489735,0.999792781902493,-4.24363070375036,NS,NS,-0.155762583112038,0.998681922476051,NS,-0.483016086444306,0.147794087479928,-0.0795705752044746,0.160943808318802
DDB1,-0.112129038158601,8.44285706879972,-1.66321760787766,0.103958855095813,0.999792781902493,-4.24605743180136,NS,NS,-0.0981438696138692,0.998681922476051,NS,-0.189999178365479,0.167241004433339,-0.0445324103420859,0.486623021729474
TBL2,0.112255082680297,6.21680675373274,1.66213136952792,0.104177700716477,0.999792781902493,-4.24702238710297,NS,NS,0.105381841391111,0.998681922476051,NS,0.169381142817759,0.188847369159222,0.0988067647555049,0.13696268206033
GALNT10,-0.11995483747824,6.02277970212577,-1.66033431657725,0.104540588200478,0.999792781902493,-4.24861766139104,NS,NS,-0.108362687922076,0.998681922476051,NS,-0.232905214551865,0.0761419561272382,-0.0420554011776915,0.623116073069962
SNTB2,-0.12775270378991,6.46004096468045,-1.65880362878255,0.104850507755462,0.999792781902493,-4.24997536715983,NS,NS,-0.0924218800781125,0.998681922476051,NS,-0.344542234186251,0.0185856273802163,0.00719720689018288,0.917558689564398
E2F3,-0.163182886765519,4.94805678560989,-1.65605041779107,0.105409856411448,0.999792781902493,-4.25241486361656,NS,NS,-0.160092806924404,0.998681922476051,NS,-0.139489819039226,0.232521434524339,-0.174378375251958,0.275917353914628
MYO16,-0.125458666821705,5.25290163045505,-1.6554570154327,0.105530734513287,0.999792781902493,-4.25294021677882,NS,NS,-0.119108976716993,0.998681922476051,NS,-0.170893220909007,0.233732697542467,-0.105905516946985,0.211086816060024
INTS6,-0.175914773091731,5.79546182659146,-1.65336285229884,0.105958234583363,0.999792781902493,-4.25479299823195,NS,NS,-0.124929245590031,0.998681922476051,NS,-0.382142369070882,0.0560576475079655,0.0393563550847889,0.574541223192461
BTN3A1,-0.116964209502165,7.22842726390367,-1.65280234657721,0.106072896924664,0.999792781902493,-4.25528857229237,NS,NS,-0.115374189456023,0.998681922476051,NS,-0.192873970641697,0.0973411959550177,-0.0762973548181698,0.414689505024561
CEP170B,0.120662472946531,7.38961670783413,1.65238188194755,0.106158978111609,0.999792781902493,-4.25566023802373,NS,NS,0.12670245830031,0.998681922476051,NS,-0.0204974474010262,0.86628538534244,0.224529259773757,0.0237247241328603
EMC1,-0.103309045643716,7.47502969406674,-1.65197571743429,0.106242186197308,0.999792781902493,-4.25601918981278,NS,NS,-0.100964189477297,0.998681922476051,NS,-0.149708819674264,0.178332765897461,-0.0607535976729636,0.435877121357411
SEC14L4,0.248555090253444,7.43616234121236,1.65124416195174,0.106392190142303,0.999792781902493,-4.25666552678298,NS,NS,0.241589987273973,0.998681922476051,NS,0.23919714304303,0.296694387889177,0.180966713207113,0.315835724640132
PFKP,0.115027756110859,4.87875387499006,1.65086702590716,0.10646958911134,0.999792781902493,-4.25699863889306,NS,NS,0.113979851367708,0.998681922476051,NS,0.0759308425004459,0.392367357647774,0.162589858259671,0.14165639215205
CCDC25,-0.135090843344449,6.61916370954931,-1.65075999361977,0.106491563591306,0.999792781902493,-4.25709316571318,NS,NS,-0.140715349678607,0.998681922476051,NS,-0.0871492230862749,0.561056614686819,-0.149036402747338,0.0945857664597691
NTAN1,-0.190415767358506,7.40961365565529,-1.6499335091805,0.106661372234821,0.999792781902493,-4.25782291614864,NS,NS,-0.184077664566712,0.998681922476051,NS,-0.294345125579857,0.0996994602576558,-0.0650339335140009,0.654251341920815
SNRPA,0.129608721468713,7.63360302791515,1.64905241884141,0.106842645204762,0.999792781902493,-4.25860055164635,NS,NS,0.126969107554382,0.998681922476051,NS,0.14867572752845,0.321982076422187,0.117333655406564,0.178969468999255
SLC45A2,0.207822585521754,5.16978726172382,1.64861343020591,0.106933055911857,0.999792781902493,-4.25898786863407,NS,NS,0.202714206368574,0.998681922476051,NS,0.0625600983033836,0.564994399889906,0.253366790221174,0.208070115328425
VPS35,-0.174160233216839,7.74935313604877,-1.64830935765737,0.106995717194385,0.999792781902493,-4.2592561004608,NS,NS,-0.172386101209953,0.998681922476051,NS,-0.133256875723339,0.419017679490638,-0.12611352859947,0.224688461825385
RAB6A,0.224934182417982,7.97522173921465,1.6476286501608,0.107136102328338,0.999792781902493,-4.25985642670477,NS,NS,0.191915191298826,0.998681922476051,NS,0.450671106611963,0.0746546853876854,0.143296621652259,0.162697815644649
DENND6B,0.081841504985114,5.82146474141093,1.6468414258862,0.107298643540931,0.999792781902493,-4.26055043832551,NS,NS,0.0835993413224854,0.998681922476051,NS,0.0983422103416274,0.246180908479873,0.0556170467100579,0.43102502805821
ITM2B,0.179632768786826,10.0987759247075,1.64402733538698,0.107881336788366,0.999792781902493,-4.26302909827787,NS,NS,0.0948148636036308,0.998681922476051,NS,0.468212466005696,0.0471628634338523,-0.0276762059320177,0.659918603851513
COL4A2,0.277144632670066,6.59668222926774,1.64368099340908,0.107953230538633,0.999792781902493,-4.26333391715916,NS,NS,0.229868175069615,0.998681922476051,NS,0.456555347925474,0.19925593762641,0.151172804897555,0.230118293161253
RPL36AL,-0.167850599548231,8.6594940449715,-1.64352070707588,0.107986516126501,0.999792781902493,-4.26347496886076,NS,NS,-0.145808476921086,0.998681922476051,NS,-0.223852433170775,0.306424348335078,-0.102712511786029,0.147325475679894
PDLIM1,0.146085470427449,8.5333539234387,1.64327439998024,0.108037681491348,0.999792781902493,-4.26369169669604,NS,NS,0.126954536827856,0.998681922476051,NS,0.314314172794036,0.0614012572471806,0.0238861165421245,0.804742581833499
MIEF1,-0.122613548309738,7.24698761942021,-1.64319865571802,0.10805341984518,0.999792781902493,-4.26375833939868,NS,NS,-0.113086091375711,0.998681922476051,NS,-0.216406989557617,0.116519745793784,-0.0352589289391814,0.692553270220689
ZNF419,-0.127744090490052,6.5483357332484,-1.64314441176753,0.108064691960924,0.999792781902493,-4.26380606375515,NS,NS,-0.123148387391113,0.998681922476051,NS,-0.177088425885821,0.206546697184875,-0.107470153890032,0.280213859240181
FOXC2,0.113800573923885,5.25187286258554,1.64210516110823,0.108280838998919,0.999792781902493,-4.26472015700766,NS,NS,0.113819564163745,0.998681922476051,NS,0.109075450275489,0.293525878355401,0.100375990882879,0.324599354583134
ETS2,0.183476099452682,8.00328584815981,1.64160826721826,0.108384310076928,0.999792781902493,-4.26515704206306,NS,NS,0.167235902784362,0.998681922476051,NS,0.22127591665185,0.28873180146959,0.100436683084174,0.286837288693578
PCGF3,0.141809648111722,6.49396825686474,1.64054850991226,0.108605260547962,0.999792781902493,-4.2660884521711,NS,NS,0.134505448035455,0.998681922476051,NS,0.190364675991033,0.241863748086773,0.124037881071744,0.180544330315999
IPO9,-0.134406566817003,7.53641942646978,-1.64046362501189,0.108622974311095,0.999792781902493,-4.26616303530548,NS,NS,-0.102165796855951,0.998681922476051,NS,-0.250649955356503,0.144321986899892,-0.0504861219248811,0.404844459770292
IER3,0.179816134264806,5.89279362035252,1.64008391463747,0.108702241214761,0.999792781902493,-4.26649662464479,NS,NS,0.185628401703401,0.998681922476051,NS,-0.070476408585443,0.641384042248875,0.357601983227585,0.024923364505196
FSD1,0.131340591608055,5.29714418641346,1.64001962721299,0.108715666311442,0.999792781902493,-4.26655309720403,NS,NS,0.135081049874515,0.998681922476051,NS,0.0398617699143538,0.739162832431021,0.179673132025171,0.115448430297249
TFB1M,-0.156407336710973,6.30288870045555,-1.63997141086558,0.108725736189382,0.999792781902493,-4.26659545111513,NS,NS,-0.165965029775958,0.998681922476051,NS,-0.0400121127083297,0.789588899075191,-0.178238763696547,0.0669905193998139
PDX1,0.108308340074823,5.05727465784873,1.63975237041262,0.108771491940816,0.999792781902493,-4.26678784642811,NS,NS,0.107168716179963,0.998681922476051,NS,0.156624565172485,0.173842474361931,0.0659932126849379,0.44593645225066
SPAG9,-0.124273103592478,7.21948228778995,-1.63895432291311,0.108938331156362,0.999792781902493,-4.26748863707685,NS,NS,-0.121002994105769,0.998681922476051,NS,-0.209391544451353,0.101834070250991,-0.108503310988969,0.138267504436925
SOX21,0.136151038723351,4.93770634769076,1.6389277834767,0.108943883075793,0.999792781902493,-4.26751193737898,NS,NS,0.120380069815574,0.998681922476051,NS,0.305602217759592,0.0410372514291094,0.0157154695576258,0.871080555802686
HSPA5,0.292724498024301,9.71685841438189,1.63839074063085,0.109056279672427,0.999792781902493,-4.26798336764727,NS,NS,0.262774074923971,0.998681922476051,NS,0.476895522853518,0.159343685977712,0.154897995000109,0.406362941931852
STAG1,-0.131811190125921,6.41227355761812,-1.63713843302578,0.109318742067387,0.999792781902493,-4.26908218302731,NS,NS,-0.117055615138005,0.998681922476051,NS,-0.21487023327919,0.130855935323529,-0.02977814505351,0.713209998991251
ABHD6,0.166801361020828,8.45374661635571,1.63512130383947,0.10974258697572,0.999792781902493,-4.27085062606376,NS,NS,0.168103074190874,0.998681922476051,NS,0.1703385449599,0.382344820997489,0.190047337851746,0.0677235771313435
SSX2IP,-0.132670698933739,5.84638783618053,-1.63509442654493,0.109748243590383,0.999792781902493,-4.27087417763523,NS,NS,-0.135426893179608,0.998681922476051,NS,-0.0282033883098736,0.816770846605344,-0.204869047013246,0.0804946568044194
NAA50,0.127291350587728,8.05163504918508,1.63283430353911,0.110224766398775,0.999792781902493,-4.27285350038456,NS,NS,0.102401358690356,0.998681922476051,NS,0.283276406275533,0.0460245015594905,0.0161037555382055,0.8366941823463
NCDN,0.145865125678186,5.84522901611692,1.63194319291852,0.110413112944972,0.999792781902493,-4.27363327949474,NS,NS,0.162799782798267,0.998681922476051,NS,-0.0557791464124273,0.700739485519031,0.289639285452465,0.0124158327479123
MACROH2A2,0.187562553757917,6.43042502056616,1.63168485238728,0.110467765478253,0.999792781902493,-4.27385927860105,NS,NS,0.196524115399552,0.998681922476051,NS,-0.0169810781076212,0.91162857918828,0.403717662849719,0.00889344003900087
ANGPTL8,0.369987036832555,7.58399651688001,1.63082185007371,0.110650496281199,0.999792781902493,-4.27461402898364,NS,NS,0.3860456175199,0.998681922476051,NS,0.274252567266727,0.54701506127694,0.398745138004697,0.0417566938713156
CYLD,-0.117494335043455,7.06878061158134,-1.62934493117976,0.110963791173628,0.999792781902493,-4.2759049260256,NS,NS,-0.115042824687514,0.998681922476051,NS,-0.14647252055102,0.259451458782779,-0.0952040745257996,0.275975353794482
ADGRG6,-0.236539053235373,8.64063520289552,-1.62818391935895,0.111210583124098,0.999792781902493,-4.27691902937617,NS,NS,-0.224076440516734,0.998681922476051,NS,-0.236636637521277,0.412327314386819,-0.163498576556513,0.069781736978641
PIGR,-0.152950837764179,7.1516380813402,-1.62811326346774,0.111225616676459,0.999792781902493,-4.27698072562081,NS,NS,-0.172125213779852,0.998681922476051,NS,0.0521978122775293,0.714019779384896,-0.249450394397066,0.0148052949703727
ATG10,-0.167978238184705,6.16687908758674,-1.62756981666416,0.111341302223688,0.999792781902493,-4.2774551859847,NS,NS,-0.168368386390819,0.998681922476051,NS,-0.163534512702283,0.215042825114943,-0.167262216250661,0.300894911060815
THAP11,0.131064640816685,6.13717539311825,1.62734491299286,0.111389207111681,0.999792781902493,-4.27765150168147,NS,NS,0.130586403775871,0.998681922476051,NS,0.115553306697628,0.399816842815224,0.106914431246675,0.252666704803298
UBAP2,-0.10695273229403,7.44190792296302,-1.62628578157183,0.111615030851153,0.999792781902493,-4.27857570429001,NS,NS,-0.102442490676331,0.998681922476051,NS,-0.139587750056121,0.288160143719611,-0.09102513630459,0.175272159252657
PTDSS2,0.122963305694197,6.10866678227778,1.62601804522305,0.111672175803497,0.999792781902493,-4.2788092536854,NS,NS,0.134745465434495,0.998681922476051,NS,0.0228175686040881,0.867598051471214,0.15877083849753,0.0314002923776152
ZBTB43,-0.133967954958863,5.90246632793793,-1.62540743427136,0.111802592585993,0.999792781902493,-4.27934177788919,NS,NS,-0.128426869704159,0.998681922476051,NS,-0.188759260540293,0.162855509711529,-0.065286462100536,0.548065390052892
ARHGEF16,0.103562724374061,5.62875790221759,1.62444517628772,0.112008368483758,0.999792781902493,-4.28018064491538,NS,NS,0.106829280873575,0.998681922476051,NS,0.0765418783560685,0.479856227775176,0.124008102181722,0.172077669038486
SLBP,0.132974127357175,6.1934524376235,1.62268324673613,0.112385954634354,0.999792781902493,-4.28171557975572,NS,NS,0.104651523153332,0.998681922476051,NS,0.317698313484301,0.0389930437240688,0.027235364507658,0.728090219468478
SH3GLB2,0.157691712745432,6.13787797093199,1.6216597529139,0.112605769587067,0.999792781902493,-4.28260658309868,NS,NS,0.155897679585225,0.998681922476051,NS,0.132810593091746,0.474776600323859,0.138258801935201,0.123897514799954
ZFHX4,-0.141436692946395,7.03314561493659,-1.62110765686274,0.112724488688054,0.999792781902493,-4.28308701823245,NS,NS,-0.138522496779117,0.998681922476051,NS,-0.151250489575082,0.368938801573626,-0.113713568047745,0.167823196925016
RAB3D,0.0898633805347071,5.67338579904202,1.61924206876667,0.113126409718473,0.999792781902493,-4.28470945827141,NS,NS,0.0951740071437754,0.998681922476051,NS,0.027824975089942,0.77430024270829,0.118909110635656,0.0993225853861836
SMARCC2,0.0963954777820799,7.28529205484924,1.6186993161071,0.113243559655458,0.999792781902493,-4.28518118274009,NS,NS,0.0943189932678923,0.998681922476051,NS,0.09391991798352,0.373172023537931,0.0774136957878424,0.250788978768045
CHRNA10,0.124124405080877,5.05517357780602,1.6185859094566,0.113268050323497,0.999792781902493,-4.2852797317629,NS,NS,0.131404302493461,0.998681922476051,NS,-0.0761205237686982,0.489408554726278,0.25162479355116,0.019251475452736
SLC16A10,-0.128115317184467,6.80209224082059,-1.61749735810581,0.113503348007593,0.999792781902493,-4.28622537993795,NS,NS,-0.13158112871134,0.998681922476051,NS,-0.133744101190598,0.269799040767443,-0.131698069140754,0.24365252348813
ATF7IP2,-0.159118046708522,7.29395551550265,-1.61584631470258,0.113860994113645,0.999792781902493,-4.28765867452368,NS,NS,-0.155837837385159,0.998681922476051,NS,-0.0109173951464978,0.933689008936046,-0.269542820216483,0.0736841353941584
ZCCHC24,0.139488673004106,7.56149997759189,1.61579943105986,0.113871163388604,0.999792781902493,-4.28769935723839,NS,NS,0.139943554636733,0.998681922476051,NS,0.116188097802874,0.503887437452527,0.122637048303978,0.0966588803091773
POP7,0.184586397991427,6.83889900423665,1.61403236131762,0.114254989964818,0.999792781902493,-4.28923199961269,NS,NS,0.148927328592127,0.998681922476051,NS,0.293571228680531,0.2221964009167,0.0803524107426226,0.327768782859886
LGALS9,0.148648545929328,5.61624898962658,1.61271526219436,0.114541764566002,0.999792781902493,-4.29037346503633,NS,NS,0.15561933021807,0.998681922476051,NS,0.0504939949993712,0.733186267964091,0.221679372821228,0.0829645269760098
HMOX1,0.213398500763661,7.79355537753232,1.61163742420897,0.114776881215423,0.999792781902493,-4.29130700141029,NS,NS,0.224731439666846,0.998681922476051,NS,0.0322124500920449,0.879182756408202,0.303469191593411,0.0695783343903905
GSTT1,0.881520231075704,8.1397432968739,1.61024039340718,0.115082211580507,0.999792781902493,-4.29251622889185,NS,NS,0.883293438159089,0.998681922476051,NS,0.972989889152327,0.07243377563872,0.835143831762663,0.361406654630889
DCLRE1A,-0.105832910846529,6.21646730579389,-1.60989615458496,0.115157548928035,0.999792781902493,-4.29281405838663,NS,NS,-0.103617400561535,0.998681922476051,NS,-0.0280930678181406,0.738561203312092,-0.142379651781983,0.15799327521025
PIK3R5,0.105932955472045,5.53122435325474,1.60962994405322,0.115215837211038,0.999792781902493,-4.29304434303247,NS,NS,0.104818314062951,0.998681922476051,NS,0.0295235112399048,0.74604890059206,0.170934261664772,0.0983440215542915
TSSC4,0.103814141787669,5.11563809126102,1.60877562993974,0.115403056610048,0.999792781902493,-4.29378315217974,NS,NS,0.1096459889919,0.998681922476051,NS,0.0401791567085725,0.713197477853371,0.141581519638796,0.101598035645098
TMEM260,-0.136909199675136,6.69075804512263,-1.60689660342335,0.115815710487378,0.999792781902493,-4.29540698850362,NS,NS,-0.111147370706918,0.998681922476051,NS,-0.298140517040772,0.0678071538293424,-0.0151645262782045,0.85701301553162
MRPS7,-0.16571966013261,7.16256446796966,-1.60688661090244,0.115817908160908,0.999792781902493,-4.29541561974365,NS,NS,-0.158403992949749,0.998681922476051,NS,-0.212820927362769,0.258343195075001,-0.113176327626387,0.336384961223585
MICU1,-0.128109334646247,8.32004145220702,-1.60625824292567,0.115956174588908,0.999792781902493,-4.29595829591437,NS,NS,-0.140650509145342,0.998681922476051,NS,-0.058112967021513,0.719958539113472,-0.154011287368389,0.0231546797153669
ZBP1,0.101302015543064,4.62120758502011,1.60580297192423,0.116056436700739,0.999792781902493,-4.29635137090683,NS,NS,0.117858776199083,0.998681922476051,NS,-0.023567231544912,0.840181129576282,0.187777373854656,0.0139687002411786
UBE4B,-0.101510037245787,7.57590801382385,-1.60462298747453,0.116316627845491,0.999792781902493,-4.29736972444865,NS,NS,-0.0776199212729125,0.998681922476051,NS,-0.19398956190495,0.148965293705564,-0.0328637748762564,0.532638816987626
TOR1AIP2,-0.112846032153366,7.54062626826285,-1.60452095448432,0.116339148826413,0.999792781902493,-4.29745775212791,NS,NS,-0.113281390033621,0.998681922476051,NS,-0.126003737107218,0.300006255981804,-0.0886885812379052,0.269570921742454
PCBP1,0.225301147387981,8.63858292999558,1.60399794512755,0.116454644572134,0.999792781902493,-4.2979088990777,NS,NS,0.183269350248276,0.998681922476051,NS,0.323959989162221,0.28280424546559,0.116742385892048,0.146039326241493
TPM2,0.147123463725536,5.61052428729654,1.60336276974969,0.116595035455361,0.999792781902493,-4.29845663639793,NS,NS,0.143380296388187,0.998681922476051,NS,0.104580793067445,0.275419905968353,0.168550136786272,0.277166654256551
MUC1,-0.155417727324537,5.68142021346881,-1.6032806786704,0.116613189854475,0.999792781902493,-4.29852741372739,NS,NS,-0.15050796519498,0.998681922476051,NS,-0.0632894247069578,0.617600470666293,-0.250711337772589,0.0937206942400081
CTCF,0.0935123893885583,7.12053388394847,1.60277698208442,0.116724632509047,0.999792781902493,-4.29896162537838,NS,NS,0.0858134384578992,0.998681922476051,NS,0.127556469388516,0.2776154444432,0.0717665649155901,0.20079944457127
ASCC1,-0.161369538044134,6.36327131051399,-1.60246440551001,0.116793833554572,0.999792781902493,-4.29923102517178,NS,NS,-0.16551391182222,0.998681922476051,NS,-0.214538745195464,0.0549756557455833,-0.1259414497631,0.447126112790409
TCP10L,-0.223719104756524,6.00313074400652,-1.60243779525665,0.116799726317733,0.999792781902493,-4.29925395769037,NS,NS,-0.217366688612435,0.998681922476051,NS,-0.0905829439947556,0.545854872900297,-0.370531312624287,0.0938528709098859
CTRL,-0.091572247615062,5.11429183488272,-1.60047336319323,0.117235413323485,0.999792781902493,-4.30094601887287,NS,NS,-0.0807352347203061,0.998681922476051,NS,-0.164086033827577,0.135979961152315,-0.033927014315192,0.609874454535594
RIN1,0.116382835483899,5.64406816276905,1.59905273972774,0.117551313994077,0.999792781902493,-4.30216859890876,NS,NS,0.128228936570528,0.998681922476051,NS,0.0381148469763968,0.781214290169839,0.146357024870453,0.058952178391625
DKC1,0.0969473482991532,6.45317177969678,1.59871564269892,0.117626375084618,0.999792781902493,-4.30245857041434,NS,NS,0.100519837542539,0.998681922476051,NS,0.0445211280609881,0.66840907025393,0.144232464933838,0.0771046062185657
SULT1A2,-0.186114806965199,9.0632667418727,-1.59816034776045,0.117750107161672,0.999792781902493,-4.30293612560495,NS,NS,-0.176151878191446,0.998681922476051,NS,-0.322809470271151,0.114760574730411,-0.109850193324142,0.434036460357568
RASSF1,0.134838149371223,5.66555557936665,1.59774492951642,0.117842740841158,0.999792781902493,-4.30329329645651,NS,NS,0.146023335142697,0.998681922476051,NS,-0.0362698114858304,0.786097214813731,0.246995813921359,0.0278656231222
